param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_117_pop_0,3131.99,1.000
q_ind_118_pop_0,1665.51,1.000
q_ind_119_pop_0,6025.27,1.000
q_ind_120_pop_0,6697.81,1.000
q_ind_121_pop_0,7167.03,1.000
q_ind_122_pop_0,493.48,1.007
q_ind_123_pop_0,7467.30,1.000
q_ind_124_pop_0,6028.68,1.000
q_ind_125_pop_0,6410.10,1.000
q_ind_126_pop_0,1015.58,1.001
q_ind_127_pop_0,5913.32,1.000
q_ind_128_pop_0,537.26,1.005
q_ind_129_pop_0,6137.27,1.000
q_ind_130_pop_0,7174.35,1.000
q_ind_131_pop_0,7861.92,1.000
q_ind_132_pop_0,4782.99,1.001
q_ind_133_pop_0,7038.34,1.000
q_ind_134_pop_0,6816.17,1.000
q_ind_135_pop_0,1882.44,1.000
q_ind_136_pop_0,3026.21,1.001
q_ind_137_pop_0,4837.86,1.000
q_ind_138_pop_0,7736.94,1.000
q_ind_139_pop_0,2181.77,1.000
q_ind_140_pop_0,120.58,1.009
q_ind_141_pop_0,5188.69,1.000
q_ind_142_pop_0,2598.97,1.001
q_ind_143_pop_0,3653.39,1.001
q_ind_144_pop_0,6125.22,1.000
q_ind_145_pop_0,3819.65,1.000
q_ind_146_pop_0,4768.99,1.000
q_ind_147_pop_0,5491.35,1.000
q_ind_148_pop_0,3290.30,1.000
q_ind_149_pop_0,5500.88,1.000
q_ind_150_pop_0,5500.26,1.000
q_ind_151_pop_0,6177.28,1.000
q_ind_152_pop_0,5408.18,1.000
q_ind_153_pop_0,6216.93,1.001
q_ind_154_pop_0,3543.36,1.000
q_ind_155_pop_0,5825.12,1.000
q_ind_156_pop_0,4745.29,1.000
q_ind_157_pop_0,8106.09,1.000
q_ind_158_pop_0,7773.10,1.000
q_ind_159_pop_0,7191.46,1.000
q_ind_160_pop_0,6675.36,1.000
q_ind_161_pop_0,5622.56,1.000
q_ind_162_pop_0,6204.70,1.000
q_ind_163_pop_0,7077.27,1.000
q_ind_164_pop_0,2680.74,1.000
q_ind_165_pop_0,5500.07,1.000
q_ind_166_pop_0,4318.22,1.000
q_ind_167_pop_0,7279.96,1.000
q_ind_168_pop_0,7640.90,1.000
q_ind_169_pop_0,1801.61,1.000
q_ind_170_pop_0,1183.52,1.001
q_ind_171_pop_0,3652.56,1.001
q_ind_172_pop_0,277.75,1.005
q_ind_173_pop_0,7905.57,1.000
q_ind_174_pop_0,5959.02,1.000
q_ind_175_pop_0,7372.46,1.000
q_ind_176_pop_0,8336.35,1.000
q_ind_177_pop_0,340.05,1.002
q_ind_178_pop_0,2718.13,1.001
q_ind_179_pop_0,1096.41,1.001
q_ind_180_pop_0,6454.08,1.000
q_ind_181_pop_0,8469.96,1.000
q_ind_182_pop_0,6606.54,1.000
q_ind_183_pop_0,5635.23,1.000
q_ind_184_pop_0,4023.87,1.000
q_ind_185_pop_0,4567.09,1.000
q_ind_186_pop_0,5027.68,1.000
q_ind_187_pop_0,5579.44,1.000
q_ind_188_pop_0,6734.98,1.000
q_ind_189_pop_0,5136.18,1.000
q_ind_190_pop_0,5979.04,1.000
q_ind_191_pop_0,7428.54,1.001
q_ind_192_pop_0,6995.48,1.000
q_ind_193_pop_0,4612.94,1.000
q_ind_194_pop_0,6516.57,1.000
q_ind_195_pop_0,6677.64,1.000
q_ind_196_pop_0,4687.41,1.001
q_ind_197_pop_0,5526.97,1.001
q_ind_198_pop_0,7324.59,1.000
q_ind_199_pop_0,8162.15,1.000
q_ind_200_pop_0,7933.15,1.001
q_ind_201_pop_0,6075.00,1.000
q_ind_202_pop_0,5947.48,1.000
q_ind_203_pop_0,6996.12,1.000
q_ind_204_pop_0,7007.70,1.000
q_ind_205_pop_0,7329.96,1.000
q_ind_206_pop_0,7727.58,1.000
q_ind_207_pop_0,6561.62,1.000
q_ind_208_pop_0,7362.70,1.000
q_ind_209_pop_0,6796.91,1.000
q_ind_210_pop_0,8262.33,1.000
q_ind_211_pop_0,6143.74,1.000
q_ind_212_pop_0,6994.15,1.000
q_ind_213_pop_0,7241.29,1.000
q_ind_214_pop_0,4925.00,1.000
q_ind_215_pop_0,7560.98,1.001
q_ind_216_pop_0,5012.52,1.000
q_ind_217_pop_0,7532.21,1.000
q_ind_218_pop_0,9117.13,1.000
q_ind_219_pop_0,3632.20,1.000
q_ind_220_pop_0,9357.22,1.000
q_ind_221_pop_0,3275.36,1.000
q_ind_222_pop_0,551.08,1.002
q_ind_223_pop_0,746.20,1.002
q_ind_224_pop_0,467.17,1.001
q_ind_225_pop_0,348.86,1.002
q_ind_226_pop_0,330.09,1.002
q_ind_227_pop_0,224.06,1.009
q_ind_228_pop_0,411.65,1.001
q_ind_229_pop_0,2636.04,1.001
q_ind_230_pop_0,2072.21,1.000
q_ind_231_pop_0,1800.92,1.001
q_ind_232_pop_0,732.18,1.000
q_ind_233_pop_0,628.94,1.001
q_ind_234_pop_0,3054.00,1.000
q_ind_235_pop_0,2308.27,1.000
q_ind_236_pop_0,1629.38,1.001
q_ind_237_pop_0,1655.60,1.000
q_ind_238_pop_0,436.04,1.004
q_ind_239_pop_0,592.69,1.001
q_ind_240_pop_0,357.71,1.007
q_ind_241_pop_0,1483.41,1.002
q_ind_242_pop_0,445.19,1.003
q_ind_243_pop_0,127.04,1.011
q_ind_244_pop_0,1403.06,1.002
q_ind_245_pop_0,380.18,1.001
q_ind_246_pop_0,1184.92,1.000
q_ind_247_pop_0,509.80,1.000
q_ind_248_pop_0,555.52,1.001
q_ind_249_pop_0,462.48,1.004
q_ind_250_pop_0,5544.10,1.000
q_ind_251_pop_0,597.23,1.002
q_ind_252_pop_0,616.26,1.001
q_ind_253_pop_0,4952.27,1.000
q_ind_254_pop_0,380.34,1.010
q_ind_255_pop_0,132.59,1.003
q_ind_256_pop_0,3034.49,1.001
q_ind_257_pop_0,5083.04,1.000
q_ind_258_pop_0,455.58,1.004
q_ind_259_pop_0,2503.55,1.000
q_ind_260_pop_0,633.71,1.003
q_ind_261_pop_0,896.53,1.001
q_ind_262_pop_0,451.48,1.003
q_ind_263_pop_0,1603.26,1.003
q_ind_264_pop_0,645.92,1.003
q_ind_265_pop_0,244.75,1.002
q_ind_266_pop_0,573.72,1.003
q_ind_267_pop_0,1885.34,1.000
q_ind_268_pop_0,576.06,1.003
q_ind_269_pop_0,865.58,1.000
q_ind_270_pop_0,439.76,1.003
q_ind_271_pop_0,574.13,1.001
q_ind_272_pop_0,761.43,1.001
q_ind_273_pop_0,79.96,1.036
q_ind_274_pop_0,313.89,1.003
q_ind_275_pop_0,3253.86,1.000
q_ind_276_pop_0,3132.90,1.000
q_ind_277_pop_0,1365.26,1.000
q_ind_278_pop_0,1679.90,1.001
q_ind_279_pop_0,212.58,1.014
q_ind_280_pop_0,639.52,1.006
q_ind_281_pop_0,2262.82,1.000
q_ind_282_pop_0,5158.15,1.000
q_ind_283_pop_0,882.82,1.000
q_ind_284_pop_0,4246.90,1.000
q_ind_285_pop_0,4040.93,1.000
q_ind_286_pop_0,807.03,1.001
q_ind_287_pop_0,4190.19,1.000
q_ind_288_pop_0,4289.52,1.000
q_ind_289_pop_0,566.55,1.007
q_ind_290_pop_0,1590.23,1.000
q_ind_291_pop_0,1967.48,1.000
q_ind_292_pop_0,928.98,1.004
q_ind_293_pop_0,42.67,1.063
q_ind_294_pop_0,1229.25,1.000
q_ind_295_pop_0,356.23,1.000
q_ind_296_pop_0,538.90,1.010
q_ind_297_pop_0,271.92,1.000
q_ind_298_pop_0,327.44,1.004
q_ind_299_pop_0,764.55,1.000
q_ind_300_pop_0,408.15,1.003
q_ind_301_pop_0,1998.39,1.000
q_ind_302_pop_0,422.16,1.001
q_ind_303_pop_0,791.20,1.004
q_ind_304_pop_0,751.23,1.003
q_ind_305_pop_0,410.19,1.009
q_ind_306_pop_0,63.72,1.025
q_ind_307_pop_0,113.93,1.000
q_ind_308_pop_0,1563.68,1.004
q_ind_309_pop_0,481.69,1.002
q_ind_310_pop_0,53.75,1.002
q_ind_311_pop_0,1427.87,1.001
q_ind_312_pop_0,258.93,1.009
q_ind_313_pop_0,305.23,1.003
q_ind_314_pop_0,386.85,1.011
q_ind_315_pop_0,306.76,1.011
q_ind_316_pop_0,233.91,1.001
q_ind_317_pop_0,454.16,1.002
q_ind_318_pop_0,203.56,1.007
q_ind_319_pop_0,5431.47,1.000
q_ind_320_pop_0,1978.30,1.000
q_ind_321_pop_0,1561.47,1.000
q_ind_322_pop_0,1302.59,1.002
q_ind_323_pop_0,3668.26,1.000
q_ind_324_pop_0,5059.62,1.000
q_ind_325_pop_0,4716.58,1.000
q_ind_326_pop_0,5958.96,1.000
q_ind_327_pop_0,5609.15,1.000
q_ind_328_pop_0,4105.51,1.000
q_ind_329_pop_0,1303.16,1.000
q_ind_330_pop_0,919.07,1.001
q_ind_331_pop_0,818.91,1.002
q_ind_332_pop_0,230.32,1.003
q_ind_333_pop_0,4234.19,1.000
q_ind_334_pop_0,218.78,1.001
q_ind_335_pop_0,2995.31,1.001
q_ind_336_pop_0,420.01,1.001
q_ind_337_pop_0,146.89,1.001
q_ind_338_pop_0,5070.95,1.000
q_ind_339_pop_0,834.22,1.001
q_ind_340_pop_0,647.06,1.000
q_ind_341_pop_0,857.01,1.000
q_ind_342_pop_0,1109.25,1.002
q_ind_343_pop_0,2095.00,1.002
q_ind_344_pop_0,3752.47,1.000
q_ind_345_pop_0,1951.42,1.001
q_ind_346_pop_0,2412.49,1.001
q_ind_347_pop_0,482.20,1.002
q_ind_348_pop_0,2579.14,1.000
q_ind_349_pop_0,833.40,1.003
q_ind_350_pop_0,5559.40,1.000
q_ind_351_pop_0,2186.94,1.000
q_ind_352_pop_0,2040.46,1.000
q_ind_353_pop_0,4657.14,1.000
q_ind_354_pop_0,5332.69,1.000
q_ind_355_pop_0,1967.25,1.000
q_ind_356_pop_0,261.57,1.009
q_ind_357_pop_0,4454.14,1.000
q_ind_358_pop_0,1666.13,1.000
q_ind_359_pop_0,2523.30,1.000
q_ind_360_pop_0,1381.09,1.002
q_ind_361_pop_0,2666.63,1.000
q_ind_362_pop_0,1611.91,1.003
q_ind_363_pop_0,5939.00,1.000
q_ind_364_pop_0,3544.46,1.001
q_ind_365_pop_0,296.74,1.003
q_ind_366_pop_0,1486.49,1.000
q_ind_367_pop_0,2087.28,1.004
q_ind_368_pop_0,1506.49,1.000
q_ind_369_pop_0,4586.53,1.000
q_ind_370_pop_0,3549.15,1.000
q_ind_371_pop_0,2237.52,1.002
q_ind_372_pop_0,4956.16,1.000
q_ind_373_pop_0,1994.90,1.000
q_ind_374_pop_0,483.61,1.005
q_ind_375_pop_0,1426.63,1.001
q_ind_376_pop_0,3387.87,1.001
q_ind_377_pop_0,1898.07,1.000
q_ind_378_pop_0,3508.05,1.001
q_ind_379_pop_0,3947.51,1.000
q_ind_380_pop_0,4042.85,1.000
q_ind_381_pop_0,2192.18,1.000
q_ind_382_pop_0,1522.81,1.001
q_ind_383_pop_0,4521.22,1.001
q_ind_384_pop_0,2806.52,1.000
q_ind_385_pop_0,4049.64,1.001
q_ind_386_pop_0,4514.25,1.000
q_ind_387_pop_0,1023.72,1.000
q_ind_388_pop_0,4869.76,1.000
q_ind_389_pop_0,2088.25,1.001
q_ind_390_pop_0,2643.99,1.001
q_ind_391_pop_0,2980.60,1.000
q_ind_392_pop_0,5508.49,1.000
q_ind_393_pop_0,1030.46,1.000
q_ind_394_pop_0,2093.67,1.001
q_ind_395_pop_0,5583.88,1.000
q_ind_396_pop_0,5860.15,1.000
q_ind_397_pop_0,3543.23,1.000
q_ind_398_pop_0,2609.31,1.000
q_ind_399_pop_0,4780.55,1.001
q_ind_400_pop_0,3829.20,1.000
q_ind_401_pop_0,4327.54,1.000
q_ind_402_pop_0,3446.90,1.000
q_ind_403_pop_0,3632.08,1.001
q_ind_404_pop_0,1385.89,1.000
q_ind_405_pop_0,3219.15,1.000
q_ind_406_pop_0,1021.57,1.001
q_ind_407_pop_0,3494.24,1.001
q_ind_408_pop_0,3857.89,1.000
q_ind_409_pop_0,2703.03,1.000
q_ind_410_pop_0,2245.02,1.001
q_ind_411_pop_0,3409.83,1.000
q_ind_412_pop_0,1794.88,1.000
q_ind_413_pop_0,1417.16,1.001
q_ind_414_pop_0,652.29,1.001
q_ind_415_pop_0,1225.89,1.000
q_ind_416_pop_0,3899.52,1.000
q_ind_417_pop_0,3830.75,1.001
q_ind_418_pop_0,2742.32,1.001
q_ind_419_pop_0,3874.17,1.001
q_ind_420_pop_0,2916.32,1.000
q_ind_421_pop_0,831.64,1.001
q_ind_422_pop_0,5958.77,1.001
q_ind_423_pop_0,3088.01,1.000
q_ind_424_pop_0,3215.18,1.001
q_ind_425_pop_0,6076.49,1.000
q_ind_426_pop_0,3392.83,1.000
q_ind_427_pop_0,4685.06,1.000
q_ind_428_pop_0,5687.09,1.000
q_ind_429_pop_0,2408.56,1.003
q_ind_430_pop_0,3618.78,1.000
q_ind_431_pop_0,6403.18,1.000
q_ind_432_pop_0,5894.66,1.000
q_ind_433_pop_0,1163.15,1.001
q_ind_434_pop_0,2160.67,1.002
q_ind_435_pop_0,6131.32,1.000
q_ind_436_pop_0,6550.55,1.000
q_ind_437_pop_0,7523.22,1.000
q_ind_438_pop_0,5970.92,1.000
q_ind_439_pop_0,1856.10,1.000
q_ind_440_pop_0,5732.27,1.000
q_ind_441_pop_0,2353.03,1.001
q_ind_442_pop_0,575.61,1.002
q_ind_443_pop_0,1802.12,1.001
q_ind_444_pop_0,869.75,1.001
q_ind_445_pop_0,1747.49,1.001
q_ind_446_pop_0,1727.23,1.000
q_ind_447_pop_0,772.31,1.000
q_ind_448_pop_0,2447.57,1.000
q_ind_449_pop_0,581.12,1.005
q_ind_450_pop_0,1312.60,1.001
q_ind_451_pop_0,1738.02,1.002
q_ind_452_pop_0,1132.51,1.001
q_ind_453_pop_0,1177.60,1.003
q_ind_454_pop_0,542.53,1.001
q_ind_455_pop_0,1081.15,1.001
q_ind_456_pop_0,1133.08,1.000
q_ind_457_pop_0,1185.40,1.000
q_ind_458_pop_0,1167.69,1.000
q_ind_459_pop_0,1190.51,1.001
q_ind_460_pop_0,553.45,1.006
q_ind_461_pop_0,6106.79,1.000
q_ind_462_pop_0,3811.57,1.000
q_ind_463_pop_0,4656.37,1.001
q_ind_464_pop_0,5615.37,1.000
q_ind_465_pop_0,2266.41,1.000
q_ind_466_pop_0,444.67,1.007
q_ind_467_pop_0,4440.09,1.000
q_ind_468_pop_0,1099.22,1.002
q_ind_469_pop_0,1306.68,1.001
q_ind_470_pop_0,5787.50,1.000
q_ind_471_pop_0,6028.09,1.001
q_ind_472_pop_0,5721.87,1.001
q_ind_473_pop_0,2801.87,1.001
q_ind_474_pop_0,4213.79,1.001
q_ind_475_pop_0,3834.34,1.000
q_ind_476_pop_0,1593.84,1.000
q_ind_477_pop_0,520.83,1.001
q_ind_478_pop_0,1839.78,1.000
q_ind_479_pop_0,68.63,1.001
q_ind_480_pop_0,1896.04,1.001
q_ind_481_pop_0,2234.71,1.001
q_ind_482_pop_0,1574.26,1.002
q_ind_483_pop_0,1928.21,1.000
q_ind_484_pop_0,3682.64,1.000
q_ind_485_pop_0,1714.27,1.004
q_ind_486_pop_0,4070.05,1.001
q_ind_487_pop_0,1953.17,1.004
q_ind_488_pop_0,1490.66,1.000
q_ind_489_pop_0,921.82,1.002
q_ind_490_pop_0,4037.23,1.001
q_ind_491_pop_0,3097.70,1.000
q_ind_492_pop_0,355.71,1.001
q_ind_493_pop_0,656.98,1.001
q_ind_494_pop_0,293.96,1.000
q_ind_495_pop_0,4278.11,1.001
q_ind_496_pop_0,4830.96,1.000
q_ind_497_pop_0,4446.83,1.001
q_ind_498_pop_0,6652.24,1.000
q_ind_499_pop_0,5794.27,1.000
q_ind_500_pop_0,5397.39,1.001
q_ind_501_pop_0,6434.49,1.000
q_ind_502_pop_0,918.53,1.000
q_ind_503_pop_0,5923.09,1.000
q_ind_504_pop_0,4777.27,1.001
q_ind_505_pop_0,3550.15,1.000
q_ind_506_pop_0,3998.44,1.000
q_ind_507_pop_0,4594.34,1.000
q_ind_508_pop_0,5909.69,1.000
q_ind_509_pop_0,3054.97,1.001
q_ind_510_pop_0,3865.67,1.000
q_ind_511_pop_0,3434.75,1.000
q_ind_512_pop_0,6952.53,1.000
q_ind_513_pop_0,5539.24,1.000
q_ind_514_pop_0,3515.22,1.000
q_ind_515_pop_0,3255.14,1.000
q_ind_516_pop_0,5575.36,1.000
q_ind_517_pop_0,6353.59,1.000
q_ind_518_pop_0,5750.78,1.000
q_ind_519_pop_0,446.22,1.008
q_ind_520_pop_0,4765.44,1.001
q_ind_521_pop_0,190.99,1.012
q_ind_522_pop_0,3999.07,1.000
q_ind_523_pop_0,3876.31,1.000
q_ind_524_pop_0,4005.20,1.000
q_ind_525_pop_0,6039.00,1.001
q_ind_526_pop_0,5329.38,1.000
q_ind_527_pop_0,5028.67,1.000
q_ind_528_pop_0,6148.56,1.000
q_ind_529_pop_0,4367.59,1.000
q_ind_530_pop_0,5488.04,1.000
q_ind_531_pop_0,6269.35,1.000
q_ind_532_pop_0,3038.07,1.000
q_ind_533_pop_0,5193.47,1.000
q_ind_534_pop_0,7314.90,1.000
q_ind_535_pop_0,4700.81,1.000
q_ind_536_pop_0,5487.79,1.001
q_ind_537_pop_0,5415.79,1.000
q_ind_538_pop_0,6417.03,1.000
q_ind_539_pop_0,6432.63,1.000
q_ind_540_pop_0,6367.69,1.000
q_ind_541_pop_0,6301.61,1.000
q_ind_542_pop_0,4457.89,1.000
q_ind_543_pop_0,4101.53,1.000
q_ind_544_pop_0,2815.75,1.000
q_ind_545_pop_0,5611.85,1.000
q_ind_546_pop_0,3279.41,1.002
q_ind_547_pop_0,590.88,1.001
q_ind_548_pop_0,1684.08,1.004
q_ind_549_pop_0,1133.75,1.001
q_ind_550_pop_0,4445.43,1.000
q_ind_551_pop_0,3643.79,1.000
q_ind_552_pop_0,471.65,1.000
q_ind_553_pop_0,314.25,1.003
q_ind_554_pop_0,1333.76,1.004
q_ind_555_pop_0,523.13,1.001
q_ind_556_pop_0,2382.27,1.000
q_ind_557_pop_0,4897.74,1.000
q_ind_558_pop_0,2923.36,1.000
q_ind_559_pop_0,2921.90,1.001
q_ind_560_pop_0,374.90,1.001
q_ind_561_pop_0,2651.52,1.001
q_ind_562_pop_0,1096.46,1.001
q_ind_563_pop_0,329.27,1.001
q_ind_564_pop_0,590.30,1.000
q_ind_565_pop_0,3337.13,1.000
q_ind_566_pop_0,3736.82,1.000
q_ind_567_pop_0,3884.14,1.000
q_ind_568_pop_0,1099.51,1.001
q_ind_569_pop_0,374.18,1.006
q_ind_570_pop_0,469.05,1.004
q_ind_571_pop_0,2419.09,1.000
q_ind_572_pop_0,1329.48,1.002
q_ind_573_pop_0,2754.87,1.000
q_ind_574_pop_0,1380.80,1.003
q_ind_575_pop_0,359.81,1.006
q_ind_576_pop_0,1318.25,1.000
q_ind_577_pop_0,1199.55,1.000
q_ind_578_pop_0,2811.47,1.001
q_ind_579_pop_0,2737.85,1.000
q_ind_580_pop_0,676.62,1.001
q_ind_581_pop_0,2592.49,1.001
q_ind_582_pop_0,2968.62,1.001
q_ind_583_pop_0,642.11,1.010
q_ind_584_pop_0,2479.51,1.000
q_ind_585_pop_0,1305.26,1.002
q_ind_586_pop_0,4001.33,1.000
q_ind_587_pop_0,3136.93,1.001
q_ind_588_pop_0,626.97,1.002
q_ind_589_pop_0,1034.33,1.001
q_ind_590_pop_0,4364.81,1.001
q_ind_591_pop_0,1358.28,1.001
q_ind_592_pop_0,429.44,1.005
q_ind_593_pop_0,191.15,1.007
q_ind_594_pop_0,3199.76,1.000
q_ind_595_pop_0,660.26,1.000
q_ind_596_pop_0,2268.82,1.000
q_ind_597_pop_0,296.00,1.002
q_ind_598_pop_0,1085.28,1.000
q_ind_599_pop_0,4311.13,1.000
q_ind_600_pop_0,2805.23,1.002
q_ind_601_pop_0,1190.64,1.002
q_ind_602_pop_0,1058.16,1.003
q_ind_603_pop_0,1067.46,1.000
q_ind_604_pop_0,807.02,1.003
q_ind_605_pop_0,1554.66,1.003
q_ind_606_pop_0,735.51,1.002
q_ind_607_pop_0,1167.87,1.000
q_ind_608_pop_0,768.08,1.000
q_ind_609_pop_0,1530.66,1.000
q_ind_610_pop_0,4855.63,1.000
q_ind_611_pop_0,3437.90,1.000
q_ind_612_pop_0,2906.93,1.000
q_ind_613_pop_0,5576.67,1.000
q_ind_614_pop_0,7214.59,1.000
q_ind_615_pop_0,3139.39,1.000
q_ind_616_pop_0,5955.80,1.001
q_ind_617_pop_0,3471.25,1.001
q_ind_618_pop_0,6076.98,1.000
q_ind_619_pop_0,500.90,1.003
q_ind_620_pop_0,154.28,1.004
q_ind_621_pop_0,2905.74,1.001
q_ind_622_pop_0,336.14,1.001
q_ind_623_pop_0,1174.32,1.003
q_ind_624_pop_0,1118.94,1.001
q_ind_625_pop_0,5644.81,1.000
q_ind_626_pop_0,872.16,1.002
q_ind_627_pop_0,4700.75,1.000
q_ind_628_pop_0,2867.65,1.000
q_ind_629_pop_0,3546.28,1.000
q_ind_630_pop_0,939.57,1.000
q_ind_631_pop_0,4743.49,1.000
q_ind_632_pop_0,4447.23,1.000
q_ind_633_pop_0,585.05,1.007
q_ind_634_pop_0,1780.07,1.003
q_ind_635_pop_0,3832.53,1.000
q_ind_636_pop_0,3609.98,1.000
q_ind_637_pop_0,921.31,1.000
q_ind_638_pop_0,3436.84,1.001
q_ind_639_pop_0,5025.59,1.000
q_ind_640_pop_0,7728.97,1.000
q_ind_641_pop_0,5866.21,1.000
q_ind_642_pop_0,3043.83,1.000
q_ind_643_pop_0,5959.99,1.000
q_ind_644_pop_0,4552.72,1.000
q_ind_645_pop_0,4318.49,1.001
q_ind_646_pop_0,5634.06,1.000
q_ind_647_pop_0,4362.48,1.000
q_ind_648_pop_0,2203.09,1.000
q_ind_649_pop_0,3621.23,1.000
q_ind_650_pop_0,7183.37,1.000
q_ind_651_pop_0,5455.93,1.000
q_ind_652_pop_0,6816.29,1.000
q_ind_653_pop_0,3130.24,1.000
q_ind_654_pop_0,339.84,1.004
q_ind_655_pop_0,6291.74,1.000
q_ind_656_pop_0,4672.41,1.000
q_ind_657_pop_0,6587.98,1.000
q_ind_658_pop_0,1677.18,1.001
q_ind_659_pop_0,562.08,1.001
q_ind_660_pop_0,1962.28,1.000
q_ind_661_pop_0,3091.51,1.000
q_ind_662_pop_0,5127.76,1.000
q_ind_663_pop_0,3856.40,1.001
q_ind_664_pop_0,4238.62,1.001
q_ind_665_pop_0,1342.19,1.001
q_ind_666_pop_0,1886.19,1.002
q_ind_667_pop_0,655.02,1.002
q_ind_668_pop_0,5421.26,1.000
q_ind_669_pop_0,5131.20,1.000
q_ind_670_pop_0,3946.56,1.000
