param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_669_pop_0,2901.99,1.000
q_ind_670_pop_0,4904.13,1.000
q_ind_671_pop_0,1870.88,1.000
q_ind_672_pop_0,7133.66,1.000
q_ind_673_pop_0,6711.18,1.000
q_ind_674_pop_0,7651.39,1.000
q_ind_675_pop_0,6426.56,1.000
q_ind_676_pop_0,2172.33,1.000
q_ind_677_pop_0,2815.68,1.000
q_ind_678_pop_0,5564.47,1.000
q_ind_679_pop_0,3861.79,1.000
q_ind_680_pop_0,836.64,1.004
q_ind_681_pop_0,1069.04,1.000
q_ind_682_pop_0,7569.69,1.000
q_ind_683_pop_0,1385.01,1.000
q_ind_684_pop_0,899.58,1.003
q_ind_685_pop_0,3729.28,1.000
q_ind_686_pop_0,5752.94,1.000
q_ind_687_pop_0,5535.98,1.000
q_ind_688_pop_0,2765.38,1.000
q_ind_689_pop_0,1779.68,1.000
q_ind_690_pop_0,6127.39,1.000
q_ind_691_pop_0,3172.80,1.000
q_ind_692_pop_0,4890.88,1.000
q_ind_693_pop_0,6149.53,1.000
q_ind_694_pop_0,7777.56,1.000
q_ind_0_pop_1,2514.54,1.000
q_ind_1_pop_1,4322.67,1.000
q_ind_2_pop_1,1977.19,1.001
q_ind_3_pop_1,1971.96,1.002
q_ind_4_pop_1,5615.62,1.000
q_ind_5_pop_1,4070.93,1.000
q_ind_6_pop_1,4446.13,1.000
q_ind_7_pop_1,4390.67,1.000
q_ind_8_pop_1,3221.38,1.000
q_ind_9_pop_1,4011.30,1.000
q_ind_10_pop_1,992.63,1.001
q_ind_11_pop_1,3652.64,1.000
q_ind_12_pop_1,6003.18,1.000
q_ind_13_pop_1,3644.19,1.000
q_ind_14_pop_1,76.13,1.009
q_ind_15_pop_1,305.73,1.002
q_ind_16_pop_1,438.94,1.001
q_ind_17_pop_1,164.92,1.010
q_ind_18_pop_1,151.61,1.014
q_ind_19_pop_1,402.71,1.004
q_ind_20_pop_1,3585.61,1.000
q_ind_21_pop_1,4487.56,1.000
q_ind_22_pop_1,4493.53,1.001
q_ind_23_pop_1,5295.12,1.001
q_ind_24_pop_1,3819.39,1.000
q_ind_25_pop_1,1763.10,1.003
q_ind_26_pop_1,933.96,1.000
q_ind_27_pop_1,3996.68,1.000
q_ind_28_pop_1,741.16,1.000
q_ind_29_pop_1,1185.45,1.000
q_ind_30_pop_1,2765.06,1.000
q_ind_31_pop_1,5416.37,1.000
q_ind_32_pop_1,5791.93,1.000
q_ind_33_pop_1,849.36,1.001
q_ind_34_pop_1,824.33,1.001
q_ind_35_pop_1,6257.04,1.001
q_ind_36_pop_1,3649.75,1.000
q_ind_37_pop_1,4681.96,1.000
q_ind_38_pop_1,1689.99,1.000
q_ind_39_pop_1,4163.13,1.000
q_ind_40_pop_1,4664.59,1.000
q_ind_41_pop_1,5752.53,1.000
q_ind_42_pop_1,5823.40,1.000
q_ind_43_pop_1,7405.59,1.000
q_ind_44_pop_1,4074.59,1.000
q_ind_45_pop_1,2822.38,1.002
q_ind_46_pop_1,1499.47,1.001
q_ind_47_pop_1,1155.19,1.000
q_ind_48_pop_1,5123.21,1.000
q_ind_49_pop_1,1504.35,1.000
q_ind_50_pop_1,1304.96,1.000
q_ind_51_pop_1,1270.03,1.001
q_ind_52_pop_1,7106.93,1.001
q_ind_53_pop_1,1163.01,1.001
q_ind_54_pop_1,1520.14,1.000
q_ind_55_pop_1,6686.34,1.001
q_ind_56_pop_1,1486.98,1.001
q_ind_57_pop_1,1751.16,1.000
q_ind_58_pop_1,1273.77,1.000
q_ind_59_pop_1,1110.50,1.000
q_ind_60_pop_1,1570.40,1.001
q_ind_61_pop_1,914.39,1.001
q_ind_62_pop_1,2553.96,1.000
q_ind_63_pop_1,2472.17,1.000
q_ind_64_pop_1,230.83,1.013
q_ind_65_pop_1,5901.55,1.000
q_ind_66_pop_1,4434.77,1.000
q_ind_67_pop_1,7925.31,1.000
q_ind_68_pop_1,7979.53,1.000
q_ind_69_pop_1,5937.06,1.000
q_ind_70_pop_1,5913.83,1.000
q_ind_71_pop_1,1707.88,1.003
q_ind_72_pop_1,4686.95,1.001
q_ind_73_pop_1,6683.54,1.000
q_ind_74_pop_1,420.91,1.001
q_ind_75_pop_1,1082.49,1.004
q_ind_76_pop_1,3934.49,1.000
q_ind_77_pop_1,1365.79,1.000
q_ind_78_pop_1,801.41,1.000
q_ind_79_pop_1,113.08,1.007
q_ind_80_pop_1,898.92,1.000
q_ind_81_pop_1,3904.85,1.001
q_ind_82_pop_1,205.39,1.007
q_ind_83_pop_1,379.90,1.007
q_ind_84_pop_1,5320.45,1.000
q_ind_85_pop_1,750.56,1.001
q_ind_86_pop_1,3150.85,1.000
q_ind_87_pop_1,4888.63,1.000
q_ind_88_pop_1,2208.13,1.000
q_ind_89_pop_1,3335.64,1.000
q_ind_90_pop_1,1492.78,1.001
q_ind_91_pop_1,2821.28,1.000
q_ind_92_pop_1,4116.01,1.000
q_ind_93_pop_1,4120.52,1.000
q_ind_94_pop_1,3681.59,1.001
q_ind_95_pop_1,4317.50,1.000
q_ind_96_pop_1,4161.58,1.000
q_ind_97_pop_1,5859.94,1.000
q_ind_98_pop_1,4744.25,1.000
q_ind_99_pop_1,7452.07,1.000
q_ind_100_pop_1,5231.00,1.001
q_ind_101_pop_1,3667.05,1.000
q_ind_102_pop_1,7714.89,1.000
q_ind_103_pop_1,1879.16,1.001
q_ind_104_pop_1,4625.20,1.000
q_ind_105_pop_1,3246.44,1.000
q_ind_106_pop_1,3007.32,1.002
q_ind_107_pop_1,6223.47,1.000
q_ind_108_pop_1,5658.01,1.000
q_ind_109_pop_1,4304.67,1.002
q_ind_110_pop_1,3883.48,1.000
q_ind_111_pop_1,6890.46,1.000
q_ind_112_pop_1,1353.23,1.001
q_ind_113_pop_1,5874.27,1.000
q_ind_114_pop_1,7346.93,1.001
q_ind_115_pop_1,4268.49,1.000
q_ind_116_pop_1,2389.21,1.001
q_ind_117_pop_1,3018.54,1.000
q_ind_118_pop_1,3265.00,1.000
q_ind_119_pop_1,6527.41,1.000
q_ind_120_pop_1,7340.11,1.000
q_ind_121_pop_1,5232.23,1.001
q_ind_122_pop_1,570.81,1.003
q_ind_123_pop_1,7992.42,1.000
q_ind_124_pop_1,7289.26,1.000
q_ind_125_pop_1,6197.73,1.000
q_ind_126_pop_1,729.76,1.007
q_ind_127_pop_1,7917.52,1.000
q_ind_128_pop_1,4555.84,1.000
q_ind_129_pop_1,4833.73,1.000
q_ind_130_pop_1,7348.09,1.000
q_ind_131_pop_1,4825.46,1.001
q_ind_132_pop_1,3541.29,1.000
q_ind_133_pop_1,3895.71,1.000
q_ind_134_pop_1,6780.25,1.000
q_ind_135_pop_1,2435.52,1.001
q_ind_136_pop_1,2454.48,1.001
q_ind_137_pop_1,5111.14,1.000
q_ind_138_pop_1,6403.21,1.000
q_ind_139_pop_1,3164.50,1.000
q_ind_140_pop_1,2019.69,1.000
q_ind_141_pop_1,5187.66,1.000
q_ind_142_pop_1,2487.88,1.000
q_ind_143_pop_1,2885.52,1.000
q_ind_144_pop_1,6728.59,1.000
q_ind_145_pop_1,3785.59,1.000
q_ind_146_pop_1,5259.18,1.001
q_ind_147_pop_1,4613.76,1.001
q_ind_148_pop_1,3016.14,1.000
q_ind_149_pop_1,7043.87,1.000
q_ind_150_pop_1,5834.90,1.000
q_ind_151_pop_1,7057.08,1.000
q_ind_152_pop_1,5616.74,1.001
q_ind_153_pop_1,7599.59,1.000
q_ind_154_pop_1,4780.27,1.001
q_ind_155_pop_1,7442.36,1.000
q_ind_156_pop_1,6253.00,1.000
q_ind_157_pop_1,7558.59,1.000
q_ind_158_pop_1,6917.98,1.000
q_ind_159_pop_1,7023.69,1.000
q_ind_160_pop_1,8110.16,1.000
q_ind_161_pop_1,6908.01,1.000
q_ind_162_pop_1,5907.65,1.000
q_ind_163_pop_1,6775.81,1.000
q_ind_164_pop_1,5197.03,1.000
q_ind_165_pop_1,5826.65,1.001
q_ind_166_pop_1,3754.58,1.000
q_ind_167_pop_1,8259.17,1.000
q_ind_168_pop_1,7175.70,1.000
q_ind_169_pop_1,3301.94,1.002
q_ind_170_pop_1,1948.38,1.002
q_ind_171_pop_1,3880.57,1.000
q_ind_172_pop_1,370.64,1.005
q_ind_173_pop_1,7895.40,1.000
q_ind_174_pop_1,4450.09,1.000
q_ind_175_pop_1,6989.21,1.000
q_ind_176_pop_1,7068.02,1.000
q_ind_177_pop_1,319.21,1.006
q_ind_178_pop_1,2955.06,1.000
q_ind_179_pop_1,2126.10,1.000
q_ind_180_pop_1,8480.52,1.000
q_ind_181_pop_1,5776.94,1.000
q_ind_182_pop_1,4951.14,1.000
q_ind_183_pop_1,4585.37,1.000
q_ind_184_pop_1,2510.21,1.000
q_ind_185_pop_1,5196.91,1.000
q_ind_186_pop_1,3410.69,1.001
q_ind_187_pop_1,3937.11,1.000
q_ind_188_pop_1,4174.44,1.001
q_ind_189_pop_1,3124.77,1.001
q_ind_190_pop_1,4372.85,1.001
q_ind_191_pop_1,5574.45,1.000
q_ind_192_pop_1,3863.00,1.000
q_ind_193_pop_1,2750.14,1.001
q_ind_194_pop_1,3933.14,1.001
q_ind_195_pop_1,3091.17,1.000
q_ind_196_pop_1,3997.28,1.000
q_ind_197_pop_1,2644.37,1.000
q_ind_198_pop_1,4728.48,1.000
q_ind_199_pop_1,5528.62,1.001
q_ind_200_pop_1,4861.15,1.000
q_ind_201_pop_1,5089.48,1.000
q_ind_202_pop_1,6607.56,1.000
q_ind_203_pop_1,7652.34,1.000
q_ind_204_pop_1,5324.14,1.001
q_ind_205_pop_1,7546.24,1.000
q_ind_206_pop_1,6432.33,1.000
q_ind_207_pop_1,6236.40,1.000
q_ind_208_pop_1,6326.37,1.000
q_ind_209_pop_1,6316.87,1.000
q_ind_210_pop_1,6848.42,1.000
q_ind_211_pop_1,5652.22,1.001
q_ind_212_pop_1,8268.02,1.000
q_ind_213_pop_1,8289.38,1.000
q_ind_214_pop_1,4430.12,1.000
q_ind_215_pop_1,7680.54,1.000
q_ind_216_pop_1,7191.01,1.000
q_ind_217_pop_1,6767.96,1.001
q_ind_218_pop_1,9289.94,1.000
q_ind_219_pop_1,6989.11,1.000
q_ind_220_pop_1,6581.62,1.000
q_ind_221_pop_1,6543.71,1.000
q_ind_222_pop_1,945.35,1.004
q_ind_223_pop_1,1080.93,1.003
q_ind_224_pop_1,1774.82,1.001
q_ind_225_pop_1,644.72,1.005
q_ind_226_pop_1,805.67,1.000
q_ind_227_pop_1,961.43,1.003
q_ind_228_pop_1,1750.31,1.000
q_ind_229_pop_1,1454.50,1.002
q_ind_230_pop_1,912.14,1.003
q_ind_231_pop_1,417.67,1.001
q_ind_232_pop_1,364.68,1.001
q_ind_233_pop_1,554.30,1.001
q_ind_234_pop_1,2189.43,1.000
q_ind_235_pop_1,2370.61,1.001
q_ind_236_pop_1,2014.92,1.000
q_ind_237_pop_1,2872.62,1.000
q_ind_238_pop_1,356.78,1.004
q_ind_239_pop_1,142.55,1.004
q_ind_240_pop_1,121.01,1.008
q_ind_241_pop_1,1706.35,1.000
q_ind_242_pop_1,3445.04,1.000
q_ind_243_pop_1,899.22,1.000
q_ind_244_pop_1,1078.78,1.000
q_ind_245_pop_1,1414.45,1.000
q_ind_246_pop_1,1086.98,1.002
q_ind_247_pop_1,855.51,1.000
q_ind_248_pop_1,83.81,1.018
q_ind_249_pop_1,369.83,1.006
q_ind_250_pop_1,5854.27,1.000
q_ind_251_pop_1,590.75,1.009
q_ind_252_pop_1,297.02,1.001
q_ind_253_pop_1,3956.54,1.000
q_ind_254_pop_1,655.09,1.001
q_ind_255_pop_1,650.90,1.010
q_ind_256_pop_1,2497.99,1.001
q_ind_257_pop_1,3465.87,1.001
q_ind_258_pop_1,972.34,1.002
q_ind_259_pop_1,2251.66,1.000
q_ind_260_pop_1,552.99,1.000
q_ind_261_pop_1,106.42,1.021
q_ind_262_pop_1,134.37,1.001
q_ind_263_pop_1,3114.91,1.000
q_ind_264_pop_1,324.11,1.004
q_ind_265_pop_1,672.17,1.000
q_ind_266_pop_1,349.85,1.005
q_ind_267_pop_1,2694.83,1.000
q_ind_268_pop_1,287.00,1.003
q_ind_269_pop_1,486.07,1.011
q_ind_270_pop_1,82.15,1.007
q_ind_271_pop_1,493.96,1.000
q_ind_272_pop_1,1330.32,1.000
q_ind_273_pop_1,2179.35,1.000
q_ind_274_pop_1,527.56,1.004
q_ind_275_pop_1,1808.74,1.001
q_ind_276_pop_1,2168.95,1.000
q_ind_277_pop_1,2141.74,1.001
q_ind_278_pop_1,2644.88,1.000
q_ind_279_pop_1,2287.87,1.001
q_ind_280_pop_1,1430.26,1.000
q_ind_281_pop_1,3164.97,1.000
q_ind_282_pop_1,2354.75,1.001
q_ind_283_pop_1,300.37,1.002
q_ind_284_pop_1,1601.96,1.002
q_ind_285_pop_1,2945.26,1.000
q_ind_286_pop_1,2212.90,1.001
q_ind_287_pop_1,3605.33,1.001
q_ind_288_pop_1,3287.16,1.000
q_ind_289_pop_1,275.55,1.001
q_ind_290_pop_1,3408.56,1.001
q_ind_291_pop_1,1156.99,1.000
q_ind_292_pop_1,458.92,1.008
q_ind_293_pop_1,650.02,1.001
q_ind_294_pop_1,882.92,1.000
q_ind_295_pop_1,2884.32,1.000
q_ind_296_pop_1,135.46,1.004
q_ind_297_pop_1,500.18,1.002
q_ind_298_pop_1,376.04,1.000
q_ind_299_pop_1,784.56,1.000
q_ind_300_pop_1,507.41,1.001
q_ind_301_pop_1,473.70,1.002
q_ind_302_pop_1,1326.59,1.000
q_ind_303_pop_1,717.67,1.002
q_ind_304_pop_1,741.38,1.001
q_ind_305_pop_1,1114.78,1.000
q_ind_306_pop_1,2716.91,1.000
q_ind_307_pop_1,1083.59,1.003
q_ind_308_pop_1,2906.84,1.001
q_ind_309_pop_1,1468.10,1.001
q_ind_310_pop_1,2350.22,1.004
q_ind_311_pop_1,1724.67,1.000
q_ind_312_pop_1,1534.79,1.001
q_ind_313_pop_1,398.30,1.001
q_ind_314_pop_1,413.87,1.001
q_ind_315_pop_1,620.86,1.001
q_ind_316_pop_1,367.97,1.002
q_ind_317_pop_1,429.89,1.004
q_ind_318_pop_1,187.11,1.005
q_ind_319_pop_1,6272.83,1.000
q_ind_320_pop_1,2217.88,1.000
q_ind_321_pop_1,6099.53,1.000
q_ind_322_pop_1,3621.95,1.000
q_ind_323_pop_1,8596.37,1.000
q_ind_324_pop_1,7513.63,1.000
q_ind_325_pop_1,6482.34,1.000
q_ind_326_pop_1,7545.73,1.000
q_ind_327_pop_1,7669.78,1.000
q_ind_328_pop_1,2768.04,1.000
q_ind_329_pop_1,1806.14,1.000
q_ind_330_pop_1,1643.66,1.000
q_ind_331_pop_1,1610.73,1.001
q_ind_332_pop_1,1287.19,1.000
q_ind_333_pop_1,905.21,1.000
q_ind_334_pop_1,1110.83,1.004
q_ind_335_pop_1,2290.49,1.000
q_ind_336_pop_1,1198.87,1.000
q_ind_337_pop_1,1169.14,1.000
q_ind_338_pop_1,2567.04,1.000
q_ind_339_pop_1,834.33,1.001
q_ind_340_pop_1,586.01,1.002
q_ind_341_pop_1,513.70,1.005
q_ind_342_pop_1,607.31,1.001
q_ind_343_pop_1,2146.98,1.000
q_ind_344_pop_1,3656.31,1.000
q_ind_345_pop_1,2208.35,1.000
q_ind_346_pop_1,1399.73,1.001
q_ind_347_pop_1,612.47,1.001
q_ind_348_pop_1,2540.92,1.000
q_ind_349_pop_1,2887.20,1.000
q_ind_350_pop_1,2866.59,1.001
q_ind_351_pop_1,3141.55,1.000
q_ind_352_pop_1,2203.34,1.000
q_ind_353_pop_1,1575.43,1.001
q_ind_354_pop_1,1014.56,1.000
q_ind_355_pop_1,3226.62,1.001
q_ind_356_pop_1,2880.09,1.000
q_ind_357_pop_1,3695.11,1.000
q_ind_358_pop_1,5641.33,1.000
q_ind_359_pop_1,2395.77,1.000
q_ind_360_pop_1,2724.55,1.000
q_ind_361_pop_1,3278.24,1.002
q_ind_362_pop_1,2344.75,1.000
q_ind_363_pop_1,3471.39,1.001
q_ind_364_pop_1,2236.20,1.000
q_ind_365_pop_1,3798.25,1.000
q_ind_366_pop_1,3967.07,1.001
q_ind_367_pop_1,3237.57,1.003
q_ind_368_pop_1,5934.99,1.000
q_ind_369_pop_1,7742.55,1.000
q_ind_370_pop_1,2701.76,1.000
q_ind_371_pop_1,2320.70,1.000
q_ind_372_pop_1,4876.70,1.000
q_ind_373_pop_1,1006.04,1.004
q_ind_374_pop_1,2841.03,1.000
q_ind_375_pop_1,867.29,1.001
q_ind_376_pop_1,3063.13,1.000
q_ind_377_pop_1,1347.43,1.002
q_ind_378_pop_1,819.34,1.000
q_ind_379_pop_1,1238.66,1.001
q_ind_380_pop_1,5724.31,1.000
q_ind_381_pop_1,3681.77,1.000
q_ind_382_pop_1,2154.83,1.000
q_ind_383_pop_1,3823.41,1.000
q_ind_384_pop_1,3406.85,1.000
q_ind_385_pop_1,3292.95,1.000
q_ind_386_pop_1,5057.80,1.000
q_ind_387_pop_1,2070.94,1.002
q_ind_388_pop_1,4861.56,1.000
q_ind_389_pop_1,2418.85,1.000
q_ind_390_pop_1,2974.85,1.000
q_ind_391_pop_1,2151.73,1.000
q_ind_392_pop_1,3409.27,1.000
q_ind_393_pop_1,2366.69,1.000
q_ind_394_pop_1,2787.03,1.000
q_ind_395_pop_1,3957.20,1.000
q_ind_396_pop_1,3586.60,1.000
q_ind_397_pop_1,2047.82,1.000
q_ind_398_pop_1,4222.37,1.000
q_ind_399_pop_1,7989.35,1.000
q_ind_400_pop_1,6586.38,1.000
q_ind_401_pop_1,6039.31,1.000
q_ind_402_pop_1,4764.16,1.000
q_ind_403_pop_1,5262.79,1.001
q_ind_404_pop_1,4676.18,1.000
q_ind_405_pop_1,4540.50,1.001
q_ind_406_pop_1,3597.20,1.000
q_ind_407_pop_1,2912.63,1.000
q_ind_408_pop_1,6249.47,1.000
q_ind_409_pop_1,4730.29,1.000
q_ind_410_pop_1,4171.63,1.000
q_ind_411_pop_1,4362.40,1.000
q_ind_412_pop_1,3290.22,1.000
q_ind_413_pop_1,1293.18,1.001
q_ind_414_pop_1,917.14,1.001
q_ind_415_pop_1,4477.15,1.001
q_ind_416_pop_1,3640.24,1.000
q_ind_417_pop_1,7066.69,1.000
q_ind_418_pop_1,7719.55,1.000
q_ind_419_pop_1,5653.75,1.001
q_ind_420_pop_1,4582.32,1.000
q_ind_421_pop_1,1488.67,1.000
q_ind_422_pop_1,7946.00,1.000
q_ind_423_pop_1,7691.31,1.000
q_ind_424_pop_1,5519.66,1.000
q_ind_425_pop_1,6981.95,1.000
q_ind_426_pop_1,6434.41,1.000
q_ind_427_pop_1,7908.16,1.000
q_ind_428_pop_1,473.38,1.001
q_ind_429_pop_1,1063.49,1.000
q_ind_430_pop_1,890.20,1.000
q_ind_431_pop_1,7064.12,1.000
q_ind_432_pop_1,5634.43,1.000
q_ind_433_pop_1,1469.31,1.001
q_ind_434_pop_1,1453.66,1.001
q_ind_435_pop_1,6858.39,1.000
q_ind_436_pop_1,5455.38,1.001
q_ind_437_pop_1,7975.58,1.000
q_ind_438_pop_1,7132.88,1.000
q_ind_439_pop_1,526.73,1.002
q_ind_440_pop_1,4013.31,1.000
q_ind_441_pop_1,4009.61,1.000
q_ind_442_pop_1,592.99,1.000
q_ind_443_pop_1,3616.51,1.000
q_ind_444_pop_1,1010.53,1.000
q_ind_445_pop_1,2869.16,1.000
q_ind_446_pop_1,2743.36,1.000
q_ind_447_pop_1,3447.10,1.000
q_ind_448_pop_1,2085.36,1.000
q_ind_449_pop_1,2870.46,1.003
q_ind_450_pop_1,3997.17,1.001
q_ind_451_pop_1,1913.15,1.001
q_ind_452_pop_1,2466.94,1.001
q_ind_453_pop_1,2649.67,1.001
q_ind_454_pop_1,822.70,1.001
q_ind_455_pop_1,2355.90,1.000
q_ind_456_pop_1,2407.69,1.001
q_ind_457_pop_1,2833.38,1.000
q_ind_458_pop_1,2583.73,1.000
q_ind_459_pop_1,2883.60,1.001
q_ind_460_pop_1,3624.80,1.001
q_ind_461_pop_1,8948.78,1.000
q_ind_462_pop_1,5115.98,1.002
q_ind_463_pop_1,4953.72,1.000
q_ind_464_pop_1,4052.06,1.001
q_ind_465_pop_1,1120.89,1.003
q_ind_466_pop_1,823.44,1.002
q_ind_467_pop_1,5610.08,1.001
q_ind_468_pop_1,698.09,1.001
q_ind_469_pop_1,1560.97,1.002
q_ind_470_pop_1,4626.37,1.000
q_ind_471_pop_1,3895.03,1.001
q_ind_472_pop_1,4481.33,1.000
q_ind_473_pop_1,1356.52,1.002
q_ind_474_pop_1,4644.26,1.000
q_ind_475_pop_1,1716.42,1.000
q_ind_476_pop_1,1167.98,1.003
q_ind_477_pop_1,2916.40,1.001
q_ind_478_pop_1,3042.50,1.002
q_ind_479_pop_1,1353.14,1.002
q_ind_480_pop_1,3090.23,1.000
q_ind_481_pop_1,2996.14,1.000
q_ind_482_pop_1,4877.84,1.000
q_ind_483_pop_1,4433.25,1.000
q_ind_484_pop_1,3045.36,1.000
q_ind_485_pop_1,2265.09,1.001
q_ind_486_pop_1,5373.92,1.000
q_ind_487_pop_1,2133.19,1.000
q_ind_488_pop_1,3068.51,1.001
q_ind_489_pop_1,1197.88,1.003
q_ind_490_pop_1,4047.54,1.000
q_ind_491_pop_1,5488.78,1.000
q_ind_492_pop_1,198.96,1.006
q_ind_493_pop_1,1622.50,1.003
q_ind_494_pop_1,220.08,1.012
q_ind_495_pop_1,3707.66,1.000
q_ind_496_pop_1,8839.93,1.000
q_ind_497_pop_1,2823.15,1.001
q_ind_498_pop_1,7810.56,1.000
q_ind_499_pop_1,7475.99,1.000
q_ind_500_pop_1,6786.64,1.000
q_ind_501_pop_1,8075.44,1.000
q_ind_502_pop_1,4270.86,1.000
q_ind_503_pop_1,7643.22,1.000
q_ind_504_pop_1,6299.88,1.000
q_ind_505_pop_1,3275.84,1.000
q_ind_506_pop_1,6434.35,1.000
q_ind_507_pop_1,3196.97,1.000
q_ind_508_pop_1,6975.68,1.000
q_ind_509_pop_1,3738.57,1.000
q_ind_510_pop_1,2959.26,1.000
q_ind_511_pop_1,4759.94,1.000
q_ind_512_pop_1,7056.39,1.000
q_ind_513_pop_1,7316.49,1.000
q_ind_514_pop_1,6287.85,1.000
q_ind_515_pop_1,4539.93,1.000
q_ind_516_pop_1,6478.40,1.000
q_ind_517_pop_1,7483.97,1.000
q_ind_518_pop_1,8315.89,1.000
q_ind_519_pop_1,516.09,1.001
q_ind_520_pop_1,4173.56,1.000
q_ind_521_pop_1,535.51,1.001
q_ind_522_pop_1,4147.67,1.000
q_ind_523_pop_1,4722.67,1.001
q_ind_524_pop_1,3695.41,1.001
q_ind_525_pop_1,4080.61,1.000
q_ind_526_pop_1,3647.84,1.000
q_ind_527_pop_1,3201.69,1.000
q_ind_528_pop_1,4350.27,1.000
q_ind_529_pop_1,3800.25,1.000
q_ind_530_pop_1,4269.96,1.000
q_ind_531_pop_1,4682.90,1.000
q_ind_532_pop_1,3931.45,1.000
q_ind_533_pop_1,6562.46,1.000
q_ind_534_pop_1,6555.78,1.000
q_ind_535_pop_1,7518.46,1.000
q_ind_536_pop_1,5744.80,1.000
q_ind_537_pop_1,8881.29,1.000
q_ind_538_pop_1,8602.84,1.000
q_ind_539_pop_1,7619.62,1.000
q_ind_540_pop_1,8765.62,1.000
q_ind_541_pop_1,8232.39,1.000
q_ind_542_pop_1,4404.53,1.001
q_ind_543_pop_1,4399.26,1.000
q_ind_544_pop_1,4070.81,1.000
q_ind_545_pop_1,5737.22,1.000
q_ind_546_pop_1,2468.50,1.001
q_ind_547_pop_1,1721.07,1.000
q_ind_548_pop_1,2882.65,1.000
q_ind_549_pop_1,3604.42,1.000
q_ind_550_pop_1,3828.69,1.000
q_ind_551_pop_1,4662.71,1.000
q_ind_552_pop_1,2718.84,1.000
q_ind_553_pop_1,1751.75,1.000
q_ind_554_pop_1,1146.29,1.000
q_ind_555_pop_1,2765.18,1.001
q_ind_556_pop_1,2164.15,1.001
q_ind_557_pop_1,1969.00,1.000
q_ind_558_pop_1,1016.18,1.000
q_ind_559_pop_1,2716.63,1.001
q_ind_560_pop_1,3345.39,1.000
q_ind_561_pop_1,2816.18,1.000
q_ind_562_pop_1,2733.87,1.000
q_ind_563_pop_1,1751.56,1.001
q_ind_564_pop_1,1093.97,1.001
q_ind_565_pop_1,3293.24,1.000
q_ind_566_pop_1,4218.45,1.001
q_ind_567_pop_1,4728.23,1.000
q_ind_568_pop_1,2321.31,1.000
q_ind_569_pop_1,2083.27,1.001
q_ind_570_pop_1,1805.58,1.001
q_ind_571_pop_1,3989.58,1.000
q_ind_572_pop_1,623.23,1.001
q_ind_573_pop_1,1502.65,1.000
q_ind_574_pop_1,2052.25,1.001
q_ind_575_pop_1,2196.00,1.000
q_ind_576_pop_1,1304.30,1.000
q_ind_577_pop_1,1855.17,1.000
q_ind_578_pop_1,2203.50,1.003
q_ind_579_pop_1,5955.47,1.000
q_ind_580_pop_1,3970.04,1.000
q_ind_581_pop_1,6249.09,1.000
q_ind_582_pop_1,1400.99,1.002
q_ind_583_pop_1,1346.88,1.000
q_ind_584_pop_1,4472.58,1.000
q_ind_585_pop_1,3888.04,1.000
q_ind_586_pop_1,7101.40,1.000
q_ind_587_pop_1,5593.89,1.000
q_ind_588_pop_1,2753.64,1.000
q_ind_589_pop_1,1395.74,1.001
q_ind_590_pop_1,4960.49,1.000
q_ind_591_pop_1,2244.90,1.000
q_ind_592_pop_1,2055.27,1.000
q_ind_593_pop_1,2724.86,1.000
q_ind_594_pop_1,2961.29,1.000
q_ind_595_pop_1,1534.85,1.000
q_ind_596_pop_1,2817.46,1.001
q_ind_597_pop_1,3876.78,1.000
q_ind_598_pop_1,635.77,1.001
q_ind_599_pop_1,6824.83,1.000
q_ind_600_pop_1,3311.72,1.001
q_ind_601_pop_1,2101.27,1.000
q_ind_602_pop_1,1257.46,1.001
q_ind_603_pop_1,2136.96,1.001
q_ind_604_pop_1,1522.82,1.001
q_ind_605_pop_1,1173.79,1.001
q_ind_606_pop_1,2593.19,1.000
q_ind_607_pop_1,3680.79,1.000
q_ind_608_pop_1,1364.69,1.000
q_ind_609_pop_1,5707.81,1.000
q_ind_610_pop_1,4844.06,1.000
q_ind_611_pop_1,2802.57,1.000
q_ind_612_pop_1,2475.32,1.000
q_ind_613_pop_1,4022.48,1.000
q_ind_614_pop_1,7682.72,1.000
q_ind_615_pop_1,7285.75,1.000
q_ind_616_pop_1,7682.81,1.000
q_ind_617_pop_1,5805.13,1.001
q_ind_618_pop_1,8422.38,1.000
q_ind_619_pop_1,2392.04,1.000
q_ind_620_pop_1,3654.01,1.000
q_ind_621_pop_1,5279.74,1.000
q_ind_622_pop_1,3153.62,1.002
q_ind_623_pop_1,5119.84,1.000
q_ind_624_pop_1,3078.74,1.000
q_ind_625_pop_1,2218.93,1.001
q_ind_626_pop_1,642.76,1.001
q_ind_627_pop_1,2483.33,1.001
q_ind_628_pop_1,4629.09,1.000
q_ind_629_pop_1,3185.56,1.000
q_ind_630_pop_1,2735.39,1.000
q_ind_631_pop_1,3700.52,1.000
q_ind_632_pop_1,6219.72,1.000
q_ind_633_pop_1,1073.21,1.001
q_ind_634_pop_1,4194.74,1.000
q_ind_635_pop_1,3267.93,1.000
q_ind_636_pop_1,5155.91,1.000
q_ind_637_pop_1,2832.82,1.000
q_ind_638_pop_1,3151.53,1.000
q_ind_639_pop_1,3003.47,1.000
q_ind_640_pop_1,3806.88,1.001
q_ind_641_pop_1,2654.66,1.003
q_ind_642_pop_1,2972.13,1.000
q_ind_643_pop_1,2833.57,1.000
