param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_669_pop_0,5386.88,1.000
q_ind_670_pop_0,4726.83,1.001
q_ind_671_pop_0,1015.86,1.000
q_ind_672_pop_0,7157.91,1.000
q_ind_673_pop_0,7568.93,1.000
q_ind_674_pop_0,8951.41,1.001
q_ind_675_pop_0,7042.44,1.000
q_ind_676_pop_0,2365.37,1.000
q_ind_677_pop_0,2976.58,1.001
q_ind_678_pop_0,5222.84,1.000
q_ind_679_pop_0,5161.03,1.000
q_ind_680_pop_0,517.43,1.001
q_ind_681_pop_0,714.71,1.001
q_ind_682_pop_0,7968.56,1.000
q_ind_683_pop_0,2882.60,1.001
q_ind_684_pop_0,2581.11,1.000
q_ind_685_pop_0,5591.94,1.000
q_ind_686_pop_0,4029.32,1.000
q_ind_687_pop_0,3407.63,1.001
q_ind_688_pop_0,5407.03,1.000
q_ind_689_pop_0,856.70,1.001
q_ind_690_pop_0,6073.24,1.000
q_ind_691_pop_0,4213.71,1.000
q_ind_692_pop_0,3867.57,1.000
q_ind_693_pop_0,7516.74,1.000
q_ind_694_pop_0,8563.77,1.000
q_ind_0_pop_1,2115.83,1.000
q_ind_1_pop_1,6195.82,1.000
q_ind_2_pop_1,2887.30,1.000
q_ind_3_pop_1,1920.00,1.001
q_ind_4_pop_1,5313.90,1.000
q_ind_5_pop_1,4378.58,1.000
q_ind_6_pop_1,4392.96,1.000
q_ind_7_pop_1,6588.32,1.000
q_ind_8_pop_1,3815.23,1.000
q_ind_9_pop_1,6201.04,1.000
q_ind_10_pop_1,1825.58,1.001
q_ind_11_pop_1,4265.13,1.000
q_ind_12_pop_1,5775.34,1.000
q_ind_13_pop_1,4132.59,1.000
q_ind_14_pop_1,166.44,1.006
q_ind_15_pop_1,490.44,1.001
q_ind_16_pop_1,79.37,1.003
q_ind_17_pop_1,595.83,1.002
q_ind_18_pop_1,43.62,1.020
q_ind_19_pop_1,539.60,1.003
q_ind_20_pop_1,1970.64,1.000
q_ind_21_pop_1,4338.81,1.000
q_ind_22_pop_1,3930.63,1.001
q_ind_23_pop_1,4619.90,1.000
q_ind_24_pop_1,6575.78,1.000
q_ind_25_pop_1,1790.70,1.002
q_ind_26_pop_1,101.46,1.032
q_ind_27_pop_1,4244.81,1.000
q_ind_28_pop_1,2314.38,1.005
q_ind_29_pop_1,1430.10,1.002
q_ind_30_pop_1,2355.98,1.000
q_ind_31_pop_1,6471.44,1.000
q_ind_32_pop_1,6682.70,1.000
q_ind_33_pop_1,2211.34,1.000
q_ind_34_pop_1,1400.94,1.000
q_ind_35_pop_1,6134.17,1.000
q_ind_36_pop_1,3046.58,1.001
q_ind_37_pop_1,6399.18,1.000
q_ind_38_pop_1,1848.97,1.001
q_ind_39_pop_1,5229.19,1.000
q_ind_40_pop_1,5666.05,1.000
q_ind_41_pop_1,8084.41,1.000
q_ind_42_pop_1,7438.35,1.000
q_ind_43_pop_1,6482.53,1.000
q_ind_44_pop_1,4437.16,1.000
q_ind_45_pop_1,3015.14,1.001
q_ind_46_pop_1,931.72,1.002
q_ind_47_pop_1,1507.82,1.001
q_ind_48_pop_1,6337.15,1.000
q_ind_49_pop_1,615.44,1.002
q_ind_50_pop_1,500.00,1.000
q_ind_51_pop_1,1515.53,1.000
q_ind_52_pop_1,6014.33,1.000
q_ind_53_pop_1,1340.77,1.004
q_ind_54_pop_1,424.61,1.000
q_ind_55_pop_1,5284.72,1.000
q_ind_56_pop_1,106.59,1.018
q_ind_57_pop_1,800.07,1.001
q_ind_58_pop_1,1177.76,1.001
q_ind_59_pop_1,1195.47,1.001
q_ind_60_pop_1,369.70,1.010
q_ind_61_pop_1,299.36,1.003
q_ind_62_pop_1,2994.13,1.000
q_ind_63_pop_1,2258.55,1.000
q_ind_64_pop_1,11.16,1.033
q_ind_65_pop_1,6821.86,1.000
q_ind_66_pop_1,6919.73,1.000
q_ind_67_pop_1,8446.91,1.000
q_ind_68_pop_1,7961.56,1.000
q_ind_69_pop_1,8225.64,1.000
q_ind_70_pop_1,7589.24,1.000
q_ind_71_pop_1,1916.19,1.001
q_ind_72_pop_1,4506.35,1.000
q_ind_73_pop_1,9331.57,1.000
q_ind_74_pop_1,720.87,1.001
q_ind_75_pop_1,539.82,1.002
q_ind_76_pop_1,2056.15,1.001
q_ind_77_pop_1,86.34,1.008
q_ind_78_pop_1,889.73,1.002
q_ind_79_pop_1,188.94,1.003
q_ind_80_pop_1,36.72,1.070
q_ind_81_pop_1,4624.45,1.000
q_ind_82_pop_1,305.56,1.003
q_ind_83_pop_1,971.42,1.010
q_ind_84_pop_1,4494.50,1.000
q_ind_85_pop_1,18.67,1.133
q_ind_86_pop_1,3371.15,1.000
q_ind_87_pop_1,5502.87,1.000
q_ind_88_pop_1,2647.64,1.000
q_ind_89_pop_1,2548.06,1.000
q_ind_90_pop_1,1579.78,1.000
q_ind_91_pop_1,3932.31,1.001
q_ind_92_pop_1,3889.82,1.000
q_ind_93_pop_1,5588.14,1.000
q_ind_94_pop_1,2980.16,1.000
q_ind_95_pop_1,5512.79,1.000
q_ind_96_pop_1,4470.19,1.000
q_ind_97_pop_1,7249.72,1.000
q_ind_98_pop_1,5727.73,1.000
q_ind_99_pop_1,7691.30,1.000
q_ind_100_pop_1,3803.20,1.000
q_ind_101_pop_1,4232.29,1.000
q_ind_102_pop_1,8161.07,1.000
q_ind_103_pop_1,3553.04,1.000
q_ind_104_pop_1,5659.16,1.000
q_ind_105_pop_1,3100.05,1.000
q_ind_106_pop_1,4545.30,1.000
q_ind_107_pop_1,8115.06,1.001
q_ind_108_pop_1,6762.38,1.000
q_ind_109_pop_1,5831.74,1.001
q_ind_110_pop_1,4587.69,1.000
q_ind_111_pop_1,9454.51,1.000
q_ind_112_pop_1,1971.69,1.001
q_ind_113_pop_1,6134.87,1.001
q_ind_114_pop_1,8780.63,1.000
q_ind_115_pop_1,4576.57,1.001
q_ind_116_pop_1,2083.79,1.000
q_ind_117_pop_1,2522.41,1.000
q_ind_118_pop_1,3354.33,1.000
q_ind_119_pop_1,5627.54,1.000
q_ind_120_pop_1,11567.46,1.000
q_ind_121_pop_1,7575.52,1.000
q_ind_122_pop_1,1065.50,1.002
q_ind_123_pop_1,9618.56,1.001
q_ind_124_pop_1,8417.41,1.000
q_ind_125_pop_1,8152.22,1.000
q_ind_126_pop_1,672.23,1.002
q_ind_127_pop_1,6977.35,1.000
q_ind_128_pop_1,4285.93,1.000
q_ind_129_pop_1,4416.63,1.000
q_ind_130_pop_1,7528.13,1.000
q_ind_131_pop_1,5943.19,1.000
q_ind_132_pop_1,4713.92,1.000
q_ind_133_pop_1,5496.79,1.000
q_ind_134_pop_1,6650.42,1.000
q_ind_135_pop_1,1859.58,1.001
q_ind_136_pop_1,1309.58,1.001
q_ind_137_pop_1,3994.25,1.000
q_ind_138_pop_1,7420.07,1.000
q_ind_139_pop_1,3528.86,1.000
q_ind_140_pop_1,878.63,1.004
q_ind_141_pop_1,6543.51,1.000
q_ind_142_pop_1,2039.10,1.000
q_ind_143_pop_1,3018.28,1.001
q_ind_144_pop_1,6513.17,1.000
q_ind_145_pop_1,5267.45,1.000
q_ind_146_pop_1,7092.02,1.001
q_ind_147_pop_1,4374.06,1.000
q_ind_148_pop_1,3492.92,1.001
q_ind_149_pop_1,7253.78,1.000
q_ind_150_pop_1,7795.54,1.000
q_ind_151_pop_1,10222.36,1.000
q_ind_152_pop_1,4269.00,1.000
q_ind_153_pop_1,7863.42,1.000
q_ind_154_pop_1,5135.42,1.000
q_ind_155_pop_1,7754.19,1.000
q_ind_156_pop_1,5279.48,1.000
q_ind_157_pop_1,8695.12,1.000
q_ind_158_pop_1,6903.94,1.000
q_ind_159_pop_1,8779.28,1.000
q_ind_160_pop_1,8104.06,1.000
q_ind_161_pop_1,10111.56,1.000
q_ind_162_pop_1,6159.03,1.000
q_ind_163_pop_1,7808.92,1.000
q_ind_164_pop_1,3906.94,1.001
q_ind_165_pop_1,8567.90,1.000
q_ind_166_pop_1,4525.83,1.000
q_ind_167_pop_1,8710.00,1.000
q_ind_168_pop_1,7944.92,1.000
q_ind_169_pop_1,2578.18,1.000
q_ind_170_pop_1,1768.92,1.001
q_ind_171_pop_1,4096.94,1.002
q_ind_172_pop_1,670.04,1.002
q_ind_173_pop_1,7934.75,1.000
q_ind_174_pop_1,5269.15,1.000
q_ind_175_pop_1,8454.82,1.000
q_ind_176_pop_1,8375.13,1.000
q_ind_177_pop_1,545.66,1.000
q_ind_178_pop_1,3617.09,1.002
q_ind_179_pop_1,3080.50,1.001
q_ind_180_pop_1,8481.08,1.000
q_ind_181_pop_1,6751.69,1.000
q_ind_182_pop_1,6003.49,1.000
q_ind_183_pop_1,5527.90,1.000
q_ind_184_pop_1,5514.98,1.000
q_ind_185_pop_1,7506.36,1.000
q_ind_186_pop_1,6006.22,1.000
q_ind_187_pop_1,6225.89,1.000
q_ind_188_pop_1,6065.68,1.001
q_ind_189_pop_1,5824.36,1.000
q_ind_190_pop_1,7770.60,1.000
q_ind_191_pop_1,7663.00,1.000
q_ind_192_pop_1,5352.36,1.000
q_ind_193_pop_1,6207.96,1.000
q_ind_194_pop_1,6421.61,1.000
q_ind_195_pop_1,7036.13,1.000
q_ind_196_pop_1,5579.23,1.000
q_ind_197_pop_1,6644.99,1.001
q_ind_198_pop_1,7142.91,1.000
q_ind_199_pop_1,7504.26,1.000
q_ind_200_pop_1,5858.86,1.000
q_ind_201_pop_1,8070.74,1.001
q_ind_202_pop_1,6909.96,1.001
q_ind_203_pop_1,7066.11,1.000
q_ind_204_pop_1,8278.57,1.000
q_ind_205_pop_1,7202.82,1.000
q_ind_206_pop_1,6738.67,1.000
q_ind_207_pop_1,8118.77,1.000
q_ind_208_pop_1,6674.67,1.000
q_ind_209_pop_1,6752.61,1.000
q_ind_210_pop_1,6703.85,1.000
q_ind_211_pop_1,5506.53,1.000
q_ind_212_pop_1,7424.40,1.000
q_ind_213_pop_1,7407.77,1.000
q_ind_214_pop_1,6137.69,1.001
q_ind_215_pop_1,7051.64,1.000
q_ind_216_pop_1,8882.17,1.000
q_ind_217_pop_1,7925.96,1.000
q_ind_218_pop_1,10006.80,1.000
q_ind_219_pop_1,7943.59,1.000
q_ind_220_pop_1,6150.57,1.000
q_ind_221_pop_1,7850.66,1.001
q_ind_222_pop_1,1145.10,1.001
q_ind_223_pop_1,2199.29,1.000
q_ind_224_pop_1,1277.08,1.001
q_ind_225_pop_1,163.83,1.004
q_ind_226_pop_1,1738.41,1.001
q_ind_227_pop_1,173.72,1.003
q_ind_228_pop_1,507.92,1.001
q_ind_229_pop_1,2138.29,1.001
q_ind_230_pop_1,2872.00,1.000
q_ind_231_pop_1,1893.88,1.000
q_ind_232_pop_1,1303.66,1.001
q_ind_233_pop_1,1708.10,1.000
q_ind_234_pop_1,2700.69,1.000
q_ind_235_pop_1,4032.85,1.000
q_ind_236_pop_1,1928.40,1.001
q_ind_237_pop_1,2873.34,1.000
q_ind_238_pop_1,689.79,1.000
q_ind_239_pop_1,364.55,1.002
q_ind_240_pop_1,120.55,1.002
q_ind_241_pop_1,1421.55,1.000
q_ind_242_pop_1,4905.02,1.000
q_ind_243_pop_1,371.32,1.000
q_ind_244_pop_1,737.84,1.000
q_ind_245_pop_1,2322.32,1.001
q_ind_246_pop_1,1333.39,1.001
q_ind_247_pop_1,70.50,1.027
q_ind_248_pop_1,180.31,1.005
q_ind_249_pop_1,246.72,1.001
q_ind_250_pop_1,6240.43,1.000
q_ind_251_pop_1,390.04,1.008
q_ind_252_pop_1,487.63,1.000
q_ind_253_pop_1,3009.62,1.000
q_ind_254_pop_1,133.47,1.003
q_ind_255_pop_1,40.25,1.019
q_ind_256_pop_1,2689.12,1.000
q_ind_257_pop_1,4526.94,1.001
q_ind_258_pop_1,1028.48,1.005
q_ind_259_pop_1,2124.52,1.000
q_ind_260_pop_1,134.65,1.009
q_ind_261_pop_1,1834.59,1.001
q_ind_262_pop_1,407.71,1.005
q_ind_263_pop_1,1814.63,1.000
q_ind_264_pop_1,1733.06,1.001
q_ind_265_pop_1,2173.16,1.000
q_ind_266_pop_1,652.99,1.003
q_ind_267_pop_1,3623.30,1.000
q_ind_268_pop_1,303.90,1.007
q_ind_269_pop_1,451.68,1.001
q_ind_270_pop_1,632.89,1.003
q_ind_271_pop_1,1456.98,1.002
q_ind_272_pop_1,1115.31,1.000
q_ind_273_pop_1,939.24,1.001
q_ind_274_pop_1,122.80,1.007
q_ind_275_pop_1,1571.42,1.001
q_ind_276_pop_1,2139.14,1.002
q_ind_277_pop_1,1446.97,1.002
q_ind_278_pop_1,1535.90,1.007
q_ind_279_pop_1,1639.39,1.002
q_ind_280_pop_1,372.81,1.003
q_ind_281_pop_1,2648.95,1.000
q_ind_282_pop_1,1020.52,1.004
q_ind_283_pop_1,472.11,1.004
q_ind_284_pop_1,981.70,1.006
q_ind_285_pop_1,3785.79,1.002
q_ind_286_pop_1,2717.33,1.001
q_ind_287_pop_1,5257.98,1.001
q_ind_288_pop_1,2739.29,1.000
q_ind_289_pop_1,156.37,1.003
q_ind_290_pop_1,4496.68,1.000
q_ind_291_pop_1,908.38,1.000
q_ind_292_pop_1,1631.13,1.001
q_ind_293_pop_1,167.63,1.009
q_ind_294_pop_1,390.44,1.002
q_ind_295_pop_1,1394.82,1.001
q_ind_296_pop_1,124.09,1.006
q_ind_297_pop_1,82.81,1.018
q_ind_298_pop_1,149.72,1.027
q_ind_299_pop_1,1286.48,1.001
q_ind_300_pop_1,323.88,1.000
q_ind_301_pop_1,3176.78,1.000
q_ind_302_pop_1,3925.46,1.002
q_ind_303_pop_1,497.63,1.005
q_ind_304_pop_1,2141.14,1.001
q_ind_305_pop_1,1033.41,1.001
q_ind_306_pop_1,3055.50,1.001
q_ind_307_pop_1,934.00,1.006
q_ind_308_pop_1,2833.95,1.001
q_ind_309_pop_1,1317.60,1.001
q_ind_310_pop_1,3176.81,1.000
q_ind_311_pop_1,1653.71,1.001
q_ind_312_pop_1,915.60,1.003
q_ind_313_pop_1,1140.55,1.000
q_ind_314_pop_1,1466.11,1.002
q_ind_315_pop_1,379.52,1.002
q_ind_316_pop_1,964.30,1.003
q_ind_317_pop_1,708.09,1.008
q_ind_318_pop_1,948.75,1.001
q_ind_319_pop_1,6724.02,1.000
q_ind_320_pop_1,1525.70,1.003
q_ind_321_pop_1,2065.51,1.000
q_ind_322_pop_1,1788.69,1.001
q_ind_323_pop_1,4929.89,1.000
q_ind_324_pop_1,6255.79,1.001
q_ind_325_pop_1,4894.13,1.000
q_ind_326_pop_1,6877.88,1.000
q_ind_327_pop_1,6997.33,1.000
q_ind_328_pop_1,2832.29,1.000
q_ind_329_pop_1,1842.21,1.000
q_ind_330_pop_1,895.06,1.000
q_ind_331_pop_1,1374.28,1.000
q_ind_332_pop_1,934.58,1.000
q_ind_333_pop_1,637.05,1.001
q_ind_334_pop_1,447.36,1.003
q_ind_335_pop_1,2224.29,1.000
q_ind_336_pop_1,561.42,1.012
q_ind_337_pop_1,832.63,1.001
q_ind_338_pop_1,1473.22,1.001
q_ind_339_pop_1,470.36,1.000
q_ind_340_pop_1,2179.55,1.000
q_ind_341_pop_1,610.28,1.003
q_ind_342_pop_1,214.52,1.003
q_ind_343_pop_1,1795.78,1.001
q_ind_344_pop_1,3518.98,1.000
q_ind_345_pop_1,1688.76,1.000
q_ind_346_pop_1,1539.99,1.001
q_ind_347_pop_1,501.49,1.001
q_ind_348_pop_1,2379.26,1.000
q_ind_349_pop_1,93.43,1.016
q_ind_350_pop_1,4882.66,1.000
q_ind_351_pop_1,2038.25,1.001
q_ind_352_pop_1,348.65,1.000
q_ind_353_pop_1,3859.21,1.001
q_ind_354_pop_1,3278.68,1.000
q_ind_355_pop_1,1863.02,1.000
q_ind_356_pop_1,64.66,1.026
q_ind_357_pop_1,4409.72,1.001
q_ind_358_pop_1,4666.95,1.000
q_ind_359_pop_1,1965.17,1.000
q_ind_360_pop_1,6557.63,1.000
q_ind_361_pop_1,3964.04,1.001
q_ind_362_pop_1,4956.17,1.000
q_ind_363_pop_1,5246.97,1.000
q_ind_364_pop_1,4513.46,1.000
q_ind_365_pop_1,5920.10,1.000
q_ind_366_pop_1,1345.45,1.000
q_ind_367_pop_1,3828.43,1.001
q_ind_368_pop_1,5540.28,1.000
q_ind_369_pop_1,6502.06,1.000
q_ind_370_pop_1,1262.98,1.001
q_ind_371_pop_1,1396.22,1.001
q_ind_372_pop_1,4068.99,1.000
q_ind_373_pop_1,1197.70,1.003
q_ind_374_pop_1,1132.44,1.000
q_ind_375_pop_1,920.84,1.001
q_ind_376_pop_1,646.38,1.001
q_ind_377_pop_1,1423.09,1.002
q_ind_378_pop_1,3145.60,1.000
q_ind_379_pop_1,802.76,1.002
q_ind_380_pop_1,3709.52,1.000
q_ind_381_pop_1,2269.06,1.001
q_ind_382_pop_1,1491.74,1.000
q_ind_383_pop_1,3476.43,1.000
q_ind_384_pop_1,1548.16,1.001
q_ind_385_pop_1,3402.86,1.000
q_ind_386_pop_1,4210.36,1.000
q_ind_387_pop_1,1065.76,1.009
q_ind_388_pop_1,7363.68,1.000
q_ind_389_pop_1,2216.56,1.001
q_ind_390_pop_1,5043.05,1.000
q_ind_391_pop_1,2646.09,1.000
q_ind_392_pop_1,5493.25,1.000
q_ind_393_pop_1,774.60,1.000
q_ind_394_pop_1,2152.45,1.002
q_ind_395_pop_1,4723.21,1.000
q_ind_396_pop_1,3969.72,1.000
q_ind_397_pop_1,2255.38,1.001
q_ind_398_pop_1,3536.48,1.000
q_ind_399_pop_1,5514.37,1.000
q_ind_400_pop_1,4264.20,1.001
q_ind_401_pop_1,3892.20,1.000
q_ind_402_pop_1,5213.70,1.000
q_ind_403_pop_1,3651.65,1.000
q_ind_404_pop_1,1714.75,1.000
q_ind_405_pop_1,3599.39,1.001
q_ind_406_pop_1,3521.77,1.000
q_ind_407_pop_1,2047.25,1.000
q_ind_408_pop_1,4703.34,1.000
q_ind_409_pop_1,4018.57,1.000
q_ind_410_pop_1,2901.28,1.001
q_ind_411_pop_1,3602.51,1.001
q_ind_412_pop_1,1874.67,1.000
q_ind_413_pop_1,1384.76,1.000
q_ind_414_pop_1,722.98,1.006
q_ind_415_pop_1,1879.83,1.006
q_ind_416_pop_1,3833.53,1.001
q_ind_417_pop_1,5714.09,1.000
q_ind_418_pop_1,2828.43,1.000
q_ind_419_pop_1,5736.44,1.000
q_ind_420_pop_1,3353.12,1.000
q_ind_421_pop_1,832.79,1.001
q_ind_422_pop_1,6933.44,1.000
q_ind_423_pop_1,3482.49,1.001
q_ind_424_pop_1,3910.34,1.000
q_ind_425_pop_1,5858.77,1.000
q_ind_426_pop_1,5354.65,1.000
q_ind_427_pop_1,5470.78,1.000
q_ind_428_pop_1,605.30,1.000
q_ind_429_pop_1,915.37,1.003
q_ind_430_pop_1,188.58,1.004
q_ind_431_pop_1,7300.19,1.000
q_ind_432_pop_1,7372.72,1.000
q_ind_433_pop_1,326.82,1.004
q_ind_434_pop_1,567.83,1.000
q_ind_435_pop_1,6351.47,1.000
q_ind_436_pop_1,4950.58,1.000
q_ind_437_pop_1,6073.37,1.000
q_ind_438_pop_1,5054.77,1.000
q_ind_439_pop_1,639.94,1.004
q_ind_440_pop_1,5311.26,1.000
q_ind_441_pop_1,2326.55,1.001
q_ind_442_pop_1,383.61,1.001
q_ind_443_pop_1,1869.19,1.000
q_ind_444_pop_1,1666.20,1.001
q_ind_445_pop_1,1196.06,1.001
q_ind_446_pop_1,1135.25,1.000
q_ind_447_pop_1,642.69,1.003
q_ind_448_pop_1,2502.36,1.000
q_ind_449_pop_1,2921.84,1.002
q_ind_450_pop_1,973.43,1.006
q_ind_451_pop_1,1647.16,1.003
q_ind_452_pop_1,1163.61,1.000
q_ind_453_pop_1,1314.20,1.000
q_ind_454_pop_1,613.84,1.002
q_ind_455_pop_1,1259.27,1.001
q_ind_456_pop_1,1042.49,1.000
q_ind_457_pop_1,1193.75,1.002
q_ind_458_pop_1,1164.69,1.001
q_ind_459_pop_1,1269.04,1.000
q_ind_460_pop_1,1018.42,1.001
q_ind_461_pop_1,8160.26,1.000
q_ind_462_pop_1,3953.42,1.000
q_ind_463_pop_1,4618.73,1.000
q_ind_464_pop_1,730.04,1.000
q_ind_465_pop_1,3681.77,1.000
q_ind_466_pop_1,575.51,1.003
q_ind_467_pop_1,4148.89,1.000
q_ind_468_pop_1,1012.61,1.001
q_ind_469_pop_1,1253.97,1.001
q_ind_470_pop_1,3785.62,1.000
q_ind_471_pop_1,5142.53,1.001
q_ind_472_pop_1,5015.60,1.000
q_ind_473_pop_1,196.27,1.007
q_ind_474_pop_1,6521.39,1.000
q_ind_475_pop_1,1803.85,1.001
q_ind_476_pop_1,1253.38,1.001
q_ind_477_pop_1,2167.34,1.001
q_ind_478_pop_1,2091.78,1.001
q_ind_479_pop_1,75.75,1.004
q_ind_480_pop_1,98.07,1.000
q_ind_481_pop_1,1142.49,1.000
q_ind_482_pop_1,3932.66,1.001
q_ind_483_pop_1,2829.69,1.000
q_ind_484_pop_1,2938.35,1.000
q_ind_485_pop_1,2676.63,1.000
q_ind_486_pop_1,4316.43,1.000
q_ind_487_pop_1,2888.84,1.000
q_ind_488_pop_1,1828.91,1.000
q_ind_489_pop_1,760.66,1.009
q_ind_490_pop_1,4589.83,1.001
q_ind_491_pop_1,4783.31,1.000
q_ind_492_pop_1,152.14,1.000
q_ind_493_pop_1,578.89,1.000
q_ind_494_pop_1,72.39,1.015
q_ind_495_pop_1,5264.27,1.000
q_ind_496_pop_1,5049.28,1.000
q_ind_497_pop_1,2388.74,1.000
q_ind_498_pop_1,6500.79,1.000
q_ind_499_pop_1,7133.44,1.000
q_ind_500_pop_1,4648.56,1.000
q_ind_501_pop_1,7361.84,1.000
q_ind_502_pop_1,1444.63,1.005
q_ind_503_pop_1,6022.78,1.000
q_ind_504_pop_1,5743.71,1.001
q_ind_505_pop_1,4551.24,1.000
q_ind_506_pop_1,5258.41,1.000
q_ind_507_pop_1,2769.75,1.001
q_ind_508_pop_1,6832.70,1.000
q_ind_509_pop_1,3738.36,1.000
q_ind_510_pop_1,2956.94,1.000
q_ind_511_pop_1,4074.92,1.000
q_ind_512_pop_1,5961.49,1.001
q_ind_513_pop_1,5836.91,1.000
q_ind_514_pop_1,3917.52,1.000
q_ind_515_pop_1,3238.51,1.001
q_ind_516_pop_1,6143.25,1.000
q_ind_517_pop_1,5619.31,1.000
q_ind_518_pop_1,4634.63,1.000
q_ind_519_pop_1,337.57,1.014
q_ind_520_pop_1,3511.95,1.000
q_ind_521_pop_1,134.89,1.005
q_ind_522_pop_1,4542.99,1.000
q_ind_523_pop_1,6387.85,1.000
q_ind_524_pop_1,4258.60,1.000
q_ind_525_pop_1,7232.19,1.000
q_ind_526_pop_1,5628.54,1.000
q_ind_527_pop_1,5271.87,1.000
q_ind_528_pop_1,4765.62,1.000
q_ind_529_pop_1,5604.16,1.000
q_ind_530_pop_1,6079.30,1.000
q_ind_531_pop_1,4783.66,1.001
q_ind_532_pop_1,7365.57,1.000
q_ind_533_pop_1,5508.85,1.000
q_ind_534_pop_1,5622.70,1.000
q_ind_535_pop_1,5946.38,1.000
q_ind_536_pop_1,5334.90,1.001
q_ind_537_pop_1,6005.74,1.000
q_ind_538_pop_1,7405.80,1.001
q_ind_539_pop_1,6951.77,1.000
q_ind_540_pop_1,7522.60,1.000
q_ind_541_pop_1,5714.61,1.000
q_ind_542_pop_1,4163.81,1.001
q_ind_543_pop_1,3040.75,1.000
q_ind_544_pop_1,4270.12,1.000
q_ind_545_pop_1,5695.37,1.000
q_ind_546_pop_1,2227.44,1.001
q_ind_547_pop_1,835.59,1.000
q_ind_548_pop_1,2178.98,1.000
q_ind_549_pop_1,4554.09,1.000
q_ind_550_pop_1,2862.60,1.002
q_ind_551_pop_1,3422.43,1.000
q_ind_552_pop_1,290.81,1.005
q_ind_553_pop_1,136.06,1.014
q_ind_554_pop_1,1175.06,1.002
q_ind_555_pop_1,408.44,1.006
q_ind_556_pop_1,1241.67,1.000
q_ind_557_pop_1,3713.59,1.000
q_ind_558_pop_1,2753.64,1.000
q_ind_559_pop_1,2884.02,1.000
q_ind_560_pop_1,287.87,1.002
q_ind_561_pop_1,2345.84,1.001
q_ind_562_pop_1,1306.94,1.001
q_ind_563_pop_1,257.93,1.008
q_ind_564_pop_1,474.78,1.003
q_ind_565_pop_1,2885.65,1.000
q_ind_566_pop_1,3790.71,1.001
q_ind_567_pop_1,1297.46,1.000
q_ind_568_pop_1,2735.40,1.000
q_ind_569_pop_1,389.09,1.005
q_ind_570_pop_1,389.74,1.003
q_ind_571_pop_1,928.58,1.002
q_ind_572_pop_1,2214.93,1.001
q_ind_573_pop_1,334.15,1.008
q_ind_574_pop_1,1121.51,1.002
q_ind_575_pop_1,236.04,1.000
q_ind_576_pop_1,825.74,1.001
q_ind_577_pop_1,1360.74,1.002
q_ind_578_pop_1,2451.91,1.001
q_ind_579_pop_1,3836.83,1.000
q_ind_580_pop_1,960.75,1.001
q_ind_581_pop_1,3149.19,1.000
q_ind_582_pop_1,1649.47,1.000
q_ind_583_pop_1,491.77,1.004
q_ind_584_pop_1,3095.02,1.000
q_ind_585_pop_1,1441.88,1.000
q_ind_586_pop_1,4717.75,1.000
q_ind_587_pop_1,1943.43,1.003
q_ind_588_pop_1,650.68,1.004
q_ind_589_pop_1,283.60,1.005
q_ind_590_pop_1,6016.94,1.000
q_ind_591_pop_1,1867.17,1.000
q_ind_592_pop_1,224.16,1.003
q_ind_593_pop_1,185.54,1.001
q_ind_594_pop_1,2604.42,1.001
q_ind_595_pop_1,736.22,1.002
q_ind_596_pop_1,4246.71,1.000
q_ind_597_pop_1,1007.19,1.004
q_ind_598_pop_1,349.45,1.000
q_ind_599_pop_1,4721.73,1.000
q_ind_600_pop_1,2964.89,1.001
q_ind_601_pop_1,1237.91,1.002
q_ind_602_pop_1,443.47,1.001
q_ind_603_pop_1,1124.16,1.001
q_ind_604_pop_1,62.98,1.000
q_ind_605_pop_1,71.02,1.001
q_ind_606_pop_1,1094.07,1.001
q_ind_607_pop_1,3138.39,1.000
q_ind_608_pop_1,962.03,1.001
q_ind_609_pop_1,1816.56,1.007
q_ind_610_pop_1,4741.68,1.000
q_ind_611_pop_1,3929.86,1.000
q_ind_612_pop_1,2173.02,1.001
q_ind_613_pop_1,4318.53,1.001
q_ind_614_pop_1,6892.33,1.000
q_ind_615_pop_1,4923.97,1.000
q_ind_616_pop_1,7545.72,1.000
q_ind_617_pop_1,2866.96,1.001
q_ind_618_pop_1,7473.15,1.000
q_ind_619_pop_1,2194.04,1.000
q_ind_620_pop_1,1396.05,1.006
q_ind_621_pop_1,5399.05,1.000
q_ind_622_pop_1,2082.88,1.003
q_ind_623_pop_1,3801.15,1.000
q_ind_624_pop_1,2787.44,1.001
q_ind_625_pop_1,3776.01,1.000
q_ind_626_pop_1,286.99,1.001
q_ind_627_pop_1,5287.63,1.001
q_ind_628_pop_1,3905.50,1.000
q_ind_629_pop_1,2596.72,1.000
q_ind_630_pop_1,1089.89,1.000
q_ind_631_pop_1,4099.16,1.000
q_ind_632_pop_1,4370.69,1.001
q_ind_633_pop_1,571.54,1.000
q_ind_634_pop_1,2068.07,1.000
q_ind_635_pop_1,3459.67,1.000
q_ind_636_pop_1,3217.64,1.000
q_ind_637_pop_1,1055.01,1.002
q_ind_638_pop_1,3029.24,1.000
q_ind_639_pop_1,4715.12,1.000
q_ind_640_pop_1,6088.32,1.000
q_ind_641_pop_1,4792.84,1.000
q_ind_642_pop_1,3040.20,1.000
q_ind_643_pop_1,7013.16,1.000
q_ind_644_pop_1,5430.24,1.000
q_ind_645_pop_1,5912.60,1.000
