param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_109_pop_0,0.988419,0.988568,0.982356,0.993665
q_ind_110_pop_0,0.164858,0.164671,0.146486,0.184139
q_ind_111_pop_0,0.000003,0.000000,0.000000,0.000017
q_ind_112_pop_0,0.000012,0.000000,0.000000,0.000082
q_ind_113_pop_0,0.000009,0.000000,0.000000,0.000048
q_ind_114_pop_0,0.000003,0.000000,0.000000,0.000018
q_ind_115_pop_0,0.000008,0.000000,0.000000,0.000055
q_ind_116_pop_0,0.000007,0.000000,0.000000,0.000037
q_ind_117_pop_0,0.000008,0.000000,0.000000,0.000042
q_ind_118_pop_0,0.000023,0.000000,0.000000,0.000120
q_ind_119_pop_0,0.000006,0.000000,0.000000,0.000028
q_ind_120_pop_0,0.000012,0.000000,0.000000,0.000059
q_ind_121_pop_0,0.000006,0.000000,0.000000,0.000040
q_ind_122_pop_0,0.000022,0.000000,0.000000,0.000105
q_ind_123_pop_0,0.000003,0.000000,0.000000,0.000016
q_ind_124_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_125_pop_0,0.000011,0.000000,0.000000,0.000067
q_ind_126_pop_0,0.011335,0.001364,0.000000,0.040149
q_ind_127_pop_0,0.000006,0.000000,0.000000,0.000028
q_ind_128_pop_0,0.000052,0.000000,0.000000,0.000330
q_ind_129_pop_0,0.000006,0.000000,0.000000,0.000032
q_ind_130_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_131_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_132_pop_0,0.000009,0.000000,0.000000,0.000051
q_ind_133_pop_0,0.000023,0.000000,0.000000,0.000183
q_ind_134_pop_0,0.000007,0.000000,0.000000,0.000033
q_ind_135_pop_0,0.999876,1.000000,0.998728,1.000000
q_ind_136_pop_0,0.000021,0.000000,0.000000,0.000108
q_ind_137_pop_0,0.000011,0.000000,0.000000,0.000066
q_ind_138_pop_0,0.000017,0.000000,0.000000,0.000090
q_ind_139_pop_0,0.000018,0.000000,0.000000,0.000099
q_ind_140_pop_0,0.000038,0.000000,0.000000,0.000239
q_ind_141_pop_0,0.000009,0.000000,0.000000,0.000049
q_ind_142_pop_0,0.000043,0.000000,0.000000,0.000288
q_ind_143_pop_0,0.000060,0.000000,0.000000,0.000438
q_ind_144_pop_0,0.000010,0.000000,0.000000,0.000049
q_ind_145_pop_0,0.000015,0.000000,0.000000,0.000066
q_ind_146_pop_0,0.000012,0.000000,0.000000,0.000062
q_ind_147_pop_0,0.000019,0.000000,0.000000,0.000099
q_ind_148_pop_0,0.000024,0.000000,0.000000,0.000123
q_ind_149_pop_0,0.002880,0.000004,0.000000,0.011251
q_ind_150_pop_0,0.000017,0.000000,0.000000,0.000117
q_ind_151_pop_0,0.000013,0.000000,0.000000,0.000069
q_ind_152_pop_0,0.982714,0.982849,0.976772,0.988142
q_ind_153_pop_0,0.094070,0.094057,0.083710,0.104874
q_ind_154_pop_0,0.993230,0.993396,0.988554,0.997048
q_ind_155_pop_0,0.000010,0.000000,0.000000,0.000053
q_ind_156_pop_0,0.000902,0.000000,0.000000,0.004798
q_ind_157_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_158_pop_0,0.000005,0.000000,0.000000,0.000028
q_ind_159_pop_0,0.003740,0.003870,0.000000,0.007911
q_ind_160_pop_0,0.018431,0.018297,0.012923,0.024643
q_ind_161_pop_0,0.008047,0.007944,0.003780,0.012880
q_ind_162_pop_0,0.987552,0.987666,0.982249,0.992292
q_ind_163_pop_0,0.000006,0.000000,0.000000,0.000035
q_ind_164_pop_0,0.987779,0.987911,0.982152,0.992710
q_ind_165_pop_0,0.999726,0.999999,0.997045,1.000000
q_ind_166_pop_0,0.998213,0.998658,0.994000,1.000000
q_ind_167_pop_0,0.000133,0.000000,0.000000,0.001875
q_ind_168_pop_0,0.000003,0.000000,0.000000,0.000021
q_ind_169_pop_0,0.000291,0.000000,0.000000,0.003994
q_ind_170_pop_0,0.000029,0.000000,0.000000,0.000161
q_ind_171_pop_0,0.000013,0.000000,0.000000,0.000080
q_ind_172_pop_0,0.000121,0.000000,0.000000,0.001349
q_ind_173_pop_0,0.000007,0.000000,0.000000,0.000039
q_ind_174_pop_0,0.000007,0.000000,0.000000,0.000039
q_ind_175_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_176_pop_0,0.000004,0.000000,0.000000,0.000025
q_ind_177_pop_0,0.046165,0.045523,0.022421,0.073455
q_ind_178_pop_0,0.000534,0.000000,0.000000,0.007386
q_ind_179_pop_0,0.000019,0.000000,0.000000,0.000085
q_ind_180_pop_0,0.000005,0.000000,0.000000,0.000024
q_ind_181_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_182_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_183_pop_0,0.000006,0.000000,0.000000,0.000033
q_ind_184_pop_0,0.000008,0.000000,0.000000,0.000032
q_ind_185_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_186_pop_0,0.000006,0.000000,0.000000,0.000038
q_ind_187_pop_0,0.000005,0.000000,0.000000,0.000024
q_ind_188_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_189_pop_0,0.000006,0.000000,0.000000,0.000029
q_ind_190_pop_0,0.000004,0.000000,0.000000,0.000022
q_ind_191_pop_0,0.000003,0.000000,0.000000,0.000014
q_ind_192_pop_0,0.000003,0.000000,0.000000,0.000017
q_ind_193_pop_0,0.000005,0.000000,0.000000,0.000032
q_ind_194_pop_0,0.000004,0.000000,0.000000,0.000018
q_ind_195_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_196_pop_0,0.000005,0.000000,0.000000,0.000025
q_ind_197_pop_0,0.000004,0.000000,0.000000,0.000018
q_ind_198_pop_0,0.000003,0.000000,0.000000,0.000018
q_ind_199_pop_0,0.000003,0.000000,0.000000,0.000017
q_ind_200_pop_0,0.000003,0.000000,0.000000,0.000017
q_ind_201_pop_0,0.000003,0.000000,0.000000,0.000013
q_ind_202_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_203_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_204_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_205_pop_0,0.000004,0.000000,0.000000,0.000027
q_ind_206_pop_0,0.000006,0.000000,0.000000,0.000030
q_ind_207_pop_0,0.000004,0.000000,0.000000,0.000025
q_ind_208_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_209_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_210_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_211_pop_0,0.000004,0.000000,0.000000,0.000020
q_ind_212_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_213_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_214_pop_0,0.000006,0.000000,0.000000,0.000034
q_ind_215_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_216_pop_0,0.000023,0.000000,0.000000,0.000196
q_ind_217_pop_0,0.000004,0.000000,0.000000,0.000018
q_ind_218_pop_0,0.000004,0.000000,0.000000,0.000017
q_ind_219_pop_0,0.000005,0.000000,0.000000,0.000026
q_ind_220_pop_0,0.000005,0.000000,0.000000,0.000031
q_ind_221_pop_0,0.000006,0.000000,0.000000,0.000030
q_ind_222_pop_0,0.000149,0.000000,0.000000,0.002171
q_ind_223_pop_0,0.000062,0.000000,0.000000,0.000459
q_ind_224_pop_0,0.000018,0.000000,0.000000,0.000080
q_ind_225_pop_0,0.000034,0.000000,0.000000,0.000180
q_ind_226_pop_0,0.000384,0.000000,0.000000,0.004720
q_ind_227_pop_0,0.000030,0.000000,0.000000,0.000179
q_ind_228_pop_0,0.000044,0.000000,0.000000,0.000362
q_ind_229_pop_0,0.000015,0.000000,0.000000,0.000062
q_ind_230_pop_0,0.000008,0.000000,0.000000,0.000047
q_ind_231_pop_0,0.000014,0.000000,0.000000,0.000063
q_ind_232_pop_0,0.000034,0.000000,0.000000,0.000235
q_ind_233_pop_0,0.000014,0.000000,0.000000,0.000078
q_ind_234_pop_0,0.000050,0.000000,0.000000,0.000229
q_ind_235_pop_0,0.000029,0.000000,0.000000,0.000163
q_ind_236_pop_0,0.000421,0.000000,0.000000,0.005861
q_ind_237_pop_0,0.000060,0.000000,0.000000,0.000352
q_ind_238_pop_0,0.000027,0.000000,0.000000,0.000182
q_ind_239_pop_0,0.000043,0.000000,0.000000,0.000270
q_ind_240_pop_0,0.000029,0.000000,0.000000,0.000221
q_ind_241_pop_0,0.000025,0.000000,0.000000,0.000139
q_ind_242_pop_0,0.000032,0.000000,0.000000,0.000225
q_ind_243_pop_0,0.000009,0.000000,0.000000,0.000055
q_ind_244_pop_0,0.000060,0.000000,0.000000,0.000472
q_ind_245_pop_0,0.000024,0.000000,0.000000,0.000108
q_ind_246_pop_0,0.000033,0.000000,0.000000,0.000163
q_ind_247_pop_0,0.015421,0.000310,0.000000,0.052953
q_ind_248_pop_0,0.000755,0.000000,0.000000,0.009186
q_ind_249_pop_0,0.982322,0.982190,0.964793,0.999880
q_ind_250_pop_0,0.000013,0.000000,0.000000,0.000081
q_ind_251_pop_0,0.000025,0.000000,0.000000,0.000188
q_ind_252_pop_0,0.001021,0.000000,0.000000,0.010653
q_ind_253_pop_0,0.999911,1.000000,0.999122,1.000000
q_ind_254_pop_0,0.999429,0.999997,0.995630,1.000000
q_ind_255_pop_0,0.698031,0.691686,0.629314,0.770657
q_ind_256_pop_0,0.994620,0.994667,0.985464,1.000000
q_ind_257_pop_0,0.000042,0.000000,0.000000,0.000231
q_ind_258_pop_0,0.933250,0.933486,0.907431,0.957395
q_ind_259_pop_0,0.000051,0.000000,0.000000,0.000398
q_ind_260_pop_0,0.000043,0.000000,0.000000,0.000244
q_ind_261_pop_0,0.000011,0.000000,0.000000,0.000051
q_ind_262_pop_0,0.000014,0.000000,0.000000,0.000086
q_ind_263_pop_0,0.000088,0.000000,0.000000,0.000563
q_ind_264_pop_0,0.000110,0.000000,0.000000,0.001538
q_ind_265_pop_0,0.000017,0.000000,0.000000,0.000093
q_ind_266_pop_0,0.000011,0.000000,0.000000,0.000064
q_ind_267_pop_0,0.000019,0.000000,0.000000,0.000079
q_ind_268_pop_0,0.000021,0.000000,0.000000,0.000137
q_ind_269_pop_0,0.000091,0.000000,0.000000,0.001048
q_ind_270_pop_0,0.000059,0.000000,0.000000,0.000463
q_ind_271_pop_0,0.000017,0.000000,0.000000,0.000093
q_ind_272_pop_0,0.000015,0.000000,0.000000,0.000085
q_ind_273_pop_0,0.000066,0.000000,0.000000,0.000363
q_ind_274_pop_0,0.000020,0.000000,0.000000,0.000117
q_ind_275_pop_0,0.001266,0.000000,0.000000,0.012552
q_ind_276_pop_0,0.000051,0.000000,0.000000,0.000445
q_ind_277_pop_0,0.000021,0.000000,0.000000,0.000106
q_ind_278_pop_0,0.000022,0.000000,0.000000,0.000108
q_ind_279_pop_0,0.000104,0.000000,0.000000,0.000887
q_ind_280_pop_0,0.999577,0.999999,0.995656,1.000000
q_ind_281_pop_0,0.014573,0.014028,0.004679,0.027389
q_ind_282_pop_0,0.000186,0.000000,0.000000,0.002393
q_ind_283_pop_0,0.975244,0.975740,0.961623,0.985595
q_ind_284_pop_0,0.000484,0.000000,0.000000,0.007030
q_ind_285_pop_0,0.000032,0.000000,0.000000,0.000217
q_ind_286_pop_0,0.000039,0.000000,0.000000,0.000235
q_ind_287_pop_0,0.002628,0.000000,0.000000,0.022941
q_ind_288_pop_0,0.000596,0.000000,0.000000,0.009368
q_ind_289_pop_0,0.996836,0.998095,0.988314,1.000000
q_ind_290_pop_0,0.999793,0.999999,0.998000,1.000000
q_ind_291_pop_0,0.999783,0.999999,0.997959,1.000000
q_ind_292_pop_0,0.638044,0.635986,0.568743,0.708755
q_ind_293_pop_0,0.689980,0.681634,0.621073,0.762144
q_ind_294_pop_0,0.000020,0.000000,0.000000,0.000142
q_ind_295_pop_0,0.000098,0.000000,0.000000,0.001302
q_ind_296_pop_0,0.000021,0.000000,0.000000,0.000115
q_ind_297_pop_0,0.000364,0.000000,0.000000,0.004828
q_ind_298_pop_0,0.000297,0.000000,0.000000,0.003128
q_ind_299_pop_0,0.000017,0.000000,0.000000,0.000103
q_ind_300_pop_0,0.006059,0.000000,0.000000,0.032565
q_ind_301_pop_0,0.000018,0.000000,0.000000,0.000094
q_ind_302_pop_0,0.000033,0.000000,0.000000,0.000309
q_ind_303_pop_0,0.000036,0.000000,0.000000,0.000227
q_ind_304_pop_0,0.000032,0.000000,0.000000,0.000196
q_ind_305_pop_0,0.000032,0.000000,0.000000,0.000300
q_ind_306_pop_0,0.000116,0.000000,0.000000,0.001568
q_ind_307_pop_0,0.000559,0.000000,0.000000,0.004575
q_ind_308_pop_0,0.000053,0.000000,0.000000,0.000439
q_ind_309_pop_0,0.000123,0.000000,0.000000,0.000859
q_ind_310_pop_0,0.000046,0.000000,0.000000,0.000409
q_ind_311_pop_0,0.000045,0.000000,0.000000,0.000322
q_ind_312_pop_0,0.000034,0.000000,0.000000,0.000172
q_ind_313_pop_0,0.000041,0.000000,0.000000,0.000252
q_ind_314_pop_0,0.000013,0.000000,0.000000,0.000077
q_ind_315_pop_0,0.000025,0.000000,0.000000,0.000150
q_ind_316_pop_0,0.000018,0.000000,0.000000,0.000083
q_ind_317_pop_0,0.000032,0.000000,0.000000,0.000202
q_ind_318_pop_0,0.000024,0.000000,0.000000,0.000106
q_ind_319_pop_0,0.000005,0.000000,0.000000,0.000031
q_ind_320_pop_0,0.000092,0.000000,0.000000,0.000702
q_ind_321_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_322_pop_0,0.000007,0.000000,0.000000,0.000041
q_ind_323_pop_0,0.000003,0.000000,0.000000,0.000018
q_ind_324_pop_0,0.000003,0.000000,0.000000,0.000018
q_ind_325_pop_0,0.000004,0.000000,0.000000,0.000022
q_ind_326_pop_0,0.000003,0.000000,0.000000,0.000014
q_ind_327_pop_0,0.000003,0.000000,0.000000,0.000014
q_ind_328_pop_0,0.000123,0.000000,0.000000,0.000967
q_ind_329_pop_0,0.000479,0.000000,0.000000,0.005988
q_ind_330_pop_0,0.087558,0.000000,0.000000,0.236717
q_ind_331_pop_0,0.084001,0.000000,0.000000,0.227763
q_ind_332_pop_0,0.081282,0.000000,0.000000,0.224007
q_ind_333_pop_0,0.000038,0.000000,0.000000,0.000339
q_ind_334_pop_0,0.085459,0.000000,0.000000,0.232420
q_ind_335_pop_0,0.000076,0.000000,0.000000,0.000514
q_ind_336_pop_0,0.093355,0.000000,0.000000,0.252123
q_ind_337_pop_0,0.091562,0.000000,0.000000,0.246832
q_ind_338_pop_0,0.000014,0.000000,0.000000,0.000071
q_ind_339_pop_0,0.000028,0.000000,0.000000,0.000278
q_ind_340_pop_0,0.000015,0.000000,0.000000,0.000102
q_ind_341_pop_0,0.000018,0.000000,0.000000,0.000097
q_ind_342_pop_0,0.000022,0.000000,0.000000,0.000097
q_ind_343_pop_0,0.000017,0.000000,0.000000,0.000125
q_ind_344_pop_0,0.000012,0.000000,0.000000,0.000067
q_ind_345_pop_0,0.001071,0.000000,0.000000,0.009739
q_ind_346_pop_0,0.000027,0.000000,0.000000,0.000179
q_ind_347_pop_0,0.000045,0.000000,0.000000,0.000582
q_ind_348_pop_0,0.000048,0.000000,0.000000,0.000339
q_ind_349_pop_0,0.000028,0.000000,0.000000,0.000199
q_ind_350_pop_0,0.000005,0.000000,0.000000,0.000023
q_ind_351_pop_0,0.000012,0.000000,0.000000,0.000064
q_ind_352_pop_0,0.000013,0.000000,0.000000,0.000076
q_ind_353_pop_0,0.000007,0.000000,0.000000,0.000038
q_ind_354_pop_0,0.000006,0.000000,0.000000,0.000035
q_ind_355_pop_0,0.000015,0.000000,0.000000,0.000086
q_ind_356_pop_0,0.000017,0.000000,0.000000,0.000097
q_ind_357_pop_0,0.000005,0.000000,0.000000,0.000023
q_ind_358_pop_0,0.000006,0.000000,0.000000,0.000026
q_ind_359_pop_0,0.000401,0.000000,0.000000,0.004977
q_ind_360_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_361_pop_0,0.000008,0.000000,0.000000,0.000044
q_ind_362_pop_0,0.000005,0.000000,0.000000,0.000030
q_ind_363_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_364_pop_0,0.000005,0.000000,0.000000,0.000034
q_ind_365_pop_0,0.000006,0.000000,0.000000,0.000033
q_ind_366_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_367_pop_0,0.000006,0.000000,0.000000,0.000028
q_ind_368_pop_0,0.000005,0.000000,0.000000,0.000029
q_ind_369_pop_0,0.000003,0.000000,0.000000,0.000019
q_ind_370_pop_0,0.000007,0.000000,0.000000,0.000050
q_ind_371_pop_0,0.000007,0.000000,0.000000,0.000044
q_ind_372_pop_0,0.000005,0.000000,0.000000,0.000028
q_ind_373_pop_0,0.000021,0.000000,0.000000,0.000212
q_ind_374_pop_0,0.000010,0.000000,0.000000,0.000065
q_ind_375_pop_0,0.000039,0.000000,0.000000,0.000504
q_ind_376_pop_0,0.000010,0.000000,0.000000,0.000077
q_ind_377_pop_0,0.000009,0.000000,0.000000,0.000053
q_ind_378_pop_0,0.000005,0.000000,0.000000,0.000030
q_ind_379_pop_0,0.000008,0.000000,0.000000,0.000041
q_ind_380_pop_0,0.000006,0.000000,0.000000,0.000038
q_ind_381_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_382_pop_0,0.000006,0.000000,0.000000,0.000032
q_ind_383_pop_0,0.000005,0.000000,0.000000,0.000030
q_ind_384_pop_0,0.000008,0.000000,0.000000,0.000040
q_ind_385_pop_0,0.000007,0.000000,0.000000,0.000047
q_ind_386_pop_0,0.000004,0.000000,0.000000,0.000025
q_ind_387_pop_0,0.000009,0.000000,0.000000,0.000043
q_ind_388_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_389_pop_0,0.000005,0.000000,0.000000,0.000021
q_ind_390_pop_0,0.000006,0.000000,0.000000,0.000039
q_ind_391_pop_0,0.000007,0.000000,0.000000,0.000042
q_ind_392_pop_0,0.000006,0.000000,0.000000,0.000032
q_ind_393_pop_0,0.000005,0.000000,0.000000,0.000028
q_ind_394_pop_0,0.000005,0.000000,0.000000,0.000025
q_ind_395_pop_0,0.000005,0.000000,0.000000,0.000026
q_ind_396_pop_0,0.000004,0.000000,0.000000,0.000023
q_ind_397_pop_0,0.000010,0.000000,0.000000,0.000062
q_ind_398_pop_0,0.000006,0.000000,0.000000,0.000035
q_ind_399_pop_0,0.000003,0.000000,0.000000,0.000015
q_ind_400_pop_0,0.000004,0.000000,0.000000,0.000022
q_ind_401_pop_0,0.000004,0.000000,0.000000,0.000018
q_ind_402_pop_0,0.000005,0.000000,0.000000,0.000026
q_ind_403_pop_0,0.000005,0.000000,0.000000,0.000027
q_ind_404_pop_0,0.000006,0.000000,0.000000,0.000029
q_ind_405_pop_0,0.000007,0.000000,0.000000,0.000035
q_ind_406_pop_0,0.000244,0.000000,0.000000,0.004402
q_ind_407_pop_0,0.000016,0.000000,0.000000,0.000127
q_ind_408_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_409_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_410_pop_0,0.000004,0.000000,0.000000,0.000019
q_ind_411_pop_0,0.000018,0.000000,0.000000,0.000222
q_ind_412_pop_0,0.000006,0.000000,0.000000,0.000029
q_ind_413_pop_0,0.000007,0.000000,0.000000,0.000041
q_ind_414_pop_0,0.000037,0.000000,0.000000,0.000522
q_ind_415_pop_0,0.000010,0.000000,0.000000,0.000076
q_ind_416_pop_0,0.000006,0.000000,0.000000,0.000039
q_ind_417_pop_0,0.000004,0.000000,0.000000,0.000016
q_ind_418_pop_0,0.000003,0.000000,0.000000,0.000015
q_ind_419_pop_0,0.000004,0.000000,0.000000,0.000022
q_ind_420_pop_0,0.000004,0.000000,0.000000,0.000026
q_ind_421_pop_0,0.000010,0.000000,0.000000,0.000062
q_ind_422_pop_0,0.000003,0.000000,0.000000,0.000016
q_ind_423_pop_0,0.000003,0.000000,0.000000,0.000019
q_ind_424_pop_0,0.000004,0.000000,0.000000,0.000024
q_ind_425_pop_0,0.000004,0.000000,0.000000,0.000027
q_ind_426_pop_0,0.000008,0.000000,0.000000,0.000044
q_ind_427_pop_0,0.000004,0.000000,0.000000,0.000021
q_ind_428_pop_0,0.000017,0.000000,0.000000,0.000108
q_ind_429_pop_0,0.000010,0.000000,0.000000,0.000068
q_ind_430_pop_0,0.000021,0.000000,0.000000,0.000105
q_ind_431_pop_0,0.000003,0.000000,0.000000,0.000020
q_ind_432_pop_0,0.000006,0.000000,0.000000,0.000042
q_ind_433_pop_0,0.000030,0.000000,0.000000,0.000306
q_ind_434_pop_0,0.000030,0.000000,0.000000,0.000380
