param,mean,median,ci_0.950_LB,ci_0.950_UB
q_ind_0_pop_0,0.001554,0.000000,0.000000,0.010796
q_ind_1_pop_0,0.000011,0.000000,0.000000,0.000065
q_ind_2_pop_0,0.000127,0.000000,0.000000,0.002003
q_ind_3_pop_0,0.000053,0.000000,0.000000,0.000525
q_ind_4_pop_0,0.000016,0.000000,0.000000,0.000095
q_ind_5_pop_0,0.000014,0.000000,0.000000,0.000073
q_ind_6_pop_0,0.000018,0.000000,0.000000,0.000105
q_ind_7_pop_0,0.000031,0.000000,0.000000,0.000263
q_ind_8_pop_0,0.000198,0.000000,0.000000,0.003009
q_ind_9_pop_0,0.000048,0.000000,0.000000,0.000409
q_ind_10_pop_0,0.066862,0.066800,0.044765,0.089397
q_ind_11_pop_0,0.000011,0.000000,0.000000,0.000052
q_ind_12_pop_0,0.000009,0.000000,0.000000,0.000058
q_ind_13_pop_0,0.003182,0.000000,0.000000,0.016302
q_ind_14_pop_0,0.000029,0.000000,0.000000,0.000127
q_ind_15_pop_0,0.000009,0.000000,0.000000,0.000056
q_ind_16_pop_0,0.000010,0.000000,0.000000,0.000056
q_ind_17_pop_0,0.000011,0.000000,0.000000,0.000070
q_ind_18_pop_0,0.000019,0.000000,0.000000,0.000124
q_ind_19_pop_0,0.000008,0.000000,0.000000,0.000043
q_ind_20_pop_0,0.000095,0.000000,0.000000,0.001250
q_ind_21_pop_0,0.000011,0.000000,0.000000,0.000061
q_ind_22_pop_0,0.000007,0.000000,0.000000,0.000041
q_ind_23_pop_0,0.000025,0.000000,0.000000,0.000169
q_ind_24_pop_0,0.000008,0.000000,0.000000,0.000054
q_ind_25_pop_0,0.000139,0.000000,0.000000,0.001461
q_ind_26_pop_0,0.086739,0.086599,0.065125,0.109663
q_ind_27_pop_0,0.000017,0.000000,0.000000,0.000109
q_ind_28_pop_0,0.173344,0.172617,0.147452,0.203994
q_ind_29_pop_0,0.654278,0.654356,0.608801,0.699390
q_ind_30_pop_0,0.000018,0.000000,0.000000,0.000095
q_ind_31_pop_0,0.999959,1.000000,0.999604,1.000000
q_ind_32_pop_0,0.999957,1.000000,0.999581,1.000000
q_ind_33_pop_0,0.169930,0.168573,0.143738,0.204496
q_ind_34_pop_0,0.162679,0.161564,0.135813,0.196653
q_ind_35_pop_0,0.999954,1.000000,0.999560,1.000000
q_ind_36_pop_0,0.999833,0.999999,0.998303,1.000000
q_ind_37_pop_0,0.998101,0.999907,0.989752,1.000000
q_ind_38_pop_0,0.999566,0.999997,0.996044,1.000000
q_ind_39_pop_0,0.000010,0.000000,0.000000,0.000060
q_ind_40_pop_0,0.988084,0.988397,0.978938,0.995481
q_ind_41_pop_0,0.999955,1.000000,0.999576,1.000000
q_ind_42_pop_0,0.999947,1.000000,0.999503,1.000000
q_ind_43_pop_0,0.999955,1.000000,0.999568,1.000000
q_ind_44_pop_0,0.999876,0.999999,0.998786,1.000000
q_ind_45_pop_0,0.999870,0.999999,0.998784,1.000000
q_ind_46_pop_0,0.000004,0.000000,0.000000,0.000026
q_ind_47_pop_0,0.000007,0.000000,0.000000,0.000048
q_ind_48_pop_0,0.000016,0.000000,0.000000,0.000147
q_ind_49_pop_0,0.000006,0.000000,0.000000,0.000041
q_ind_50_pop_0,0.000009,0.000000,0.000000,0.000048
q_ind_51_pop_0,0.000009,0.000000,0.000000,0.000060
q_ind_52_pop_0,0.000014,0.000000,0.000000,0.000100
q_ind_53_pop_0,0.000009,0.000000,0.000000,0.000046
q_ind_54_pop_0,0.000016,0.000000,0.000000,0.000091
q_ind_55_pop_0,0.000016,0.000000,0.000000,0.000077
q_ind_56_pop_0,0.000013,0.000000,0.000000,0.000100
q_ind_57_pop_0,0.000009,0.000000,0.000000,0.000043
q_ind_58_pop_0,0.000009,0.000000,0.000000,0.000060
q_ind_59_pop_0,0.000010,0.000000,0.000000,0.000057
q_ind_60_pop_0,0.000020,0.000000,0.000000,0.000107
