param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_204_pop_2,9369.05,1.000
q_ind_205_pop_2,10171.93,1.000
q_ind_206_pop_2,9385.48,1.000
q_ind_207_pop_2,6634.76,1.000
q_ind_208_pop_2,7421.44,1.000
q_ind_209_pop_2,9199.62,1.000
q_ind_210_pop_2,10277.15,1.000
q_ind_211_pop_2,9854.12,1.000
q_ind_212_pop_2,8138.88,1.000
q_ind_213_pop_2,9299.78,1.000
q_ind_214_pop_2,5092.71,1.001
q_ind_215_pop_2,8086.21,1.001
q_ind_216_pop_2,8360.77,1.000
q_ind_217_pop_2,9499.41,1.000
q_ind_218_pop_2,9330.72,1.000
q_ind_219_pop_2,7867.39,1.000
q_ind_220_pop_2,5276.65,1.000
q_ind_221_pop_2,7959.85,1.000
q_ind_222_pop_2,2474.67,1.001
q_ind_223_pop_2,2550.41,1.000
q_ind_224_pop_2,2142.62,1.001
q_ind_225_pop_2,1073.58,1.000
q_ind_226_pop_2,2564.31,1.000
q_ind_227_pop_2,45.09,1.133
q_ind_228_pop_2,4365.36,1.001
q_ind_229_pop_2,3828.47,1.000
q_ind_230_pop_2,3992.45,1.000
q_ind_231_pop_2,3063.60,1.001
q_ind_232_pop_2,2507.50,1.000
q_ind_233_pop_2,3476.71,1.000
q_ind_234_pop_2,4164.68,1.001
q_ind_235_pop_2,3746.61,1.000
q_ind_236_pop_2,3137.13,1.001
q_ind_237_pop_2,4797.72,1.000
q_ind_238_pop_2,4028.29,1.001
q_ind_239_pop_2,4381.36,1.000
q_ind_240_pop_2,1268.45,1.000
q_ind_241_pop_2,1815.30,1.001
q_ind_242_pop_2,4237.07,1.000
q_ind_243_pop_2,789.35,1.000
q_ind_244_pop_2,262.08,1.027
q_ind_245_pop_2,720.19,1.002
q_ind_246_pop_2,536.79,1.005
q_ind_247_pop_2,73.29,1.026
q_ind_248_pop_2,3661.56,1.000
q_ind_249_pop_2,30.88,1.029
q_ind_250_pop_2,7762.28,1.000
q_ind_251_pop_2,4471.06,1.000
q_ind_252_pop_2,4114.09,1.000
q_ind_253_pop_2,5248.02,1.000
q_ind_254_pop_2,415.95,1.003
q_ind_255_pop_2,1341.08,1.003
q_ind_256_pop_2,6920.48,1.000
q_ind_257_pop_2,4272.76,1.000
q_ind_258_pop_2,82.01,1.059
q_ind_259_pop_2,2553.88,1.000
q_ind_260_pop_2,1942.24,1.000
q_ind_261_pop_2,4957.69,1.000
q_ind_262_pop_2,2135.18,1.001
q_ind_263_pop_2,427.31,1.001
q_ind_264_pop_2,6244.80,1.000
q_ind_265_pop_2,4642.18,1.000
q_ind_266_pop_2,4174.10,1.001
q_ind_267_pop_2,1991.61,1.001
q_ind_268_pop_2,5353.07,1.001
q_ind_269_pop_2,7495.07,1.000
q_ind_270_pop_2,3737.11,1.000
q_ind_271_pop_2,6955.51,1.000
q_ind_272_pop_2,2033.83,1.000
q_ind_273_pop_2,3045.32,1.001
q_ind_274_pop_2,5132.76,1.001
q_ind_275_pop_2,4160.25,1.001
q_ind_276_pop_2,5268.49,1.002
q_ind_277_pop_2,3688.16,1.000
q_ind_278_pop_2,3359.16,1.000
q_ind_279_pop_2,1812.42,1.001
q_ind_280_pop_2,1045.59,1.002
q_ind_281_pop_2,3168.10,1.000
q_ind_282_pop_2,3654.05,1.001
q_ind_283_pop_2,299.20,1.002
q_ind_284_pop_2,4625.05,1.001
q_ind_285_pop_2,4716.63,1.002
q_ind_286_pop_2,3155.92,1.001
q_ind_287_pop_2,4230.18,1.000
q_ind_288_pop_2,2996.79,1.000
q_ind_289_pop_2,144.53,1.024
q_ind_290_pop_2,3580.45,1.000
q_ind_291_pop_2,3238.26,1.001
q_ind_292_pop_2,2656.61,1.003
q_ind_293_pop_2,1768.61,1.000
q_ind_294_pop_2,1731.25,1.001
q_ind_295_pop_2,3018.24,1.000
q_ind_296_pop_2,5712.38,1.001
q_ind_297_pop_2,105.21,1.025
q_ind_298_pop_2,1987.11,1.001
q_ind_299_pop_2,7065.27,1.000
q_ind_300_pop_2,3138.44,1.001
q_ind_301_pop_2,2813.66,1.000
q_ind_302_pop_2,2852.76,1.000
q_ind_303_pop_2,1741.79,1.000
q_ind_304_pop_2,1986.95,1.000
q_ind_305_pop_2,1172.16,1.000
q_ind_306_pop_2,3101.31,1.000
q_ind_307_pop_2,1989.51,1.000
q_ind_308_pop_2,2348.09,1.000
q_ind_309_pop_2,2563.13,1.001
q_ind_310_pop_2,2501.74,1.000
q_ind_311_pop_2,818.18,1.000
q_ind_312_pop_2,1788.82,1.000
q_ind_313_pop_2,1723.04,1.000
q_ind_314_pop_2,3536.32,1.000
q_ind_315_pop_2,4260.39,1.001
q_ind_316_pop_2,2627.86,1.000
q_ind_317_pop_2,5168.07,1.000
q_ind_318_pop_2,2971.40,1.001
q_ind_319_pop_2,2369.76,1.001
q_ind_320_pop_2,188.98,1.012
q_ind_321_pop_2,623.17,1.001
q_ind_322_pop_2,1227.55,1.001
q_ind_323_pop_2,1537.83,1.001
q_ind_324_pop_2,2086.88,1.000
q_ind_325_pop_2,1090.33,1.001
q_ind_326_pop_2,1754.04,1.000
q_ind_327_pop_2,1138.73,1.000
q_ind_328_pop_2,33.69,1.293
q_ind_329_pop_2,8.12,1.118
q_ind_330_pop_2,2920.48,1.002
q_ind_331_pop_2,78.92,1.008
q_ind_332_pop_2,76.83,1.033
q_ind_333_pop_2,1307.51,1.000
q_ind_334_pop_2,5392.19,1.000
q_ind_335_pop_2,280.82,1.002
q_ind_336_pop_2,4372.34,1.000
q_ind_337_pop_2,4990.46,1.002
q_ind_338_pop_2,5857.48,1.000
q_ind_339_pop_2,435.99,1.007
q_ind_340_pop_2,17.45,1.092
q_ind_341_pop_2,168.75,1.009
q_ind_342_pop_2,592.55,1.003
q_ind_343_pop_2,178.05,1.008
q_ind_344_pop_2,639.83,1.000
q_ind_345_pop_2,3713.96,1.002
q_ind_346_pop_2,3.60,1.280
q_ind_347_pop_2,664.64,1.000
q_ind_348_pop_2,5.39,1.393
q_ind_349_pop_2,77.38,1.095
q_ind_350_pop_2,3676.90,1.000
q_ind_351_pop_2,52.88,1.009
q_ind_352_pop_2,416.10,1.000
q_ind_353_pop_2,3992.27,1.000
q_ind_354_pop_2,4757.49,1.000
q_ind_355_pop_2,289.64,1.048
q_ind_356_pop_2,50.71,1.067
q_ind_357_pop_2,4505.40,1.000
q_ind_358_pop_2,4607.93,1.001
q_ind_359_pop_2,108.22,1.003
q_ind_360_pop_2,6910.91,1.000
q_ind_361_pop_2,6810.37,1.000
q_ind_362_pop_2,3976.92,1.000
q_ind_363_pop_2,6287.53,1.000
q_ind_364_pop_2,3594.50,1.000
q_ind_365_pop_2,5364.60,1.000
q_ind_366_pop_2,1052.37,1.006
q_ind_367_pop_2,4526.98,1.000
q_ind_368_pop_2,4608.48,1.000
q_ind_369_pop_2,1215.76,1.001
q_ind_370_pop_2,848.67,1.000
q_ind_371_pop_2,1122.81,1.000
q_ind_372_pop_2,1125.81,1.000
q_ind_373_pop_2,874.62,1.001
q_ind_374_pop_2,907.10,1.001
q_ind_375_pop_2,1410.30,1.000
q_ind_376_pop_2,1273.82,1.003
q_ind_377_pop_2,1169.50,1.003
q_ind_378_pop_2,1714.79,1.000
q_ind_379_pop_2,1567.89,1.002
q_ind_380_pop_2,406.20,1.003
q_ind_381_pop_2,382.54,1.008
q_ind_382_pop_2,407.77,1.008
q_ind_383_pop_2,986.94,1.001
q_ind_384_pop_2,102.17,1.013
q_ind_385_pop_2,797.73,1.003
q_ind_386_pop_2,569.55,1.002
q_ind_387_pop_2,62.05,1.011
q_ind_388_pop_2,7823.33,1.000
q_ind_389_pop_2,2301.17,1.001
q_ind_390_pop_2,4934.27,1.001
q_ind_391_pop_2,4415.01,1.000
q_ind_392_pop_2,6765.26,1.001
q_ind_393_pop_2,1185.59,1.004
q_ind_394_pop_2,1035.95,1.002
q_ind_395_pop_2,4505.12,1.001
q_ind_396_pop_2,4005.88,1.001
q_ind_397_pop_2,537.13,1.003
q_ind_398_pop_2,578.35,1.008
q_ind_399_pop_2,1014.04,1.000
q_ind_400_pop_2,734.62,1.003
q_ind_401_pop_2,835.60,1.001
q_ind_402_pop_2,854.13,1.005
q_ind_403_pop_2,936.53,1.001
q_ind_404_pop_2,81.96,1.011
q_ind_405_pop_2,29.63,1.058
q_ind_406_pop_2,792.20,1.005
q_ind_407_pop_2,305.36,1.003
q_ind_408_pop_2,2418.74,1.000
q_ind_409_pop_2,965.45,1.002
q_ind_410_pop_2,667.49,1.000
q_ind_411_pop_2,139.03,1.004
q_ind_412_pop_2,1323.03,1.011
q_ind_413_pop_2,468.53,1.006
q_ind_414_pop_2,780.56,1.001
q_ind_415_pop_2,1129.01,1.001
q_ind_416_pop_2,588.19,1.004
q_ind_417_pop_2,1175.48,1.002
q_ind_418_pop_2,1330.76,1.003
q_ind_419_pop_2,1113.98,1.000
q_ind_420_pop_2,930.68,1.001
q_ind_421_pop_2,886.92,1.005
q_ind_422_pop_2,806.82,1.004
q_ind_423_pop_2,938.52,1.002
q_ind_424_pop_2,1031.93,1.004
q_ind_425_pop_2,1338.25,1.002
q_ind_426_pop_2,926.80,1.004
q_ind_427_pop_2,1029.10,1.001
q_ind_428_pop_2,393.36,1.011
q_ind_429_pop_2,1265.78,1.001
q_ind_430_pop_2,396.56,1.017
q_ind_431_pop_2,621.14,1.002
q_ind_432_pop_2,744.13,1.002
q_ind_433_pop_2,273.19,1.020
q_ind_434_pop_2,129.18,1.030
q_ind_435_pop_2,226.62,1.001
q_ind_436_pop_2,39.11,1.018
q_ind_437_pop_2,641.85,1.002
q_ind_438_pop_2,98.67,1.003
q_ind_439_pop_2,543.47,1.000
q_ind_440_pop_2,67.77,1.008
q_ind_441_pop_2,742.32,1.008
q_ind_442_pop_2,602.86,1.013
q_ind_443_pop_2,319.87,1.000
q_ind_444_pop_2,297.20,1.012
q_ind_445_pop_2,1390.45,1.003
q_ind_446_pop_2,3436.13,1.001
q_ind_447_pop_2,200.15,1.021
q_ind_448_pop_2,5422.30,1.000
q_ind_449_pop_2,3826.36,1.000
q_ind_450_pop_2,2435.97,1.001
q_ind_451_pop_2,325.34,1.005
q_ind_452_pop_2,112.88,1.021
q_ind_453_pop_2,3390.68,1.008
q_ind_454_pop_2,3075.29,1.008
q_ind_455_pop_2,81.02,1.009
q_ind_456_pop_2,498.52,1.003
q_ind_457_pop_2,110.79,1.010
q_ind_458_pop_2,3704.10,1.008
q_ind_459_pop_2,55.83,1.024
q_ind_460_pop_2,176.39,1.003
q_ind_461_pop_2,2488.91,1.002
q_ind_462_pop_2,230.73,1.008
q_ind_463_pop_2,1750.57,1.000
q_ind_464_pop_2,421.97,1.004
q_ind_465_pop_2,844.41,1.001
q_ind_466_pop_2,410.25,1.016
q_ind_467_pop_2,483.89,1.001
q_ind_468_pop_2,244.25,1.006
q_ind_469_pop_2,404.37,1.015
q_ind_470_pop_2,7700.63,1.000
q_ind_471_pop_2,7301.07,1.000
q_ind_472_pop_2,6460.30,1.000
q_ind_473_pop_2,3023.30,1.004
q_ind_474_pop_2,5614.15,1.000
q_ind_475_pop_2,6571.94,1.000
q_ind_476_pop_2,1435.39,1.001
q_ind_477_pop_2,4368.14,1.001
q_ind_478_pop_2,2153.41,1.000
q_ind_479_pop_2,164.89,1.008
q_ind_480_pop_2,140.97,1.012
q_ind_481_pop_2,62.50,1.013
q_ind_482_pop_2,4556.84,1.000
q_ind_483_pop_2,3005.16,1.001
q_ind_484_pop_2,2662.33,1.000
q_ind_485_pop_2,3530.95,1.000
q_ind_486_pop_2,229.22,1.002
q_ind_487_pop_2,136.89,1.000
q_ind_488_pop_2,463.10,1.000
q_ind_489_pop_2,7.76,1.186
q_ind_490_pop_2,2450.24,1.000
q_ind_491_pop_2,147.73,1.004
q_ind_492_pop_2,25.85,1.084
q_ind_493_pop_2,556.17,1.001
q_ind_494_pop_2,309.41,1.002
q_ind_495_pop_2,948.46,1.001
q_ind_496_pop_2,973.14,1.000
q_ind_497_pop_2,1492.07,1.001
q_ind_498_pop_2,1045.27,1.001
q_ind_499_pop_2,721.71,1.001
q_ind_500_pop_2,655.95,1.003
q_ind_501_pop_2,938.20,1.000
q_ind_502_pop_2,1192.63,1.002
q_ind_503_pop_2,778.61,1.005
q_ind_504_pop_2,1316.98,1.004
q_ind_505_pop_2,1160.83,1.001
q_ind_506_pop_2,1163.32,1.001
q_ind_507_pop_2,1189.25,1.000
q_ind_508_pop_2,966.78,1.002
q_ind_509_pop_2,965.35,1.001
q_ind_510_pop_2,1253.52,1.000
q_ind_511_pop_2,1214.85,1.003
q_ind_512_pop_2,1441.84,1.000
q_ind_513_pop_2,1235.15,1.000
q_ind_514_pop_2,466.53,1.006
q_ind_515_pop_2,358.80,1.007
q_ind_516_pop_2,647.28,1.001
q_ind_517_pop_2,1060.66,1.001
q_ind_518_pop_2,545.50,1.001
q_ind_519_pop_2,1041.81,1.002
q_ind_520_pop_2,661.94,1.000
q_ind_521_pop_2,1123.88,1.002
q_ind_522_pop_2,322.37,1.022
q_ind_523_pop_2,5889.38,1.000
q_ind_524_pop_2,6015.38,1.000
q_ind_525_pop_2,8438.24,1.000
q_ind_526_pop_2,5068.30,1.000
q_ind_527_pop_2,6097.03,1.000
q_ind_528_pop_2,6076.40,1.000
q_ind_529_pop_2,6207.64,1.000
q_ind_530_pop_2,6425.50,1.001
q_ind_531_pop_2,4774.16,1.000
q_ind_532_pop_2,2556.14,1.002
q_ind_533_pop_2,1454.36,1.001
q_ind_534_pop_2,1091.25,1.002
q_ind_535_pop_2,157.46,1.013
q_ind_536_pop_2,911.53,1.000
q_ind_537_pop_2,1076.39,1.000
q_ind_538_pop_2,1017.62,1.003
q_ind_539_pop_2,84.01,1.023
q_ind_540_pop_2,146.75,1.018
q_ind_541_pop_2,1057.16,1.000
q_ind_542_pop_2,5596.76,1.000
q_ind_543_pop_2,4243.92,1.000
q_ind_544_pop_2,4544.84,1.000
q_ind_545_pop_2,6853.11,1.000
q_ind_546_pop_2,912.58,1.001
q_ind_547_pop_2,169.99,1.004
q_ind_548_pop_2,34.52,1.014
q_ind_549_pop_2,4533.23,1.001
q_ind_550_pop_2,2952.35,1.001
q_ind_551_pop_2,3788.77,1.000
q_ind_552_pop_2,134.77,1.020
q_ind_553_pop_2,188.86,1.010
q_ind_554_pop_2,2544.71,1.001
q_ind_555_pop_2,200.38,1.023
q_ind_556_pop_2,1695.74,1.001
q_ind_557_pop_2,5260.79,1.000
q_ind_558_pop_2,1035.68,1.002
q_ind_559_pop_2,8.02,1.241
q_ind_560_pop_2,164.43,1.004
q_ind_561_pop_2,1745.20,1.000
q_ind_562_pop_2,926.05,1.007
q_ind_563_pop_2,67.39,1.114
q_ind_564_pop_2,252.01,1.008
q_ind_565_pop_2,2131.97,1.001
q_ind_566_pop_2,1249.23,1.000
q_ind_567_pop_2,906.66,1.001
q_ind_568_pop_2,4678.58,1.001
q_ind_569_pop_2,867.45,1.002
q_ind_570_pop_2,804.52,1.000
q_ind_571_pop_2,907.52,1.008
q_ind_572_pop_2,770.82,1.002
q_ind_573_pop_2,1093.91,1.002
q_ind_574_pop_2,191.51,1.003
q_ind_575_pop_2,93.63,1.046
q_ind_576_pop_2,42.65,1.014
q_ind_577_pop_2,269.88,1.007
q_ind_578_pop_2,83.30,1.011
q_ind_579_pop_2,620.63,1.003
q_ind_580_pop_2,169.48,1.007
q_ind_581_pop_2,63.68,1.050
q_ind_582_pop_2,341.53,1.004
q_ind_583_pop_2,50.43,1.163
q_ind_584_pop_2,378.63,1.004
q_ind_585_pop_2,63.81,1.020
q_ind_586_pop_2,577.42,1.003
q_ind_587_pop_2,399.06,1.010
q_ind_588_pop_2,16.32,1.133
q_ind_589_pop_2,459.63,1.007
q_ind_590_pop_2,813.51,1.000
q_ind_591_pop_2,913.48,1.002
q_ind_592_pop_2,15.17,1.132
q_ind_593_pop_2,430.06,1.028
q_ind_594_pop_2,120.14,1.074
q_ind_595_pop_2,1159.57,1.001
q_ind_596_pop_2,4476.03,1.000
q_ind_597_pop_2,1916.26,1.000
q_ind_598_pop_2,807.41,1.005
q_ind_599_pop_2,911.59,1.007
q_ind_600_pop_2,1075.46,1.013
q_ind_601_pop_2,134.26,1.026
q_ind_602_pop_2,211.72,1.022
q_ind_603_pop_2,699.11,1.015
q_ind_604_pop_2,5586.91,1.002
q_ind_605_pop_2,5118.45,1.001
q_ind_606_pop_2,33.07,1.088
q_ind_607_pop_2,557.04,1.000
q_ind_608_pop_2,472.51,1.004
q_ind_609_pop_2,1027.28,1.001
q_ind_610_pop_2,495.65,1.005
q_ind_611_pop_2,685.53,1.000
q_ind_612_pop_2,936.98,1.003
q_ind_613_pop_2,490.46,1.000
q_ind_614_pop_2,848.73,1.000
q_ind_615_pop_2,691.27,1.003
q_ind_616_pop_2,637.74,1.000
q_ind_617_pop_2,728.16,1.000
q_ind_618_pop_2,682.54,1.001
q_ind_619_pop_2,3899.17,1.000
q_ind_620_pop_2,2873.69,1.003
q_ind_621_pop_2,4601.14,1.001
q_ind_622_pop_2,2187.30,1.000
q_ind_623_pop_2,4667.98,1.000
q_ind_624_pop_2,194.63,1.002
q_ind_625_pop_2,4784.05,1.000
q_ind_626_pop_2,85.92,1.001
q_ind_627_pop_2,5850.38,1.000
q_ind_628_pop_2,3747.10,1.000
q_ind_629_pop_2,1418.83,1.001
q_ind_630_pop_2,2100.98,1.005
q_ind_631_pop_2,274.83,1.005
q_ind_632_pop_2,1475.39,1.000
q_ind_633_pop_2,44.05,1.028
q_ind_634_pop_2,541.53,1.001
q_ind_635_pop_2,862.38,1.009
q_ind_636_pop_2,450.39,1.000
q_ind_637_pop_2,2020.94,1.005
q_ind_638_pop_2,3996.63,1.000
q_ind_639_pop_2,4681.12,1.000
q_ind_640_pop_2,5881.50,1.000
q_ind_641_pop_2,5342.05,1.000
q_ind_642_pop_2,3661.54,1.000
q_ind_643_pop_2,6280.00,1.000
q_ind_644_pop_2,6703.30,1.000
q_ind_645_pop_2,5213.18,1.001
q_ind_646_pop_2,5884.30,1.000
q_ind_647_pop_2,4059.01,1.001
q_ind_648_pop_2,14.57,1.138
q_ind_649_pop_2,1401.70,1.001
q_ind_650_pop_2,25.16,1.037
q_ind_651_pop_2,157.44,1.080
q_ind_652_pop_2,46.67,1.036
q_ind_653_pop_2,6951.91,1.001
q_ind_654_pop_2,882.20,1.000
q_ind_655_pop_2,9737.19,1.001
q_ind_656_pop_2,4609.10,1.000
q_ind_657_pop_2,1534.84,1.001
q_ind_658_pop_2,1134.32,1.001
q_ind_659_pop_2,1005.24,1.005
q_ind_660_pop_2,354.11,1.004
q_ind_661_pop_2,22.24,1.110
q_ind_662_pop_2,650.35,1.001
q_ind_663_pop_2,891.95,1.001
q_ind_664_pop_2,810.54,1.001
q_ind_665_pop_2,76.57,1.039
q_ind_666_pop_2,840.52,1.001
q_ind_667_pop_2,132.09,1.018
q_ind_668_pop_2,723.53,1.000
q_ind_669_pop_2,677.72,1.004
q_ind_670_pop_2,926.16,1.000
q_ind_671_pop_2,616.47,1.001
q_ind_672_pop_2,1256.87,1.002
q_ind_673_pop_2,1016.04,1.000
q_ind_674_pop_2,1193.91,1.000
q_ind_675_pop_2,736.24,1.001
q_ind_676_pop_2,710.51,1.000
q_ind_677_pop_2,554.35,1.000
q_ind_678_pop_2,828.73,1.001
q_ind_679_pop_2,1048.28,1.000
q_ind_680_pop_2,383.26,1.003
q_ind_681_pop_2,994.03,1.004
q_ind_682_pop_2,1242.49,1.000
q_ind_683_pop_2,1346.68,1.001
q_ind_684_pop_2,950.46,1.000
q_ind_685_pop_2,6687.30,1.000
q_ind_686_pop_2,6633.62,1.000
q_ind_687_pop_2,3918.20,1.000
q_ind_688_pop_2,5234.97,1.000
q_ind_689_pop_2,1834.58,1.000
q_ind_690_pop_2,462.20,1.001
q_ind_691_pop_2,427.02,1.002
q_ind_692_pop_2,578.72,1.002
q_ind_693_pop_2,519.62,1.001
q_ind_694_pop_2,467.13,1.008
q_ind_0_pop_3,3344.71,1.000
q_ind_1_pop_3,6374.00,1.000
q_ind_2_pop_3,643.35,1.006
q_ind_3_pop_3,4739.67,1.001
q_ind_4_pop_3,5119.72,1.000
q_ind_5_pop_3,2448.31,1.000
q_ind_6_pop_3,3130.70,1.000
q_ind_7_pop_3,3292.94,1.000
q_ind_8_pop_3,5866.12,1.000
q_ind_9_pop_3,4303.10,1.000
q_ind_10_pop_3,1072.81,1.005
q_ind_11_pop_3,6451.94,1.000
q_ind_12_pop_3,2388.60,1.002
q_ind_13_pop_3,3640.89,1.000
q_ind_14_pop_3,3411.66,1.001
q_ind_15_pop_3,5470.06,1.000
q_ind_16_pop_3,6305.46,1.000
q_ind_17_pop_3,6396.76,1.000
q_ind_18_pop_3,3984.76,1.001
q_ind_19_pop_3,7053.60,1.000
q_ind_20_pop_3,3490.09,1.001
q_ind_21_pop_3,7554.55,1.000
q_ind_22_pop_3,6977.66,1.000
q_ind_23_pop_3,7279.62,1.001
q_ind_24_pop_3,7426.49,1.000
q_ind_25_pop_3,1063.15,1.001
q_ind_26_pop_3,3858.59,1.001
q_ind_27_pop_3,7750.56,1.000
q_ind_28_pop_3,5792.00,1.000
q_ind_29_pop_3,1110.93,1.001
q_ind_30_pop_3,5495.84,1.000
q_ind_31_pop_3,9640.79,1.000
q_ind_32_pop_3,6839.44,1.000
q_ind_33_pop_3,5168.82,1.001
q_ind_34_pop_3,3977.33,1.000
q_ind_35_pop_3,8311.45,1.000
q_ind_36_pop_3,4876.44,1.000
q_ind_37_pop_3,4411.22,1.000
q_ind_38_pop_3,1340.30,1.001
q_ind_39_pop_3,7373.60,1.001
q_ind_40_pop_3,3948.88,1.000
q_ind_41_pop_3,8098.30,1.000
q_ind_42_pop_3,5546.18,1.000
q_ind_43_pop_3,10276.87,1.000
q_ind_44_pop_3,3518.49,1.000
q_ind_45_pop_3,3547.33,1.001
q_ind_46_pop_3,3016.36,1.001
q_ind_47_pop_3,4761.07,1.000
q_ind_48_pop_3,5475.94,1.000
q_ind_49_pop_3,6807.51,1.001
q_ind_50_pop_3,3159.30,1.000
q_ind_51_pop_3,4573.48,1.000
q_ind_52_pop_3,3934.98,1.000
q_ind_53_pop_3,5553.27,1.000
q_ind_54_pop_3,6309.14,1.001
q_ind_55_pop_3,2765.34,1.000
q_ind_56_pop_3,4345.68,1.001
q_ind_57_pop_3,6228.76,1.000
q_ind_58_pop_3,3320.33,1.000
q_ind_59_pop_3,5934.48,1.001
q_ind_60_pop_3,4292.19,1.002
q_ind_61_pop_3,2157.50,1.001
q_ind_62_pop_3,2263.43,1.001
q_ind_63_pop_3,6879.39,1.000
q_ind_64_pop_3,789.23,1.004
q_ind_65_pop_3,6913.17,1.000
q_ind_66_pop_3,4637.25,1.000
q_ind_67_pop_3,8266.10,1.000
q_ind_68_pop_3,7996.34,1.000
q_ind_69_pop_3,3971.46,1.001
q_ind_70_pop_3,7770.96,1.000
q_ind_71_pop_3,1561.65,1.002
q_ind_72_pop_3,1579.94,1.000
q_ind_73_pop_3,4267.55,1.001
q_ind_74_pop_3,1297.23,1.000
q_ind_75_pop_3,211.62,1.178
q_ind_76_pop_3,5909.99,1.000
q_ind_77_pop_3,304.84,1.005
q_ind_78_pop_3,1894.66,1.000
q_ind_79_pop_3,729.46,1.004
q_ind_80_pop_3,3937.18,1.001
q_ind_81_pop_3,2011.61,1.000
q_ind_82_pop_3,4134.47,1.000
q_ind_83_pop_3,5396.14,1.001
q_ind_84_pop_3,3001.91,1.000
q_ind_85_pop_3,2168.08,1.000
q_ind_86_pop_3,7326.31,1.000
q_ind_87_pop_3,8249.43,1.000
q_ind_88_pop_3,4214.23,1.000
q_ind_89_pop_3,6432.92,1.000
q_ind_90_pop_3,2986.12,1.000
q_ind_91_pop_3,3159.15,1.000
q_ind_92_pop_3,6565.18,1.002
q_ind_93_pop_3,6351.52,1.000
q_ind_94_pop_3,3764.05,1.000
q_ind_95_pop_3,5989.50,1.001
q_ind_96_pop_3,6959.88,1.001
q_ind_97_pop_3,6316.43,1.001
q_ind_98_pop_3,5066.13,1.001
q_ind_99_pop_3,9008.15,1.000
q_ind_100_pop_3,6854.50,1.001
q_ind_101_pop_3,5517.28,1.001
q_ind_102_pop_3,2041.51,1.003
q_ind_103_pop_3,5019.72,1.001
q_ind_104_pop_3,8626.30,1.000
q_ind_105_pop_3,4975.93,1.000
q_ind_106_pop_3,3840.35,1.001
q_ind_107_pop_3,6035.52,1.000
q_ind_108_pop_3,6924.87,1.000
q_ind_109_pop_3,4504.10,1.000
q_ind_110_pop_3,2827.58,1.000
q_ind_111_pop_3,6248.24,1.001
q_ind_112_pop_3,3335.90,1.000
q_ind_113_pop_3,4339.24,1.000
q_ind_114_pop_3,7431.68,1.000
q_ind_115_pop_3,5978.76,1.000
q_ind_116_pop_3,1796.02,1.001
q_ind_117_pop_3,4140.10,1.001
q_ind_118_pop_3,4444.04,1.001
q_ind_119_pop_3,7535.02,1.000
q_ind_120_pop_3,6087.57,1.000
q_ind_121_pop_3,6482.55,1.000
q_ind_122_pop_3,2959.73,1.002
q_ind_123_pop_3,7661.50,1.000
q_ind_124_pop_3,7981.48,1.000
q_ind_125_pop_3,5632.92,1.001
q_ind_126_pop_3,1848.45,1.000
q_ind_127_pop_3,6193.93,1.000
q_ind_128_pop_3,1900.47,1.000
q_ind_129_pop_3,5079.31,1.000
q_ind_130_pop_3,4789.47,1.000
q_ind_131_pop_3,7052.05,1.000
q_ind_132_pop_3,5991.57,1.000
q_ind_133_pop_3,7208.91,1.000
q_ind_134_pop_3,6730.98,1.001
q_ind_135_pop_3,4634.93,1.000
q_ind_136_pop_3,3649.79,1.002
q_ind_137_pop_3,6236.05,1.000
q_ind_138_pop_3,6236.24,1.000
q_ind_139_pop_3,3865.21,1.000
q_ind_140_pop_3,1505.67,1.003
q_ind_141_pop_3,6707.63,1.000
q_ind_142_pop_3,1940.87,1.000
q_ind_143_pop_3,3898.85,1.001
q_ind_144_pop_3,5632.80,1.000
q_ind_145_pop_3,4265.14,1.001
q_ind_146_pop_3,5690.42,1.000
q_ind_147_pop_3,5759.52,1.000
q_ind_148_pop_3,4357.38,1.000
q_ind_149_pop_3,4892.49,1.000
q_ind_150_pop_3,6023.09,1.000
q_ind_151_pop_3,6994.40,1.000
q_ind_152_pop_3,7912.87,1.000
q_ind_153_pop_3,7962.83,1.000
q_ind_154_pop_3,2769.15,1.000
q_ind_155_pop_3,5345.67,1.001
q_ind_156_pop_3,8274.09,1.000
q_ind_157_pop_3,6829.75,1.000
q_ind_158_pop_3,8108.77,1.000
q_ind_159_pop_3,7695.43,1.000
q_ind_160_pop_3,5019.72,1.000
q_ind_161_pop_3,5897.22,1.001
q_ind_162_pop_3,6395.82,1.000
q_ind_163_pop_3,8299.75,1.000
q_ind_164_pop_3,6096.01,1.000
q_ind_165_pop_3,6736.71,1.000
q_ind_166_pop_3,5363.26,1.000
q_ind_167_pop_3,7423.81,1.000
q_ind_168_pop_3,9957.30,1.000
q_ind_169_pop_3,2157.29,1.000
q_ind_170_pop_3,2021.65,1.000
q_ind_171_pop_3,4617.52,1.000
q_ind_172_pop_3,1341.18,1.000
q_ind_173_pop_3,7697.99,1.000
q_ind_174_pop_3,6731.36,1.000
q_ind_175_pop_3,7014.92,1.000
q_ind_176_pop_3,8782.16,1.000
q_ind_177_pop_3,2278.57,1.001
q_ind_178_pop_3,2545.94,1.000
q_ind_179_pop_3,1759.31,1.000
q_ind_180_pop_3,5374.78,1.000
q_ind_181_pop_3,8742.50,1.000
q_ind_182_pop_3,2644.51,1.004
q_ind_183_pop_3,2252.39,1.002
q_ind_184_pop_3,1027.98,1.006
