param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_207_pop_2,5747.72,1.000
q_ind_208_pop_2,9181.08,1.000
q_ind_209_pop_2,8915.63,1.000
q_ind_210_pop_2,9270.84,1.000
q_ind_211_pop_2,8761.22,1.000
q_ind_212_pop_2,10126.44,1.000
q_ind_213_pop_2,7700.79,1.000
q_ind_214_pop_2,5280.91,1.001
q_ind_215_pop_2,8284.02,1.000
q_ind_216_pop_2,6745.31,1.000
q_ind_217_pop_2,10517.81,1.000
q_ind_218_pop_2,10259.70,1.000
q_ind_219_pop_2,7134.96,1.000
q_ind_220_pop_2,7199.36,1.000
q_ind_221_pop_2,6245.97,1.000
q_ind_222_pop_2,1901.54,1.004
q_ind_223_pop_2,3042.46,1.003
q_ind_224_pop_2,3757.19,1.000
q_ind_225_pop_2,684.16,1.003
q_ind_226_pop_2,1843.76,1.000
q_ind_227_pop_2,272.39,1.018
q_ind_228_pop_2,1728.70,1.000
q_ind_229_pop_2,3046.28,1.000
q_ind_230_pop_2,3139.40,1.000
q_ind_231_pop_2,3867.77,1.001
q_ind_232_pop_2,1088.44,1.002
q_ind_233_pop_2,1765.20,1.001
q_ind_234_pop_2,2743.95,1.001
q_ind_235_pop_2,6160.93,1.000
q_ind_236_pop_2,2504.06,1.001
q_ind_237_pop_2,3108.63,1.000
q_ind_238_pop_2,5201.14,1.001
q_ind_239_pop_2,5403.87,1.000
q_ind_240_pop_2,1154.58,1.002
q_ind_241_pop_2,998.10,1.001
q_ind_242_pop_2,3498.14,1.000
q_ind_243_pop_2,310.12,1.007
q_ind_244_pop_2,401.56,1.005
q_ind_245_pop_2,2142.86,1.000
q_ind_246_pop_2,1047.37,1.002
q_ind_247_pop_2,704.90,1.000
q_ind_248_pop_2,3782.48,1.000
q_ind_249_pop_2,520.44,1.009
q_ind_250_pop_2,5619.32,1.001
q_ind_251_pop_2,4023.88,1.000
q_ind_252_pop_2,3069.57,1.001
q_ind_253_pop_2,6472.87,1.000
q_ind_254_pop_2,269.90,1.007
q_ind_255_pop_2,1670.24,1.003
q_ind_256_pop_2,6954.38,1.000
q_ind_257_pop_2,4343.65,1.001
q_ind_258_pop_2,115.79,1.002
q_ind_259_pop_2,4238.49,1.000
q_ind_260_pop_2,820.25,1.003
q_ind_261_pop_2,4322.60,1.000
q_ind_262_pop_2,1093.80,1.002
q_ind_263_pop_2,4.55,1.478
q_ind_264_pop_2,3745.55,1.000
q_ind_265_pop_2,5642.90,1.000
q_ind_266_pop_2,3112.16,1.000
q_ind_267_pop_2,4383.71,1.000
q_ind_268_pop_2,4993.84,1.000
q_ind_269_pop_2,7549.12,1.001
q_ind_270_pop_2,3814.95,1.001
q_ind_271_pop_2,4875.22,1.000
q_ind_272_pop_2,1598.18,1.001
q_ind_273_pop_2,1607.67,1.000
q_ind_274_pop_2,5430.08,1.000
q_ind_275_pop_2,1814.86,1.000
q_ind_276_pop_2,4501.40,1.000
q_ind_277_pop_2,3884.56,1.001
q_ind_278_pop_2,3071.76,1.000
q_ind_279_pop_2,1729.92,1.000
q_ind_280_pop_2,1817.35,1.000
q_ind_281_pop_2,4750.78,1.000
q_ind_282_pop_2,3028.85,1.001
q_ind_283_pop_2,402.69,1.000
q_ind_284_pop_2,3592.22,1.000
q_ind_285_pop_2,2255.34,1.000
q_ind_286_pop_2,2582.71,1.001
q_ind_287_pop_2,3809.38,1.000
q_ind_288_pop_2,3251.93,1.000
q_ind_289_pop_2,113.71,1.020
q_ind_290_pop_2,3737.26,1.000
q_ind_291_pop_2,4869.91,1.000
q_ind_292_pop_2,1808.85,1.000
q_ind_293_pop_2,1471.63,1.000
q_ind_294_pop_2,565.70,1.004
q_ind_295_pop_2,2961.11,1.001
q_ind_296_pop_2,4186.12,1.000
q_ind_297_pop_2,678.99,1.004
q_ind_298_pop_2,1107.72,1.005
q_ind_299_pop_2,4368.07,1.000
q_ind_300_pop_2,2230.08,1.001
q_ind_301_pop_2,3274.85,1.000
q_ind_302_pop_2,4530.98,1.000
q_ind_303_pop_2,264.69,1.003
q_ind_304_pop_2,3029.06,1.004
q_ind_305_pop_2,1570.87,1.001
q_ind_306_pop_2,2909.89,1.000
q_ind_307_pop_2,482.25,1.002
q_ind_308_pop_2,3355.30,1.000
q_ind_309_pop_2,1382.15,1.001
q_ind_310_pop_2,2327.28,1.001
q_ind_311_pop_2,1708.32,1.001
q_ind_312_pop_2,1373.85,1.000
q_ind_313_pop_2,2258.09,1.002
q_ind_314_pop_2,4661.16,1.000
q_ind_315_pop_2,4827.44,1.001
q_ind_316_pop_2,1922.90,1.001
q_ind_317_pop_2,3928.84,1.001
q_ind_318_pop_2,120.33,1.004
q_ind_319_pop_2,1148.51,1.001
q_ind_320_pop_2,2.83,1.518
q_ind_321_pop_2,1541.77,1.001
q_ind_322_pop_2,1532.49,1.001
q_ind_323_pop_2,2197.85,1.001
q_ind_324_pop_2,663.24,1.002
q_ind_325_pop_2,1722.86,1.001
q_ind_326_pop_2,2207.07,1.002
q_ind_327_pop_2,2418.51,1.002
q_ind_328_pop_2,26.26,1.034
q_ind_329_pop_2,106.45,1.039
q_ind_330_pop_2,1924.36,1.001
q_ind_331_pop_2,373.20,1.001
q_ind_332_pop_2,24.52,1.012
q_ind_333_pop_2,837.13,1.006
q_ind_334_pop_2,2905.25,1.000
q_ind_335_pop_2,51.14,1.007
q_ind_336_pop_2,2721.10,1.000
q_ind_337_pop_2,3020.17,1.001
q_ind_338_pop_2,4590.85,1.000
q_ind_339_pop_2,439.94,1.001
q_ind_340_pop_2,49.46,1.020
q_ind_341_pop_2,163.84,1.008
q_ind_342_pop_2,684.18,1.003
q_ind_343_pop_2,19.94,1.135
q_ind_344_pop_2,702.80,1.002
q_ind_345_pop_2,1209.60,1.001
q_ind_346_pop_2,1669.70,1.000
q_ind_347_pop_2,838.48,1.001
q_ind_348_pop_2,373.50,1.028
q_ind_349_pop_2,349.84,1.007
q_ind_350_pop_2,6603.42,1.000
q_ind_351_pop_2,40.34,1.008
q_ind_352_pop_2,755.43,1.001
q_ind_353_pop_2,5246.07,1.000
q_ind_354_pop_2,4443.81,1.000
q_ind_355_pop_2,869.28,1.089
q_ind_356_pop_2,101.09,1.005
q_ind_357_pop_2,5220.72,1.000
q_ind_358_pop_2,5488.95,1.000
q_ind_359_pop_2,1.87,2.291
q_ind_360_pop_2,6443.19,1.002
q_ind_361_pop_2,3831.03,1.000
q_ind_362_pop_2,4066.86,1.000
q_ind_363_pop_2,5530.31,1.001
q_ind_364_pop_2,3550.12,1.000
q_ind_365_pop_2,4474.50,1.001
q_ind_366_pop_2,729.62,1.005
q_ind_367_pop_2,5370.68,1.001
q_ind_368_pop_2,5457.26,1.000
q_ind_369_pop_2,983.00,1.003
q_ind_370_pop_2,858.55,1.001
q_ind_371_pop_2,949.69,1.001
q_ind_372_pop_2,905.64,1.002
q_ind_373_pop_2,806.85,1.000
q_ind_374_pop_2,736.06,1.001
q_ind_375_pop_2,893.99,1.000
q_ind_376_pop_2,942.09,1.000
q_ind_377_pop_2,270.47,1.004
q_ind_378_pop_2,2136.76,1.002
q_ind_379_pop_2,368.99,1.006
q_ind_380_pop_2,1355.36,1.001
q_ind_381_pop_2,339.04,1.006
q_ind_382_pop_2,508.79,1.004
q_ind_383_pop_2,2258.37,1.001
q_ind_384_pop_2,645.53,1.000
q_ind_385_pop_2,2267.68,1.001
q_ind_386_pop_2,874.63,1.003
q_ind_387_pop_2,64.14,1.060
q_ind_388_pop_2,5118.28,1.000
q_ind_389_pop_2,2552.45,1.002
q_ind_390_pop_2,4901.54,1.001
q_ind_391_pop_2,2947.80,1.000
q_ind_392_pop_2,6510.72,1.000
q_ind_393_pop_2,1320.69,1.003
q_ind_394_pop_2,620.55,1.009
q_ind_395_pop_2,4229.07,1.001
q_ind_396_pop_2,3714.34,1.001
q_ind_397_pop_2,929.94,1.004
q_ind_398_pop_2,571.27,1.006
q_ind_399_pop_2,881.36,1.003
q_ind_400_pop_2,504.53,1.003
q_ind_401_pop_2,856.28,1.003
q_ind_402_pop_2,830.85,1.002
q_ind_403_pop_2,589.63,1.001
q_ind_404_pop_2,100.36,1.007
q_ind_405_pop_2,40.57,1.024
q_ind_406_pop_2,856.21,1.002
q_ind_407_pop_2,608.80,1.000
q_ind_408_pop_2,807.61,1.000
q_ind_409_pop_2,1682.54,1.001
q_ind_410_pop_2,494.50,1.001
q_ind_411_pop_2,262.63,1.002
q_ind_412_pop_2,246.62,1.006
q_ind_413_pop_2,55.27,1.011
q_ind_414_pop_2,1312.87,1.005
q_ind_415_pop_2,1105.98,1.002
q_ind_416_pop_2,921.95,1.003
q_ind_417_pop_2,1175.55,1.004
q_ind_418_pop_2,982.00,1.001
q_ind_419_pop_2,1276.53,1.001
q_ind_420_pop_2,726.57,1.001
q_ind_421_pop_2,936.09,1.003
q_ind_422_pop_2,1314.72,1.002
q_ind_423_pop_2,925.44,1.004
q_ind_424_pop_2,988.57,1.001
q_ind_425_pop_2,1220.10,1.003
q_ind_426_pop_2,1019.70,1.004
q_ind_427_pop_2,1208.07,1.001
q_ind_428_pop_2,887.24,1.001
q_ind_429_pop_2,1335.64,1.001
q_ind_430_pop_2,963.65,1.003
q_ind_431_pop_2,1395.32,1.000
q_ind_432_pop_2,789.54,1.004
q_ind_433_pop_2,279.99,1.006
q_ind_434_pop_2,58.46,1.017
q_ind_435_pop_2,250.49,1.014
q_ind_436_pop_2,54.29,1.005
q_ind_437_pop_2,563.29,1.000
q_ind_438_pop_2,113.44,1.000
q_ind_439_pop_2,759.71,1.005
q_ind_440_pop_2,44.17,1.015
q_ind_441_pop_2,610.33,1.000
q_ind_442_pop_2,752.41,1.001
q_ind_443_pop_2,246.29,1.007
q_ind_444_pop_2,463.45,1.003
q_ind_445_pop_2,2384.31,1.000
q_ind_446_pop_2,1246.27,1.002
q_ind_447_pop_2,1060.72,1.008
q_ind_448_pop_2,1870.59,1.001
q_ind_449_pop_2,3434.11,1.001
q_ind_450_pop_2,272.44,1.007
q_ind_451_pop_2,146.17,1.006
q_ind_452_pop_2,24.31,1.147
q_ind_453_pop_2,99.95,1.018
q_ind_454_pop_2,3794.85,1.021
q_ind_455_pop_2,23.30,1.046
q_ind_456_pop_2,179.21,1.016
q_ind_457_pop_2,104.26,1.013
q_ind_458_pop_2,149.36,1.006
q_ind_459_pop_2,16.34,1.148
q_ind_460_pop_2,457.74,1.013
q_ind_461_pop_2,711.94,1.002
q_ind_462_pop_2,709.40,1.001
q_ind_463_pop_2,2218.02,1.000
q_ind_464_pop_2,942.36,1.003
q_ind_465_pop_2,1267.14,1.000
q_ind_466_pop_2,580.75,1.000
q_ind_467_pop_2,8.84,1.222
q_ind_468_pop_2,347.50,1.000
q_ind_469_pop_2,503.78,1.001
q_ind_470_pop_2,6774.16,1.000
q_ind_471_pop_2,8963.65,1.001
q_ind_472_pop_2,6795.27,1.001
q_ind_473_pop_2,1046.18,1.000
q_ind_474_pop_2,5077.29,1.000
q_ind_475_pop_2,4224.96,1.000
q_ind_476_pop_2,1955.96,1.000
q_ind_477_pop_2,2389.76,1.000
q_ind_478_pop_2,2388.55,1.000
q_ind_479_pop_2,76.27,1.014
q_ind_480_pop_2,451.79,1.001
q_ind_481_pop_2,123.82,1.012
q_ind_482_pop_2,5132.12,1.000
q_ind_483_pop_2,3152.92,1.000
q_ind_484_pop_2,3248.88,1.000
q_ind_485_pop_2,3853.93,1.001
q_ind_486_pop_2,429.13,1.002
q_ind_487_pop_2,161.02,1.008
q_ind_488_pop_2,622.13,1.006
q_ind_489_pop_2,5.82,1.048
q_ind_490_pop_2,2843.04,1.001
q_ind_491_pop_2,5.61,1.397
q_ind_492_pop_2,10.30,1.005
q_ind_493_pop_2,495.74,1.013
q_ind_494_pop_2,68.37,1.009
q_ind_495_pop_2,1563.53,1.002
q_ind_496_pop_2,1186.90,1.000
q_ind_497_pop_2,1179.52,1.004
q_ind_498_pop_2,655.29,1.001
q_ind_499_pop_2,863.18,1.001
q_ind_500_pop_2,962.20,1.002
q_ind_501_pop_2,886.92,1.003
q_ind_502_pop_2,1226.99,1.001
q_ind_503_pop_2,819.84,1.001
q_ind_504_pop_2,1083.73,1.007
q_ind_505_pop_2,1355.29,1.001
q_ind_506_pop_2,1158.96,1.001
q_ind_507_pop_2,1106.28,1.002
q_ind_508_pop_2,1211.46,1.001
q_ind_509_pop_2,1167.89,1.001
q_ind_510_pop_2,1091.03,1.001
q_ind_511_pop_2,1430.24,1.002
q_ind_512_pop_2,1418.24,1.003
q_ind_513_pop_2,1158.88,1.000
q_ind_514_pop_2,402.05,1.004
q_ind_515_pop_2,550.76,1.001
q_ind_516_pop_2,488.13,1.001
q_ind_517_pop_2,1335.12,1.001
q_ind_518_pop_2,659.11,1.003
q_ind_519_pop_2,1235.48,1.001
q_ind_520_pop_2,612.66,1.001
q_ind_521_pop_2,904.35,1.001
q_ind_522_pop_2,182.92,1.018
q_ind_523_pop_2,6598.84,1.001
q_ind_524_pop_2,4991.32,1.000
q_ind_525_pop_2,4561.27,1.000
q_ind_526_pop_2,5641.25,1.000
q_ind_527_pop_2,5783.40,1.002
q_ind_528_pop_2,5415.42,1.000
q_ind_529_pop_2,5119.39,1.000
q_ind_530_pop_2,6226.83,1.000
q_ind_531_pop_2,5925.44,1.000
q_ind_532_pop_2,5627.10,1.002
q_ind_533_pop_2,1327.40,1.001
q_ind_534_pop_2,915.29,1.002
q_ind_535_pop_2,240.34,1.010
q_ind_536_pop_2,953.42,1.002
q_ind_537_pop_2,960.21,1.004
q_ind_538_pop_2,841.27,1.001
q_ind_539_pop_2,130.23,1.015
q_ind_540_pop_2,311.75,1.002
q_ind_541_pop_2,1053.08,1.001
q_ind_542_pop_2,5389.08,1.000
q_ind_543_pop_2,5565.33,1.000
q_ind_544_pop_2,4992.43,1.000
q_ind_545_pop_2,5564.44,1.000
q_ind_546_pop_2,2158.84,1.004
q_ind_547_pop_2,951.10,1.001
q_ind_548_pop_2,284.57,1.008
q_ind_549_pop_2,5090.33,1.000
q_ind_550_pop_2,3223.04,1.000
q_ind_551_pop_2,4219.98,1.000
q_ind_552_pop_2,526.23,1.018
q_ind_553_pop_2,122.44,1.007
q_ind_554_pop_2,2436.22,1.001
q_ind_555_pop_2,764.77,1.001
q_ind_556_pop_2,1629.84,1.000
q_ind_557_pop_2,3422.73,1.001
q_ind_558_pop_2,925.29,1.001
q_ind_559_pop_2,883.55,1.002
q_ind_560_pop_2,184.57,1.018
q_ind_561_pop_2,2407.93,1.000
q_ind_562_pop_2,1119.84,1.001
q_ind_563_pop_2,103.63,1.033
q_ind_564_pop_2,941.37,1.005
q_ind_565_pop_2,4168.99,1.000
q_ind_566_pop_2,1177.89,1.001
q_ind_567_pop_2,777.25,1.002
q_ind_568_pop_2,5017.17,1.000
q_ind_569_pop_2,532.54,1.000
q_ind_570_pop_2,887.20,1.001
q_ind_571_pop_2,402.39,1.005
q_ind_572_pop_2,797.12,1.000
q_ind_573_pop_2,908.70,1.002
q_ind_574_pop_2,21.11,1.231
q_ind_575_pop_2,949.48,1.008
q_ind_576_pop_2,15.16,1.094
q_ind_577_pop_2,490.68,1.226
q_ind_578_pop_2,258.36,1.007
q_ind_579_pop_2,845.34,1.009
q_ind_580_pop_2,161.57,1.006
q_ind_581_pop_2,141.44,1.003
q_ind_582_pop_2,112.79,1.006
q_ind_583_pop_2,25.03,1.062
q_ind_584_pop_2,378.91,1.008
q_ind_585_pop_2,96.84,1.011
q_ind_586_pop_2,421.25,1.002
q_ind_587_pop_2,374.76,1.020
q_ind_588_pop_2,107.30,1.079
q_ind_589_pop_2,398.55,1.006
q_ind_590_pop_2,4.38,1.498
q_ind_591_pop_2,6.81,1.302
q_ind_592_pop_2,5.83,1.242
q_ind_593_pop_2,62.73,1.020
q_ind_594_pop_2,9.96,1.253
q_ind_595_pop_2,377.50,1.013
q_ind_596_pop_2,4946.62,1.000
q_ind_597_pop_2,2255.46,1.001
q_ind_598_pop_2,983.09,1.004
q_ind_599_pop_2,930.76,1.003
q_ind_600_pop_2,1027.70,1.001
q_ind_601_pop_2,50.98,1.050
q_ind_602_pop_2,62.42,1.010
q_ind_603_pop_2,127.63,1.005
q_ind_604_pop_2,1114.40,1.001
q_ind_605_pop_2,3436.49,1.001
q_ind_606_pop_2,66.05,1.008
q_ind_607_pop_2,441.75,1.002
q_ind_608_pop_2,33.52,1.046
q_ind_609_pop_2,908.81,1.001
q_ind_610_pop_2,624.95,1.002
q_ind_611_pop_2,701.68,1.006
q_ind_612_pop_2,711.38,1.000
q_ind_613_pop_2,474.15,1.001
q_ind_614_pop_2,776.06,1.003
q_ind_615_pop_2,692.96,1.000
q_ind_616_pop_2,515.18,1.000
q_ind_617_pop_2,521.92,1.000
q_ind_618_pop_2,590.10,1.003
q_ind_619_pop_2,2907.18,1.000
q_ind_620_pop_2,1784.23,1.002
q_ind_621_pop_2,6343.51,1.000
q_ind_622_pop_2,2873.48,1.001
q_ind_623_pop_2,5012.24,1.001
q_ind_624_pop_2,1521.92,1.004
q_ind_625_pop_2,4753.53,1.000
q_ind_626_pop_2,51.57,1.014
q_ind_627_pop_2,5093.83,1.000
q_ind_628_pop_2,5409.15,1.000
q_ind_629_pop_2,1349.70,1.000
q_ind_630_pop_2,195.86,1.012
q_ind_631_pop_2,1005.32,1.003
q_ind_632_pop_2,409.93,1.003
q_ind_633_pop_2,9.49,1.104
q_ind_634_pop_2,702.89,1.008
q_ind_635_pop_2,801.25,1.000
q_ind_636_pop_2,60.00,1.007
q_ind_637_pop_2,487.91,1.006
q_ind_638_pop_2,3148.76,1.000
q_ind_639_pop_2,3794.37,1.000
q_ind_640_pop_2,7361.69,1.000
q_ind_641_pop_2,7307.72,1.000
q_ind_642_pop_2,3072.60,1.000
q_ind_643_pop_2,6670.41,1.000
q_ind_644_pop_2,4494.00,1.001
q_ind_645_pop_2,5991.95,1.000
q_ind_646_pop_2,6489.04,1.000
q_ind_647_pop_2,3186.08,1.000
q_ind_648_pop_2,15.76,1.169
q_ind_649_pop_2,1535.05,1.001
q_ind_650_pop_2,307.82,1.006
q_ind_651_pop_2,66.96,1.056
q_ind_652_pop_2,110.62,1.024
q_ind_653_pop_2,5975.94,1.000
q_ind_654_pop_2,1000.01,1.000
q_ind_655_pop_2,6404.36,1.000
q_ind_656_pop_2,5371.38,1.002
q_ind_657_pop_2,1438.55,1.000
q_ind_658_pop_2,1109.71,1.002
q_ind_659_pop_2,696.13,1.007
q_ind_660_pop_2,444.08,1.001
q_ind_661_pop_2,99.94,1.015
q_ind_662_pop_2,869.56,1.000
q_ind_663_pop_2,1019.97,1.000
q_ind_664_pop_2,660.09,1.000
q_ind_665_pop_2,37.18,1.020
q_ind_666_pop_2,715.37,1.001
q_ind_667_pop_2,97.10,1.066
q_ind_668_pop_2,662.25,1.003
q_ind_669_pop_2,713.29,1.001
q_ind_670_pop_2,956.03,1.003
q_ind_671_pop_2,589.30,1.001
q_ind_672_pop_2,1061.77,1.002
q_ind_673_pop_2,1058.32,1.001
q_ind_674_pop_2,1106.96,1.001
q_ind_675_pop_2,668.49,1.001
q_ind_676_pop_2,612.41,1.004
q_ind_677_pop_2,454.58,1.003
q_ind_678_pop_2,753.06,1.003
q_ind_679_pop_2,1034.80,1.002
q_ind_680_pop_2,407.16,1.000
q_ind_681_pop_2,776.39,1.001
q_ind_682_pop_2,1311.68,1.002
q_ind_683_pop_2,791.47,1.001
q_ind_684_pop_2,1616.11,1.000
q_ind_685_pop_2,5917.49,1.000
q_ind_686_pop_2,5374.48,1.000
q_ind_687_pop_2,4837.13,1.000
q_ind_688_pop_2,4249.28,1.000
q_ind_689_pop_2,1538.06,1.000
q_ind_690_pop_2,474.93,1.002
q_ind_691_pop_2,319.96,1.003
q_ind_692_pop_2,630.77,1.003
q_ind_693_pop_2,477.12,1.000
q_ind_694_pop_2,467.41,1.002
q_ind_0_pop_3,495.45,1.007
q_ind_1_pop_3,4006.02,1.000
q_ind_2_pop_3,1.55,11.060
q_ind_3_pop_3,614.85,1.009
q_ind_4_pop_3,4572.02,1.000
q_ind_5_pop_3,1.56,12.949
q_ind_6_pop_3,1.54,12.634
q_ind_7_pop_3,1.55,13.002
q_ind_8_pop_3,241.98,1.011
q_ind_9_pop_3,1.51,28.819
q_ind_10_pop_3,1.74,4.889
q_ind_11_pop_3,1219.89,1.000
q_ind_12_pop_3,1.51,31.294
q_ind_13_pop_3,247.21,1.010
q_ind_14_pop_3,3585.89,1.000
q_ind_15_pop_3,4004.80,1.000
q_ind_16_pop_3,3852.50,1.000
q_ind_17_pop_3,4473.84,1.000
q_ind_18_pop_3,2744.83,1.001
q_ind_19_pop_3,3853.25,1.001
q_ind_20_pop_3,1.66,6.519
q_ind_21_pop_3,1396.64,1.001
q_ind_22_pop_3,4546.85,1.001
q_ind_23_pop_3,3164.73,1.003
q_ind_24_pop_3,5991.96,1.001
q_ind_25_pop_3,171.07,1.030
q_ind_26_pop_3,2.21,3.794
q_ind_27_pop_3,1008.54,1.001
q_ind_28_pop_3,3.06,2.193
q_ind_29_pop_3,728.64,1.024
q_ind_30_pop_3,2012.88,1.003
q_ind_31_pop_3,5883.10,1.000
q_ind_32_pop_3,4782.28,1.000
q_ind_33_pop_3,3.36,2.006
q_ind_34_pop_3,3.31,2.029
q_ind_35_pop_3,5673.00,1.000
q_ind_36_pop_3,1287.14,1.004
q_ind_37_pop_3,932.50,1.000
q_ind_38_pop_3,941.58,1.001
q_ind_39_pop_3,4873.55,1.001
q_ind_40_pop_3,842.67,1.004
q_ind_41_pop_3,5906.23,1.001
q_ind_42_pop_3,4752.25,1.001
q_ind_43_pop_3,6450.11,1.001
q_ind_44_pop_3,2628.16,1.002
q_ind_45_pop_3,2118.87,1.002
q_ind_46_pop_3,2.29,2.992
q_ind_47_pop_3,2.31,2.914
q_ind_48_pop_3,3747.90,1.001
q_ind_49_pop_3,2.29,2.999
q_ind_50_pop_3,2.33,2.814
q_ind_51_pop_3,2.34,2.800
q_ind_52_pop_3,1.59,9.169
q_ind_53_pop_3,1.50,124.523
q_ind_54_pop_3,1.50,224.427
q_ind_55_pop_3,1.58,10.423
q_ind_56_pop_3,1.50,53.324
q_ind_57_pop_3,1.49,101.043
q_ind_58_pop_3,1.49,76.917
q_ind_59_pop_3,1.50,123.733
q_ind_60_pop_3,1.50,68.324
q_ind_61_pop_3,1.98,5.088
q_ind_62_pop_3,2201.81,1.003
q_ind_63_pop_3,2565.89,1.001
q_ind_64_pop_3,1.40,23.451
q_ind_65_pop_3,1.53,5.752
q_ind_66_pop_3,1.58,5.170
q_ind_67_pop_3,1.52,7.598
q_ind_68_pop_3,1.56,4.344
q_ind_69_pop_3,1.54,5.676
q_ind_70_pop_3,1.56,3.917
q_ind_71_pop_3,1.55,12.389
q_ind_72_pop_3,1.64,6.228
q_ind_73_pop_3,1.51,9.642
q_ind_74_pop_3,2.11,3.995
q_ind_75_pop_3,2.09,4.244
q_ind_76_pop_3,1.52,10.502
q_ind_77_pop_3,1.60,8.537
q_ind_78_pop_3,1.46,41.253
q_ind_79_pop_3,1.44,25.649
q_ind_80_pop_3,1.48,34.295
q_ind_81_pop_3,1.57,10.419
q_ind_82_pop_3,1031.87,1.002
q_ind_83_pop_3,3855.24,1.000
q_ind_84_pop_3,1.57,10.698
q_ind_85_pop_3,1.48,29.099
q_ind_86_pop_3,1041.51,1.002
q_ind_87_pop_3,3076.33,1.000
q_ind_88_pop_3,1178.38,1.004
q_ind_89_pop_3,3355.23,1.002
q_ind_90_pop_3,229.54,1.004
q_ind_91_pop_3,1022.92,1.002
q_ind_92_pop_3,4152.77,1.000
q_ind_93_pop_3,3704.91,1.000
q_ind_94_pop_3,939.15,1.003
q_ind_95_pop_3,3689.66,1.002
q_ind_96_pop_3,1545.51,1.000
q_ind_97_pop_3,1302.32,1.001
q_ind_98_pop_3,1955.73,1.001
q_ind_99_pop_3,1.50,5110.748
q_ind_100_pop_3,4563.15,1.000
q_ind_101_pop_3,1.50,141.214
q_ind_102_pop_3,1.50,171.393
q_ind_103_pop_3,241.42,1.012
q_ind_104_pop_3,4580.41,1.000
q_ind_105_pop_3,667.36,1.009
q_ind_106_pop_3,1.50,202.366
q_ind_107_pop_3,1.50,2023.818
q_ind_108_pop_3,1.50,3839.231
q_ind_109_pop_3,1.55,4.335
q_ind_110_pop_3,1.50,89.057
q_ind_111_pop_3,1.50,2088.999
q_ind_112_pop_3,2.37,2.755
q_ind_113_pop_3,1.50,355.148
q_ind_114_pop_3,1.50,6818.408
q_ind_115_pop_3,1.50,2450.396
q_ind_116_pop_3,1.50,228.693
q_ind_117_pop_3,1.50,809.602
q_ind_118_pop_3,1.50,172.619
q_ind_119_pop_3,3.79,1.279
q_ind_120_pop_3,1.62,3.882
q_ind_121_pop_3,313.36,1.009
q_ind_122_pop_3,2.34,2.856
q_ind_123_pop_3,32.60,1.061
q_ind_124_pop_3,71.38,1.043
q_ind_125_pop_3,1.59,4.437
q_ind_126_pop_3,1.57,23.832
q_ind_127_pop_3,1.62,3.704
q_ind_128_pop_3,1.56,10.815
q_ind_129_pop_3,55.44,1.022
q_ind_130_pop_3,1.54,5.781
q_ind_131_pop_3,1302.17,1.016
q_ind_132_pop_3,322.40,1.056
q_ind_133_pop_3,3234.99,1.002
q_ind_134_pop_3,4707.37,1.001
q_ind_135_pop_3,2237.99,1.000
q_ind_136_pop_3,1150.20,1.004
q_ind_137_pop_3,3449.94,1.000
q_ind_138_pop_3,5854.19,1.000
q_ind_139_pop_3,1983.30,1.001
q_ind_140_pop_3,1.65,5.828
q_ind_141_pop_3,1930.03,1.001
q_ind_142_pop_3,1730.67,1.001
q_ind_143_pop_3,1474.89,1.002
q_ind_144_pop_3,472.82,1.004
q_ind_145_pop_3,1736.63,1.001
q_ind_146_pop_3,5346.57,1.001
q_ind_147_pop_3,1.51,14.766
q_ind_148_pop_3,1691.03,1.000
q_ind_149_pop_3,1.50,277.135
q_ind_150_pop_3,1.55,5.037
q_ind_151_pop_3,1.50,413.531
q_ind_152_pop_3,1.53,6.312
q_ind_153_pop_3,1.50,166.978
q_ind_154_pop_3,1.62,3.434
q_ind_155_pop_3,1.50,192.318
q_ind_156_pop_3,1.50,484.870
q_ind_157_pop_3,1.50,3175.564
q_ind_158_pop_3,1.50,4218.563
q_ind_159_pop_3,1.50,416.259
q_ind_160_pop_3,1.50,327.370
q_ind_161_pop_3,1.50,399.679
q_ind_162_pop_3,1.54,4.964
q_ind_163_pop_3,1.50,3330.117
q_ind_164_pop_3,1.55,4.762
q_ind_165_pop_3,95.99,1.072
q_ind_166_pop_3,2.26,1.697
q_ind_167_pop_3,1.50,1435.571
q_ind_168_pop_3,1.50,3497.992
q_ind_169_pop_3,1.56,9.726
q_ind_170_pop_3,751.04,1.001
q_ind_171_pop_3,1.57,4.093
q_ind_172_pop_3,2.35,2.745
q_ind_173_pop_3,65.00,1.013
q_ind_174_pop_3,143.51,1.009
q_ind_175_pop_3,1593.74,1.009
q_ind_176_pop_3,1.57,5.069
q_ind_177_pop_3,1.47,9.976
q_ind_178_pop_3,1.51,10.561
q_ind_179_pop_3,1.70,2.336
q_ind_180_pop_3,2.18,1.953
q_ind_181_pop_3,1.82,2.421
q_ind_182_pop_3,3044.07,1.001
q_ind_183_pop_3,4635.35,1.001
q_ind_184_pop_3,5644.67,1.000
q_ind_185_pop_3,5620.97,1.000
q_ind_186_pop_3,5456.51,1.002
q_ind_187_pop_3,5354.62,1.000
q_ind_188_pop_3,6540.33,1.001
q_ind_189_pop_3,5268.62,1.000
q_ind_190_pop_3,7828.49,1.001
q_ind_191_pop_3,6316.57,1.000
q_ind_192_pop_3,6061.60,1.001
