param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_666_pop_0,2846.85,1.000
q_ind_667_pop_0,134.58,1.021
q_ind_668_pop_0,3627.45,1.000
q_ind_669_pop_0,442.48,1.000
q_ind_670_pop_0,3322.70,1.000
q_ind_671_pop_0,944.41,1.000
q_ind_672_pop_0,4094.72,1.000
q_ind_673_pop_0,4410.49,1.000
q_ind_674_pop_0,5244.77,1.000
q_ind_675_pop_0,4875.79,1.000
q_ind_676_pop_0,728.17,1.001
q_ind_677_pop_0,1879.26,1.000
q_ind_678_pop_0,4766.92,1.000
q_ind_679_pop_0,4647.66,1.000
q_ind_680_pop_0,935.34,1.000
q_ind_681_pop_0,362.60,1.001
q_ind_682_pop_0,6555.43,1.000
q_ind_683_pop_0,1272.96,1.004
q_ind_684_pop_0,1612.18,1.001
q_ind_685_pop_0,6726.34,1.000
q_ind_686_pop_0,3756.80,1.000
q_ind_687_pop_0,4536.21,1.000
q_ind_688_pop_0,4555.17,1.000
q_ind_689_pop_0,1279.45,1.002
q_ind_690_pop_0,4916.50,1.000
q_ind_691_pop_0,1136.22,1.002
q_ind_692_pop_0,3794.78,1.001
q_ind_693_pop_0,5160.98,1.000
q_ind_694_pop_0,6749.52,1.000
q_ind_0_pop_1,160.13,1.004
q_ind_1_pop_1,3210.78,1.000
q_ind_2_pop_1,350.36,1.006
q_ind_3_pop_1,636.47,1.005
q_ind_4_pop_1,2823.82,1.000
q_ind_5_pop_1,1688.88,1.001
q_ind_6_pop_1,1827.55,1.002
q_ind_7_pop_1,842.31,1.000
q_ind_8_pop_1,191.27,1.009
q_ind_9_pop_1,1380.36,1.000
q_ind_10_pop_1,2410.09,1.000
q_ind_11_pop_1,2119.52,1.002
q_ind_12_pop_1,2997.64,1.000
q_ind_13_pop_1,119.27,1.038
q_ind_14_pop_1,1514.47,1.001
q_ind_15_pop_1,1346.76,1.000
q_ind_16_pop_1,1691.36,1.004
q_ind_17_pop_1,2076.94,1.000
q_ind_18_pop_1,1160.77,1.003
q_ind_19_pop_1,864.29,1.002
q_ind_20_pop_1,1474.98,1.003
q_ind_21_pop_1,2917.73,1.000
q_ind_22_pop_1,3559.11,1.001
q_ind_23_pop_1,1346.58,1.000
q_ind_24_pop_1,4299.50,1.000
q_ind_25_pop_1,217.24,1.015
q_ind_26_pop_1,2283.75,1.000
q_ind_27_pop_1,1568.79,1.000
q_ind_28_pop_1,2315.58,1.001
q_ind_29_pop_1,346.65,1.005
q_ind_30_pop_1,1805.57,1.002
q_ind_31_pop_1,3839.00,1.000
q_ind_32_pop_1,3971.51,1.001
q_ind_33_pop_1,2500.97,1.000
q_ind_34_pop_1,2288.73,1.000
q_ind_35_pop_1,2508.07,1.001
q_ind_36_pop_1,1233.73,1.001
q_ind_37_pop_1,64.38,1.017
q_ind_38_pop_1,477.40,1.003
q_ind_39_pop_1,3637.75,1.001
q_ind_40_pop_1,1295.49,1.000
q_ind_41_pop_1,4079.28,1.000
q_ind_42_pop_1,2743.00,1.000
q_ind_43_pop_1,3948.30,1.000
q_ind_44_pop_1,2788.60,1.000
q_ind_45_pop_1,1328.16,1.000
q_ind_46_pop_1,3721.95,1.000
q_ind_47_pop_1,3465.68,1.000
q_ind_48_pop_1,3079.66,1.002
q_ind_49_pop_1,3474.17,1.001
q_ind_50_pop_1,2488.21,1.000
q_ind_51_pop_1,4375.13,1.001
q_ind_52_pop_1,2679.96,1.001
q_ind_53_pop_1,2297.43,1.000
q_ind_54_pop_1,1275.54,1.002
q_ind_55_pop_1,820.17,1.001
q_ind_56_pop_1,2551.07,1.001
q_ind_57_pop_1,2586.82,1.000
q_ind_58_pop_1,2429.97,1.001
q_ind_59_pop_1,2460.96,1.000
q_ind_60_pop_1,1311.78,1.001
q_ind_61_pop_1,1300.85,1.000
q_ind_62_pop_1,1248.38,1.002
q_ind_63_pop_1,1695.02,1.000
q_ind_64_pop_1,89.86,1.008
q_ind_65_pop_1,5322.32,1.000
q_ind_66_pop_1,4356.45,1.002
q_ind_67_pop_1,6372.89,1.000
q_ind_68_pop_1,5136.32,1.002
q_ind_69_pop_1,2755.46,1.000
q_ind_70_pop_1,3672.99,1.000
q_ind_71_pop_1,777.41,1.001
q_ind_72_pop_1,633.33,1.001
q_ind_73_pop_1,2397.94,1.001
q_ind_74_pop_1,545.30,1.003
q_ind_75_pop_1,651.58,1.000
q_ind_76_pop_1,1492.25,1.002
q_ind_77_pop_1,1299.58,1.000
q_ind_78_pop_1,1085.39,1.000
q_ind_79_pop_1,1048.11,1.005
q_ind_80_pop_1,140.07,1.026
q_ind_81_pop_1,1790.01,1.000
q_ind_82_pop_1,1305.39,1.000
q_ind_83_pop_1,1745.07,1.000
q_ind_84_pop_1,748.93,1.001
q_ind_85_pop_1,441.02,1.002
q_ind_86_pop_1,1679.91,1.001
q_ind_87_pop_1,872.53,1.000
q_ind_88_pop_1,167.57,1.003
q_ind_89_pop_1,496.38,1.003
q_ind_90_pop_1,1038.50,1.001
q_ind_91_pop_1,3743.72,1.000
q_ind_92_pop_1,2938.37,1.001
q_ind_93_pop_1,4026.75,1.000
q_ind_94_pop_1,1572.92,1.000
q_ind_95_pop_1,1779.71,1.000
q_ind_96_pop_1,3399.95,1.000
q_ind_97_pop_1,2940.75,1.000
q_ind_98_pop_1,820.91,1.002
q_ind_99_pop_1,7653.02,1.000
q_ind_100_pop_1,5469.65,1.000
q_ind_101_pop_1,1428.71,1.001
q_ind_102_pop_1,1056.14,1.000
q_ind_103_pop_1,1087.62,1.001
q_ind_104_pop_1,5420.62,1.000
q_ind_105_pop_1,993.99,1.003
q_ind_106_pop_1,1427.20,1.000
q_ind_107_pop_1,4456.46,1.000
q_ind_108_pop_1,3456.75,1.000
q_ind_109_pop_1,2322.29,1.000
q_ind_110_pop_1,1410.95,1.000
q_ind_111_pop_1,6567.42,1.001
q_ind_112_pop_1,3628.33,1.000
q_ind_113_pop_1,1740.39,1.002
q_ind_114_pop_1,6220.51,1.000
q_ind_115_pop_1,2384.50,1.000
q_ind_116_pop_1,2168.39,1.000
q_ind_117_pop_1,2868.96,1.001
q_ind_118_pop_1,1799.55,1.001
q_ind_119_pop_1,5655.37,1.000
q_ind_120_pop_1,4366.26,1.002
q_ind_121_pop_1,3796.35,1.000
q_ind_122_pop_1,867.79,1.001
q_ind_123_pop_1,7048.15,1.000
q_ind_124_pop_1,8383.36,1.000
q_ind_125_pop_1,3084.75,1.000
q_ind_126_pop_1,74.24,1.008
q_ind_127_pop_1,6111.57,1.000
q_ind_128_pop_1,706.72,1.002
q_ind_129_pop_1,3297.28,1.001
q_ind_130_pop_1,5385.76,1.000
q_ind_131_pop_1,6517.14,1.000
q_ind_132_pop_1,3173.02,1.002
q_ind_133_pop_1,1783.28,1.000
q_ind_134_pop_1,5141.00,1.000
q_ind_135_pop_1,1309.80,1.001
q_ind_136_pop_1,2450.75,1.000
q_ind_137_pop_1,4892.51,1.000
q_ind_138_pop_1,1999.74,1.000
q_ind_139_pop_1,1909.59,1.000
q_ind_140_pop_1,2144.82,1.003
q_ind_141_pop_1,2082.54,1.001
q_ind_142_pop_1,1227.50,1.000
q_ind_143_pop_1,635.36,1.001
q_ind_144_pop_1,3200.81,1.000
q_ind_145_pop_1,3025.32,1.000
q_ind_146_pop_1,2363.08,1.000
q_ind_147_pop_1,4851.11,1.000
q_ind_148_pop_1,1563.87,1.000
q_ind_149_pop_1,2017.77,1.001
q_ind_150_pop_1,3429.17,1.000
q_ind_151_pop_1,618.65,1.001
q_ind_152_pop_1,3714.12,1.000
q_ind_153_pop_1,4903.19,1.001
q_ind_154_pop_1,2938.87,1.001
q_ind_155_pop_1,1190.02,1.000
q_ind_156_pop_1,3123.82,1.000
q_ind_157_pop_1,4192.06,1.001
q_ind_158_pop_1,6150.92,1.000
q_ind_159_pop_1,3920.14,1.000
q_ind_160_pop_1,4024.45,1.000
q_ind_161_pop_1,3245.94,1.000
q_ind_162_pop_1,3235.49,1.001
q_ind_163_pop_1,1904.94,1.000
q_ind_164_pop_1,2739.10,1.000
q_ind_165_pop_1,446.92,1.005
q_ind_166_pop_1,186.48,1.010
q_ind_167_pop_1,522.27,1.003
q_ind_168_pop_1,3912.02,1.000
q_ind_169_pop_1,83.55,1.144
q_ind_170_pop_1,2057.93,1.004
q_ind_171_pop_1,2776.96,1.001
q_ind_172_pop_1,268.45,1.013
q_ind_173_pop_1,6640.68,1.000
q_ind_174_pop_1,3271.99,1.001
q_ind_175_pop_1,4680.80,1.000
q_ind_176_pop_1,5605.25,1.000
q_ind_177_pop_1,481.78,1.001
q_ind_178_pop_1,198.60,1.014
q_ind_179_pop_1,1771.19,1.000
q_ind_180_pop_1,7692.73,1.000
q_ind_181_pop_1,7099.08,1.001
q_ind_182_pop_1,6144.76,1.000
q_ind_183_pop_1,6397.02,1.000
q_ind_184_pop_1,5130.51,1.000
q_ind_185_pop_1,8457.89,1.000
q_ind_186_pop_1,6026.54,1.000
q_ind_187_pop_1,5545.69,1.000
q_ind_188_pop_1,6274.12,1.000
q_ind_189_pop_1,5479.94,1.000
q_ind_190_pop_1,6549.45,1.000
q_ind_191_pop_1,8576.21,1.000
q_ind_192_pop_1,7161.29,1.000
q_ind_193_pop_1,5986.77,1.001
q_ind_194_pop_1,7818.95,1.000
q_ind_195_pop_1,8240.10,1.000
q_ind_196_pop_1,5704.31,1.000
q_ind_197_pop_1,6134.30,1.000
q_ind_198_pop_1,7815.43,1.000
q_ind_199_pop_1,7146.51,1.000
q_ind_200_pop_1,7507.50,1.000
q_ind_201_pop_1,5581.90,1.000
q_ind_202_pop_1,5286.86,1.000
q_ind_203_pop_1,6395.14,1.000
q_ind_204_pop_1,4995.01,1.000
q_ind_205_pop_1,5113.62,1.000
q_ind_206_pop_1,5333.71,1.000
q_ind_207_pop_1,5263.24,1.000
q_ind_208_pop_1,6743.58,1.000
q_ind_209_pop_1,7075.01,1.000
q_ind_210_pop_1,7452.61,1.000
q_ind_211_pop_1,4017.88,1.000
q_ind_212_pop_1,7170.81,1.000
q_ind_213_pop_1,5796.94,1.000
q_ind_214_pop_1,4542.21,1.001
q_ind_215_pop_1,5881.98,1.000
q_ind_216_pop_1,892.71,1.000
q_ind_217_pop_1,8797.36,1.000
q_ind_218_pop_1,6622.85,1.000
q_ind_219_pop_1,4468.23,1.000
q_ind_220_pop_1,4352.71,1.000
q_ind_221_pop_1,2924.73,1.000
q_ind_222_pop_1,396.67,1.004
q_ind_223_pop_1,658.65,1.002
q_ind_224_pop_1,1306.96,1.000
q_ind_225_pop_1,1613.75,1.001
q_ind_226_pop_1,316.39,1.000
q_ind_227_pop_1,997.61,1.001
q_ind_228_pop_1,1449.71,1.000
q_ind_229_pop_1,2710.46,1.001
q_ind_230_pop_1,3760.46,1.000
q_ind_231_pop_1,1075.48,1.004
q_ind_232_pop_1,2706.06,1.000
q_ind_233_pop_1,3067.21,1.000
q_ind_234_pop_1,414.50,1.005
q_ind_235_pop_1,1267.60,1.000
q_ind_236_pop_1,188.37,1.001
q_ind_237_pop_1,497.87,1.006
q_ind_238_pop_1,1991.24,1.001
q_ind_239_pop_1,902.87,1.003
q_ind_240_pop_1,977.52,1.001
q_ind_241_pop_1,1013.55,1.002
q_ind_242_pop_1,1422.22,1.002
q_ind_243_pop_1,1412.91,1.003
q_ind_244_pop_1,1232.30,1.001
q_ind_245_pop_1,1777.73,1.000
q_ind_246_pop_1,1385.03,1.001
q_ind_247_pop_1,263.86,1.010
q_ind_248_pop_1,74.89,1.009
q_ind_249_pop_1,764.30,1.001
q_ind_250_pop_1,306.34,1.004
q_ind_251_pop_1,588.56,1.007
q_ind_252_pop_1,225.78,1.006
q_ind_253_pop_1,1737.41,1.001
q_ind_254_pop_1,496.45,1.000
q_ind_255_pop_1,872.69,1.002
q_ind_256_pop_1,66.82,1.037
q_ind_257_pop_1,942.17,1.000
q_ind_258_pop_1,933.56,1.005
q_ind_259_pop_1,822.72,1.003
q_ind_260_pop_1,2224.03,1.002
q_ind_261_pop_1,1947.39,1.001
q_ind_262_pop_1,1804.39,1.000
q_ind_263_pop_1,894.34,1.001
q_ind_264_pop_1,547.04,1.002
q_ind_265_pop_1,279.31,1.002
q_ind_266_pop_1,2095.13,1.000
q_ind_267_pop_1,2944.50,1.001
q_ind_268_pop_1,2824.35,1.005
q_ind_269_pop_1,1178.14,1.002
q_ind_270_pop_1,1105.39,1.001
q_ind_271_pop_1,1499.72,1.001
q_ind_272_pop_1,482.34,1.003
q_ind_273_pop_1,729.68,1.003
q_ind_274_pop_1,1460.43,1.001
q_ind_275_pop_1,159.88,1.008
q_ind_276_pop_1,598.48,1.004
q_ind_277_pop_1,1921.54,1.001
q_ind_278_pop_1,1953.38,1.001
q_ind_279_pop_1,250.30,1.006
q_ind_280_pop_1,736.80,1.000
q_ind_281_pop_1,432.03,1.009
q_ind_282_pop_1,302.96,1.008
q_ind_283_pop_1,1111.00,1.002
q_ind_284_pop_1,108.39,1.002
q_ind_285_pop_1,1071.45,1.004
q_ind_286_pop_1,1279.63,1.001
q_ind_287_pop_1,18.36,1.101
q_ind_288_pop_1,62.18,1.041
q_ind_289_pop_1,144.30,1.006
q_ind_290_pop_1,710.52,1.001
q_ind_291_pop_1,416.22,1.000
q_ind_292_pop_1,679.80,1.003
q_ind_293_pop_1,902.38,1.003
q_ind_294_pop_1,2272.43,1.000
q_ind_295_pop_1,820.18,1.004
q_ind_296_pop_1,1349.91,1.001
q_ind_297_pop_1,103.57,1.020
q_ind_298_pop_1,96.17,1.011
q_ind_299_pop_1,3327.06,1.000
q_ind_300_pop_1,28.53,1.007
q_ind_301_pop_1,2988.03,1.002
q_ind_302_pop_1,1105.82,1.001
q_ind_303_pop_1,1192.48,1.000
q_ind_304_pop_1,907.35,1.001
q_ind_305_pop_1,1313.27,1.002
q_ind_306_pop_1,260.64,1.000
q_ind_307_pop_1,80.55,1.004
q_ind_308_pop_1,719.97,1.006
q_ind_309_pop_1,293.42,1.003
q_ind_310_pop_1,436.62,1.005
q_ind_311_pop_1,798.15,1.001
q_ind_312_pop_1,1695.09,1.000
q_ind_313_pop_1,413.88,1.001
q_ind_314_pop_1,2933.12,1.003
q_ind_315_pop_1,2533.34,1.002
q_ind_316_pop_1,1186.61,1.002
q_ind_317_pop_1,1294.17,1.002
q_ind_318_pop_1,1389.33,1.000
q_ind_319_pop_1,7514.63,1.000
q_ind_320_pop_1,914.05,1.006
q_ind_321_pop_1,7440.37,1.000
q_ind_322_pop_1,5209.01,1.000
q_ind_323_pop_1,8720.59,1.000
q_ind_324_pop_1,8701.48,1.000
q_ind_325_pop_1,8917.77,1.000
q_ind_326_pop_1,8065.47,1.000
q_ind_327_pop_1,7062.03,1.000
q_ind_328_pop_1,80.02,1.033
q_ind_329_pop_1,51.07,1.012
q_ind_330_pop_1,1297.65,1.002
q_ind_331_pop_1,1491.65,1.001
q_ind_332_pop_1,1270.55,1.001
q_ind_333_pop_1,36.49,1.025
q_ind_334_pop_1,1378.89,1.000
q_ind_335_pop_1,116.00,1.015
q_ind_336_pop_1,1291.88,1.000
q_ind_337_pop_1,1481.56,1.000
q_ind_338_pop_1,2155.41,1.000
q_ind_339_pop_1,2434.54,1.004
q_ind_340_pop_1,2336.37,1.001
q_ind_341_pop_1,2125.70,1.002
q_ind_342_pop_1,1369.53,1.000
q_ind_343_pop_1,1554.15,1.000
q_ind_344_pop_1,2696.97,1.001
q_ind_345_pop_1,121.03,1.005
q_ind_346_pop_1,298.18,1.002
q_ind_347_pop_1,1397.74,1.001
q_ind_348_pop_1,702.69,1.001
q_ind_349_pop_1,1408.95,1.001
q_ind_350_pop_1,5278.68,1.000
q_ind_351_pop_1,3294.57,1.001
q_ind_352_pop_1,3878.69,1.000
q_ind_353_pop_1,3387.41,1.000
q_ind_354_pop_1,5082.14,1.000
q_ind_355_pop_1,1207.45,1.001
q_ind_356_pop_1,2267.49,1.000
q_ind_357_pop_1,5456.54,1.000
q_ind_358_pop_1,4426.48,1.000
q_ind_359_pop_1,299.78,1.002
q_ind_360_pop_1,5302.80,1.000
q_ind_361_pop_1,4575.21,1.000
q_ind_362_pop_1,6596.12,1.000
q_ind_363_pop_1,7195.95,1.000
q_ind_364_pop_1,5583.48,1.000
q_ind_365_pop_1,4804.12,1.000
q_ind_366_pop_1,6023.74,1.000
q_ind_367_pop_1,3176.36,1.003
q_ind_368_pop_1,3298.80,1.001
q_ind_369_pop_1,8399.11,1.000
q_ind_370_pop_1,2763.92,1.001
q_ind_371_pop_1,3207.70,1.000
q_ind_372_pop_1,6521.91,1.000
q_ind_373_pop_1,1816.27,1.000
q_ind_374_pop_1,2815.18,1.001
q_ind_375_pop_1,1547.06,1.000
q_ind_376_pop_1,2913.16,1.000
q_ind_377_pop_1,4196.80,1.000
q_ind_378_pop_1,2891.85,1.001
q_ind_379_pop_1,4413.83,1.000
q_ind_380_pop_1,5887.37,1.000
q_ind_381_pop_1,6011.21,1.000
q_ind_382_pop_1,4616.94,1.000
q_ind_383_pop_1,5465.62,1.001
q_ind_384_pop_1,4124.46,1.000
q_ind_385_pop_1,5606.05,1.000
q_ind_386_pop_1,6880.48,1.001
q_ind_387_pop_1,4536.48,1.000
q_ind_388_pop_1,6263.60,1.000
q_ind_389_pop_1,6818.84,1.000
q_ind_390_pop_1,4909.70,1.000
q_ind_391_pop_1,4732.60,1.000
q_ind_392_pop_1,4890.35,1.000
q_ind_393_pop_1,6361.11,1.000
q_ind_394_pop_1,5767.68,1.000
q_ind_395_pop_1,5702.31,1.000
q_ind_396_pop_1,7687.80,1.000
q_ind_397_pop_1,3967.52,1.000
q_ind_398_pop_1,6058.91,1.000
q_ind_399_pop_1,8232.46,1.000
q_ind_400_pop_1,6249.41,1.000
q_ind_401_pop_1,5578.79,1.000
q_ind_402_pop_1,5321.29,1.000
q_ind_403_pop_1,5420.33,1.000
q_ind_404_pop_1,3654.21,1.000
q_ind_405_pop_1,4177.97,1.000
q_ind_406_pop_1,597.75,1.044
q_ind_407_pop_1,2407.31,1.000
q_ind_408_pop_1,5254.73,1.000
q_ind_409_pop_1,6248.56,1.000
q_ind_410_pop_1,6504.14,1.000
q_ind_411_pop_1,3404.76,1.001
q_ind_412_pop_1,5902.06,1.000
q_ind_413_pop_1,3929.32,1.000
q_ind_414_pop_1,1630.43,1.000
q_ind_415_pop_1,3401.11,1.001
q_ind_416_pop_1,4779.66,1.001
q_ind_417_pop_1,6118.79,1.000
q_ind_418_pop_1,8649.03,1.000
q_ind_419_pop_1,7731.26,1.000
q_ind_420_pop_1,8440.86,1.000
q_ind_421_pop_1,4008.10,1.000
q_ind_422_pop_1,6589.85,1.000
q_ind_423_pop_1,8848.93,1.000
q_ind_424_pop_1,8586.13,1.000
q_ind_425_pop_1,8702.36,1.000
q_ind_426_pop_1,2869.13,1.000
q_ind_427_pop_1,8065.33,1.000
q_ind_428_pop_1,739.57,1.002
q_ind_429_pop_1,4041.53,1.001
q_ind_430_pop_1,1519.45,1.001
q_ind_431_pop_1,7710.99,1.000
q_ind_432_pop_1,5076.79,1.000
q_ind_433_pop_1,1157.62,1.000
q_ind_434_pop_1,1014.95,1.000
q_ind_435_pop_1,8440.09,1.000
q_ind_436_pop_1,3949.93,1.000
q_ind_437_pop_1,7271.74,1.000
q_ind_438_pop_1,10350.67,1.000
q_ind_439_pop_1,1096.18,1.000
q_ind_440_pop_1,5390.54,1.000
q_ind_441_pop_1,5679.73,1.001
q_ind_442_pop_1,409.44,1.001
q_ind_443_pop_1,4612.85,1.000
q_ind_444_pop_1,2295.09,1.000
q_ind_445_pop_1,3312.73,1.000
q_ind_446_pop_1,3585.49,1.000
q_ind_447_pop_1,399.21,1.007
q_ind_448_pop_1,2915.46,1.001
q_ind_449_pop_1,797.62,1.001
q_ind_450_pop_1,3196.96,1.000
q_ind_451_pop_1,2164.98,1.000
q_ind_452_pop_1,2413.03,1.000
q_ind_453_pop_1,3472.70,1.000
q_ind_454_pop_1,797.03,1.004
q_ind_455_pop_1,1422.55,1.001
q_ind_456_pop_1,2405.09,1.002
q_ind_457_pop_1,1940.88,1.001
q_ind_458_pop_1,3022.63,1.001
q_ind_459_pop_1,3270.93,1.000
q_ind_460_pop_1,6571.73,1.000
q_ind_461_pop_1,11056.84,1.000
q_ind_462_pop_1,5854.29,1.000
q_ind_463_pop_1,4398.49,1.000
q_ind_464_pop_1,7568.45,1.000
q_ind_465_pop_1,1734.40,1.001
q_ind_466_pop_1,3253.36,1.000
q_ind_467_pop_1,2879.58,1.001
q_ind_468_pop_1,262.37,1.008
q_ind_469_pop_1,3205.57,1.001
q_ind_470_pop_1,2158.09,1.001
q_ind_471_pop_1,2738.71,1.002
q_ind_472_pop_1,2763.45,1.000
q_ind_473_pop_1,1873.54,1.002
q_ind_474_pop_1,2289.83,1.000
q_ind_475_pop_1,1413.37,1.001
q_ind_476_pop_1,3108.05,1.000
q_ind_477_pop_1,3738.51,1.001
q_ind_478_pop_1,3247.82,1.001
q_ind_479_pop_1,1747.15,1.001
q_ind_480_pop_1,2860.01,1.001
q_ind_481_pop_1,1459.31,1.001
q_ind_482_pop_1,5716.30,1.000
q_ind_483_pop_1,7402.96,1.000
q_ind_484_pop_1,7035.05,1.000
q_ind_485_pop_1,4013.95,1.001
q_ind_486_pop_1,7496.67,1.000
q_ind_487_pop_1,5116.41,1.000
q_ind_488_pop_1,2761.19,1.001
q_ind_489_pop_1,195.07,1.004
q_ind_490_pop_1,5296.15,1.000
q_ind_491_pop_1,2025.77,1.000
q_ind_492_pop_1,201.33,1.022
q_ind_493_pop_1,2315.19,1.000
q_ind_494_pop_1,99.89,1.048
q_ind_495_pop_1,6795.58,1.000
q_ind_496_pop_1,8671.43,1.000
q_ind_497_pop_1,4667.55,1.001
q_ind_498_pop_1,8979.89,1.001
q_ind_499_pop_1,7660.80,1.000
q_ind_500_pop_1,6547.72,1.000
q_ind_501_pop_1,9925.31,1.000
q_ind_502_pop_1,3658.28,1.000
q_ind_503_pop_1,7281.77,1.000
q_ind_504_pop_1,5863.79,1.000
q_ind_505_pop_1,3681.17,1.000
q_ind_506_pop_1,5879.57,1.000
q_ind_507_pop_1,4269.24,1.000
q_ind_508_pop_1,9794.05,1.000
q_ind_509_pop_1,3817.08,1.001
q_ind_510_pop_1,4424.12,1.000
q_ind_511_pop_1,7343.97,1.000
q_ind_512_pop_1,6117.33,1.000
q_ind_513_pop_1,10259.55,1.000
q_ind_514_pop_1,8766.75,1.000
q_ind_515_pop_1,5013.72,1.000
q_ind_516_pop_1,6802.23,1.000
q_ind_517_pop_1,8927.24,1.000
q_ind_518_pop_1,9080.94,1.000
q_ind_519_pop_1,1580.61,1.000
q_ind_520_pop_1,4384.34,1.000
q_ind_521_pop_1,3056.77,1.001
q_ind_522_pop_1,4828.19,1.000
q_ind_523_pop_1,2390.76,1.001
q_ind_524_pop_1,5679.81,1.000
q_ind_525_pop_1,5469.42,1.001
q_ind_526_pop_1,3993.02,1.000
q_ind_527_pop_1,4927.81,1.000
q_ind_528_pop_1,7064.89,1.000
q_ind_529_pop_1,5213.80,1.000
q_ind_530_pop_1,5737.72,1.000
q_ind_531_pop_1,6579.98,1.000
q_ind_532_pop_1,6842.51,1.000
q_ind_533_pop_1,9117.85,1.000
q_ind_534_pop_1,6206.02,1.000
q_ind_535_pop_1,8850.48,1.000
q_ind_536_pop_1,7080.23,1.000
q_ind_537_pop_1,7930.05,1.000
q_ind_538_pop_1,9280.54,1.000
q_ind_539_pop_1,9380.23,1.000
q_ind_540_pop_1,9182.21,1.000
q_ind_541_pop_1,7826.82,1.000
q_ind_542_pop_1,4176.89,1.001
q_ind_543_pop_1,5238.20,1.000
q_ind_544_pop_1,3394.40,1.001
q_ind_545_pop_1,5244.58,1.001
q_ind_546_pop_1,4409.89,1.000
q_ind_547_pop_1,438.99,1.008
q_ind_548_pop_1,1071.98,1.001
q_ind_549_pop_1,4015.28,1.000
q_ind_550_pop_1,5560.11,1.000
q_ind_551_pop_1,4881.39,1.001
q_ind_552_pop_1,3781.74,1.000
q_ind_553_pop_1,3903.29,1.000
q_ind_554_pop_1,1754.63,1.000
q_ind_555_pop_1,7809.02,1.000
q_ind_556_pop_1,2866.01,1.000
q_ind_557_pop_1,5237.73,1.000
q_ind_558_pop_1,5262.56,1.000
q_ind_559_pop_1,1722.85,1.000
q_ind_560_pop_1,5105.86,1.000
q_ind_561_pop_1,5799.50,1.000
q_ind_562_pop_1,5458.96,1.000
q_ind_563_pop_1,4077.55,1.000
q_ind_564_pop_1,5352.74,1.000
q_ind_565_pop_1,8566.31,1.000
q_ind_566_pop_1,3954.05,1.000
q_ind_567_pop_1,7275.86,1.000
q_ind_568_pop_1,4585.42,1.000
q_ind_569_pop_1,3195.60,1.000
q_ind_570_pop_1,5233.89,1.000
q_ind_571_pop_1,4008.47,1.000
q_ind_572_pop_1,1648.51,1.000
q_ind_573_pop_1,4997.15,1.000
q_ind_574_pop_1,246.81,1.012
q_ind_575_pop_1,1717.56,1.001
q_ind_576_pop_1,793.91,1.006
q_ind_577_pop_1,1223.32,1.001
q_ind_578_pop_1,2103.74,1.000
q_ind_579_pop_1,3665.81,1.000
q_ind_580_pop_1,5886.92,1.000
q_ind_581_pop_1,5975.00,1.000
q_ind_582_pop_1,1773.59,1.001
q_ind_583_pop_1,2158.04,1.001
q_ind_584_pop_1,5171.86,1.000
q_ind_585_pop_1,3670.14,1.001
q_ind_586_pop_1,4638.28,1.000
q_ind_587_pop_1,6834.56,1.000
q_ind_588_pop_1,1639.87,1.002
q_ind_589_pop_1,2878.65,1.001
q_ind_590_pop_1,3635.31,1.001
q_ind_591_pop_1,1322.67,1.001
q_ind_592_pop_1,3969.26,1.002
q_ind_593_pop_1,2415.36,1.000
q_ind_594_pop_1,5396.52,1.000
q_ind_595_pop_1,1472.68,1.000
q_ind_596_pop_1,5716.82,1.000
q_ind_597_pop_1,510.69,1.002
q_ind_598_pop_1,539.90,1.004
q_ind_599_pop_1,8239.00,1.000
q_ind_600_pop_1,2418.69,1.001
q_ind_601_pop_1,1794.02,1.000
q_ind_602_pop_1,1526.94,1.004
q_ind_603_pop_1,4465.29,1.000
q_ind_604_pop_1,1565.71,1.000
q_ind_605_pop_1,1394.06,1.000
q_ind_606_pop_1,4751.22,1.000
q_ind_607_pop_1,162.86,1.018
q_ind_608_pop_1,1217.81,1.000
q_ind_609_pop_1,6820.92,1.001
q_ind_610_pop_1,3835.76,1.000
q_ind_611_pop_1,4997.85,1.000
q_ind_612_pop_1,3194.85,1.000
q_ind_613_pop_1,5095.74,1.000
q_ind_614_pop_1,8788.49,1.001
q_ind_615_pop_1,9977.41,1.000
q_ind_616_pop_1,8577.16,1.000
q_ind_617_pop_1,7880.00,1.000
q_ind_618_pop_1,8573.04,1.000
q_ind_619_pop_1,3157.95,1.000
q_ind_620_pop_1,2195.69,1.002
q_ind_621_pop_1,5995.57,1.000
q_ind_622_pop_1,2136.42,1.000
q_ind_623_pop_1,5022.01,1.000
q_ind_624_pop_1,1310.28,1.000
q_ind_625_pop_1,4401.69,1.001
q_ind_626_pop_1,500.71,1.005
q_ind_627_pop_1,4164.37,1.001
q_ind_628_pop_1,4987.98,1.000
q_ind_629_pop_1,4741.77,1.000
q_ind_630_pop_1,3570.45,1.001
q_ind_631_pop_1,7616.85,1.000
q_ind_632_pop_1,6170.19,1.001
q_ind_633_pop_1,2280.88,1.001
q_ind_634_pop_1,5893.08,1.000
q_ind_635_pop_1,6082.92,1.001
q_ind_636_pop_1,6675.09,1.000
q_ind_637_pop_1,2495.88,1.001
q_ind_638_pop_1,6565.11,1.000
q_ind_639_pop_1,3193.27,1.001
q_ind_640_pop_1,7113.77,1.000
q_ind_641_pop_1,4803.61,1.000
