param,effectiveSampleSize,potentialScaleReductionFactor
q_ind_672_pop_0,8636.33,1.000
q_ind_673_pop_0,8552.70,1.000
q_ind_674_pop_0,8602.15,1.000
q_ind_675_pop_0,8969.54,1.000
q_ind_676_pop_0,3926.59,1.000
q_ind_677_pop_0,4568.53,1.000
q_ind_678_pop_0,8287.74,1.000
q_ind_679_pop_0,4971.99,1.000
q_ind_680_pop_0,1477.95,1.001
q_ind_681_pop_0,1056.32,1.007
q_ind_682_pop_0,8284.69,1.000
q_ind_683_pop_0,2541.46,1.002
q_ind_684_pop_0,4445.89,1.001
q_ind_685_pop_0,4614.33,1.000
q_ind_686_pop_0,3938.71,1.000
q_ind_687_pop_0,3412.81,1.001
q_ind_688_pop_0,6161.75,1.000
q_ind_689_pop_0,2741.40,1.001
q_ind_690_pop_0,6417.98,1.001
q_ind_691_pop_0,6745.56,1.000
q_ind_692_pop_0,3682.31,1.000
q_ind_693_pop_0,8887.21,1.000
q_ind_694_pop_0,9201.11,1.000
q_ind_0_pop_1,204.23,1.021
q_ind_1_pop_1,1020.30,1.002
q_ind_2_pop_1,1.89,3.500
q_ind_3_pop_1,1668.28,1.002
q_ind_4_pop_1,2053.15,1.001
q_ind_5_pop_1,2.58,2.165
q_ind_6_pop_1,1.96,3.289
q_ind_7_pop_1,2.22,2.656
q_ind_8_pop_1,1064.84,1.002
q_ind_9_pop_1,2.53,2.350
q_ind_10_pop_1,1.78,3.899
q_ind_11_pop_1,2029.98,1.002
q_ind_12_pop_1,76.59,1.060
q_ind_13_pop_1,133.11,1.015
q_ind_14_pop_1,1772.96,1.003
q_ind_15_pop_1,659.62,1.009
q_ind_16_pop_1,2737.78,1.001
q_ind_17_pop_1,2994.54,1.001
q_ind_18_pop_1,1636.20,1.003
q_ind_19_pop_1,1957.75,1.002
q_ind_20_pop_1,1.61,6.234
q_ind_21_pop_1,2761.06,1.000
q_ind_22_pop_1,3013.13,1.001
q_ind_23_pop_1,1053.79,1.004
q_ind_24_pop_1,3363.41,1.001
q_ind_25_pop_1,52.81,1.011
q_ind_26_pop_1,1.93,3.567
q_ind_27_pop_1,1468.76,1.004
q_ind_28_pop_1,1.63,5.992
q_ind_29_pop_1,286.46,1.001
q_ind_30_pop_1,1360.37,1.000
q_ind_31_pop_1,5038.83,1.000
q_ind_32_pop_1,5632.51,1.000
q_ind_33_pop_1,1.72,4.938
q_ind_34_pop_1,1.68,6.089
q_ind_35_pop_1,4402.33,1.000
q_ind_36_pop_1,1684.63,1.001
q_ind_37_pop_1,1426.01,1.001
q_ind_38_pop_1,402.10,1.003
q_ind_39_pop_1,2865.04,1.000
q_ind_40_pop_1,1669.85,1.001
q_ind_41_pop_1,4356.45,1.000
q_ind_42_pop_1,2100.67,1.001
q_ind_43_pop_1,5440.30,1.001
q_ind_44_pop_1,1269.86,1.001
q_ind_45_pop_1,2672.62,1.004
q_ind_46_pop_1,1.93,2.727
q_ind_47_pop_1,1.91,2.837
q_ind_48_pop_1,3821.30,1.000
q_ind_49_pop_1,1.89,2.980
q_ind_50_pop_1,1.89,2.955
q_ind_51_pop_1,1.93,2.702
q_ind_52_pop_1,1.65,5.930
q_ind_53_pop_1,1.48,64.875
q_ind_54_pop_1,1.50,69.708
q_ind_55_pop_1,1.71,5.261
q_ind_56_pop_1,1.50,64.069
q_ind_57_pop_1,1.48,65.365
q_ind_58_pop_1,1.48,61.998
q_ind_59_pop_1,1.48,67.757
q_ind_60_pop_1,1.50,68.059
q_ind_61_pop_1,1.71,5.434
q_ind_62_pop_1,1007.53,1.002
q_ind_63_pop_1,600.21,1.001
q_ind_64_pop_1,1.51,25.943
q_ind_65_pop_1,4002.33,1.002
q_ind_66_pop_1,3434.37,1.000
q_ind_67_pop_1,5746.65,1.000
q_ind_68_pop_1,6090.49,1.000
q_ind_69_pop_1,1989.32,1.001
q_ind_70_pop_1,3615.45,1.000
q_ind_71_pop_1,17.28,1.476
q_ind_72_pop_1,1.58,5.531
q_ind_73_pop_1,738.77,1.004
q_ind_74_pop_1,1.75,4.353
q_ind_75_pop_1,1.76,4.416
q_ind_76_pop_1,2755.31,1.001
q_ind_77_pop_1,1.53,10.072
q_ind_78_pop_1,1.50,58.482
q_ind_79_pop_1,1.51,39.378
q_ind_80_pop_1,1.50,37.272
q_ind_81_pop_1,1.71,4.716
q_ind_82_pop_1,1368.32,1.003
q_ind_83_pop_1,2972.11,1.001
q_ind_84_pop_1,1.65,6.144
q_ind_85_pop_1,1.51,30.530
q_ind_86_pop_1,1900.65,1.001
q_ind_87_pop_1,2861.13,1.000
q_ind_88_pop_1,2358.97,1.001
q_ind_89_pop_1,2476.09,1.001
q_ind_90_pop_1,1624.49,1.000
q_ind_91_pop_1,1686.90,1.000
q_ind_92_pop_1,2336.92,1.000
q_ind_93_pop_1,3316.01,1.001
q_ind_94_pop_1,2059.11,1.001
q_ind_95_pop_1,1794.59,1.000
q_ind_96_pop_1,1880.61,1.000
q_ind_97_pop_1,2416.92,1.000
q_ind_98_pop_1,3564.40,1.003
q_ind_99_pop_1,6794.62,1.000
q_ind_100_pop_1,4045.06,1.000
q_ind_101_pop_1,1171.49,1.004
q_ind_102_pop_1,3639.24,1.000
q_ind_103_pop_1,2756.85,1.000
q_ind_104_pop_1,3863.11,1.000
q_ind_105_pop_1,1392.33,1.000
q_ind_106_pop_1,441.06,1.007
q_ind_107_pop_1,4786.84,1.001
q_ind_108_pop_1,3956.33,1.000
q_ind_109_pop_1,2450.38,1.002
q_ind_110_pop_1,442.02,1.001
q_ind_111_pop_1,4427.42,1.000
q_ind_112_pop_1,1.92,2.800
q_ind_113_pop_1,1104.97,1.002
q_ind_114_pop_1,7228.49,1.000
q_ind_115_pop_1,3195.10,1.001
q_ind_116_pop_1,1728.38,1.001
q_ind_117_pop_1,667.27,1.003
q_ind_118_pop_1,9.30,1.563
q_ind_119_pop_1,3996.74,1.001
q_ind_120_pop_1,1782.89,1.001
q_ind_121_pop_1,2770.21,1.001
q_ind_122_pop_1,1.88,3.086
q_ind_123_pop_1,5459.50,1.000
q_ind_124_pop_1,4456.36,1.000
q_ind_125_pop_1,2808.71,1.002
q_ind_126_pop_1,1.55,19.688
q_ind_127_pop_1,4261.62,1.000
q_ind_128_pop_1,1.79,3.916
q_ind_129_pop_1,4051.74,1.000
q_ind_130_pop_1,4859.43,1.000
q_ind_131_pop_1,4573.49,1.000
q_ind_132_pop_1,3052.67,1.001
q_ind_133_pop_1,2749.84,1.000
q_ind_134_pop_1,5419.26,1.000
q_ind_135_pop_1,2681.73,1.002
q_ind_136_pop_1,1249.39,1.006
q_ind_137_pop_1,4181.11,1.000
q_ind_138_pop_1,5458.04,1.000
q_ind_139_pop_1,3071.60,1.001
q_ind_140_pop_1,1.63,5.920
q_ind_141_pop_1,1518.89,1.002
q_ind_142_pop_1,1631.43,1.003
q_ind_143_pop_1,2015.59,1.002
q_ind_144_pop_1,778.86,1.006
q_ind_145_pop_1,713.12,1.001
q_ind_146_pop_1,2981.93,1.000
q_ind_147_pop_1,3095.64,1.000
q_ind_148_pop_1,1452.30,1.000
q_ind_149_pop_1,862.09,1.003
q_ind_150_pop_1,2453.22,1.000
q_ind_151_pop_1,2328.66,1.001
q_ind_152_pop_1,1543.80,1.000
q_ind_153_pop_1,1712.57,1.000
q_ind_154_pop_1,2172.52,1.000
q_ind_155_pop_1,2548.79,1.002
q_ind_156_pop_1,3565.60,1.002
q_ind_157_pop_1,4882.08,1.000
q_ind_158_pop_1,4780.60,1.000
q_ind_159_pop_1,3032.87,1.000
q_ind_160_pop_1,2496.64,1.000
q_ind_161_pop_1,2011.46,1.001
q_ind_162_pop_1,1980.61,1.000
q_ind_163_pop_1,4475.77,1.000
q_ind_164_pop_1,353.35,1.008
q_ind_165_pop_1,2063.86,1.001
q_ind_166_pop_1,2316.63,1.000
q_ind_167_pop_1,1209.70,1.002
q_ind_168_pop_1,5193.77,1.000
q_ind_169_pop_1,2.17,2.711
q_ind_170_pop_1,668.18,1.000
q_ind_171_pop_1,1844.91,1.001
q_ind_172_pop_1,1.93,2.774
q_ind_173_pop_1,4837.94,1.001
q_ind_174_pop_1,2096.01,1.001
q_ind_175_pop_1,4195.72,1.000
q_ind_176_pop_1,4978.31,1.001
q_ind_177_pop_1,1.57,10.532
q_ind_178_pop_1,239.16,1.007
q_ind_179_pop_1,433.59,1.004
q_ind_180_pop_1,3325.43,1.000
q_ind_181_pop_1,4070.31,1.000
q_ind_182_pop_1,4859.68,1.000
q_ind_183_pop_1,4539.14,1.000
q_ind_184_pop_1,5285.51,1.000
q_ind_185_pop_1,5085.58,1.000
q_ind_186_pop_1,4089.34,1.000
q_ind_187_pop_1,4762.49,1.000
q_ind_188_pop_1,4819.89,1.000
q_ind_189_pop_1,5029.75,1.002
q_ind_190_pop_1,5038.72,1.000
q_ind_191_pop_1,4703.17,1.000
q_ind_192_pop_1,6586.98,1.001
q_ind_193_pop_1,3376.70,1.000
q_ind_194_pop_1,6932.91,1.000
q_ind_195_pop_1,4470.27,1.000
q_ind_196_pop_1,4943.34,1.001
q_ind_197_pop_1,5796.75,1.000
q_ind_198_pop_1,4427.70,1.001
q_ind_199_pop_1,6742.87,1.000
q_ind_200_pop_1,5931.13,1.000
q_ind_201_pop_1,6446.74,1.000
q_ind_202_pop_1,1987.35,1.003
q_ind_203_pop_1,4581.15,1.000
q_ind_204_pop_1,2794.01,1.000
q_ind_205_pop_1,4660.49,1.000
q_ind_206_pop_1,1467.53,1.000
q_ind_207_pop_1,3418.07,1.001
q_ind_208_pop_1,4726.06,1.000
q_ind_209_pop_1,4448.97,1.000
q_ind_210_pop_1,5307.46,1.000
q_ind_211_pop_1,3812.71,1.000
q_ind_212_pop_1,3579.95,1.000
q_ind_213_pop_1,6261.63,1.000
q_ind_214_pop_1,2768.01,1.000
q_ind_215_pop_1,4561.49,1.001
q_ind_216_pop_1,1147.03,1.001
q_ind_217_pop_1,5111.33,1.000
q_ind_218_pop_1,5429.06,1.000
q_ind_219_pop_1,5321.98,1.000
q_ind_220_pop_1,3884.47,1.000
q_ind_221_pop_1,3516.44,1.000
q_ind_222_pop_1,1202.83,1.005
q_ind_223_pop_1,65.80,1.274
q_ind_224_pop_1,82.38,1.034
q_ind_225_pop_1,26.27,1.252
q_ind_226_pop_1,19.25,1.086
q_ind_227_pop_1,68.06,1.103
q_ind_228_pop_1,3.00,2.065
q_ind_229_pop_1,199.62,1.005
q_ind_230_pop_1,823.55,1.003
q_ind_231_pop_1,1826.71,1.000
q_ind_232_pop_1,244.21,1.002
q_ind_233_pop_1,300.75,1.004
q_ind_234_pop_1,441.97,1.003
q_ind_235_pop_1,3391.54,1.001
q_ind_236_pop_1,94.29,1.019
q_ind_237_pop_1,310.63,1.000
q_ind_238_pop_1,1702.79,1.000
q_ind_239_pop_1,1457.76,1.003
q_ind_240_pop_1,225.44,1.015
q_ind_241_pop_1,2.21,2.832
q_ind_242_pop_1,1.74,4.328
q_ind_243_pop_1,1.95,3.298
q_ind_244_pop_1,2.17,2.705
q_ind_245_pop_1,2.04,2.945
q_ind_246_pop_1,3.12,2.173
q_ind_247_pop_1,1.55,17.053
q_ind_248_pop_1,89.69,1.019
q_ind_249_pop_1,9.95,1.068
q_ind_250_pop_1,467.16,1.020
q_ind_251_pop_1,1493.81,1.004
q_ind_252_pop_1,468.66,1.012
q_ind_253_pop_1,1264.89,1.003
q_ind_254_pop_1,1087.80,1.003
q_ind_255_pop_1,2.84,1.916
q_ind_256_pop_1,680.54,1.001
q_ind_257_pop_1,2173.46,1.001
q_ind_258_pop_1,11.94,1.119
q_ind_259_pop_1,3506.13,1.001
q_ind_260_pop_1,1.50,238.386
q_ind_261_pop_1,1.50,506.171
q_ind_262_pop_1,1.51,86.181
q_ind_263_pop_1,1.62,9.061
q_ind_264_pop_1,1.50,422.125
q_ind_265_pop_1,1.50,723.142
q_ind_266_pop_1,1.50,159.878
q_ind_267_pop_1,1.80,4.204
q_ind_268_pop_1,2027.68,1.000
q_ind_269_pop_1,1636.62,1.001
q_ind_270_pop_1,589.28,1.008
q_ind_271_pop_1,2234.68,1.002
q_ind_272_pop_1,1.71,4.424
q_ind_273_pop_1,1.72,4.520
q_ind_274_pop_1,1534.10,1.005
q_ind_275_pop_1,1310.40,1.001
q_ind_276_pop_1,2205.99,1.000
q_ind_277_pop_1,2001.43,1.000
q_ind_278_pop_1,1401.42,1.002
q_ind_279_pop_1,312.66,1.012
q_ind_280_pop_1,897.98,1.001
q_ind_281_pop_1,11.55,1.157
q_ind_282_pop_1,43.63,1.070
q_ind_283_pop_1,398.55,1.005
q_ind_284_pop_1,136.34,1.008
q_ind_285_pop_1,1079.15,1.002
q_ind_286_pop_1,859.95,1.000
q_ind_287_pop_1,41.46,1.054
q_ind_288_pop_1,128.54,1.065
q_ind_289_pop_1,390.70,1.002
q_ind_290_pop_1,993.51,1.000
q_ind_291_pop_1,298.63,1.031
q_ind_292_pop_1,3.37,1.738
q_ind_293_pop_1,2.16,2.772
q_ind_294_pop_1,1.61,6.215
q_ind_295_pop_1,3.82,1.922
q_ind_296_pop_1,1.50,839.654
q_ind_297_pop_1,1.50,32.076
q_ind_298_pop_1,1.50,34.004
q_ind_299_pop_1,1.50,552.471
q_ind_300_pop_1,1.49,32.654
q_ind_301_pop_1,303.52,1.002
q_ind_302_pop_1,670.83,1.000
q_ind_303_pop_1,230.35,1.003
q_ind_304_pop_1,849.14,1.003
q_ind_305_pop_1,1804.41,1.000
q_ind_306_pop_1,1.68,5.146
q_ind_307_pop_1,1.67,4.614
q_ind_308_pop_1,1.74,4.834
q_ind_309_pop_1,2.52,2.488
q_ind_310_pop_1,1.76,4.362
q_ind_311_pop_1,1.69,4.751
q_ind_312_pop_1,1.87,3.753
q_ind_313_pop_1,1.87,3.162
q_ind_314_pop_1,1.89,3.003
q_ind_315_pop_1,1.89,3.001
q_ind_316_pop_1,1.88,3.051
q_ind_317_pop_1,1.88,3.115
q_ind_318_pop_1,1.89,2.983
q_ind_319_pop_1,5652.36,1.000
q_ind_320_pop_1,1.66,6.601
q_ind_321_pop_1,4312.95,1.001
q_ind_322_pop_1,2247.78,1.001
q_ind_323_pop_1,4863.05,1.000
q_ind_324_pop_1,6658.92,1.000
q_ind_325_pop_1,5342.46,1.000
q_ind_326_pop_1,7355.70,1.000
q_ind_327_pop_1,6704.71,1.001
q_ind_328_pop_1,4.69,1.420
q_ind_329_pop_1,2.68,1.650
q_ind_330_pop_1,2.13,3.082
q_ind_331_pop_1,1.95,3.863
q_ind_332_pop_1,1.98,3.675
q_ind_333_pop_1,6.40,1.039
q_ind_334_pop_1,2.14,3.111
q_ind_335_pop_1,21.01,1.127
q_ind_336_pop_1,2.28,2.842
q_ind_337_pop_1,2.33,2.794
q_ind_338_pop_1,2070.81,1.000
q_ind_339_pop_1,1324.63,1.002
q_ind_340_pop_1,1773.84,1.001
q_ind_341_pop_1,1604.46,1.000
q_ind_342_pop_1,1066.27,1.003
q_ind_343_pop_1,467.57,1.001
q_ind_344_pop_1,1735.31,1.001
q_ind_345_pop_1,240.48,1.024
q_ind_346_pop_1,215.68,1.005
q_ind_347_pop_1,604.68,1.001
q_ind_348_pop_1,1272.54,1.000
q_ind_349_pop_1,959.67,1.000
q_ind_350_pop_1,5781.24,1.000
q_ind_351_pop_1,1822.39,1.000
q_ind_352_pop_1,1490.13,1.000
q_ind_353_pop_1,3194.83,1.000
q_ind_354_pop_1,3723.29,1.001
q_ind_355_pop_1,1791.55,1.001
q_ind_356_pop_1,1252.99,1.000
q_ind_357_pop_1,3851.02,1.000
q_ind_358_pop_1,4265.61,1.000
q_ind_359_pop_1,1.82,4.249
q_ind_360_pop_1,5332.60,1.000
q_ind_361_pop_1,2294.86,1.001
q_ind_362_pop_1,4974.54,1.000
q_ind_363_pop_1,4879.30,1.000
q_ind_364_pop_1,3233.31,1.002
q_ind_365_pop_1,2965.34,1.000
q_ind_366_pop_1,2994.65,1.000
q_ind_367_pop_1,4936.35,1.000
q_ind_368_pop_1,3594.63,1.000
q_ind_369_pop_1,6702.21,1.000
q_ind_370_pop_1,3930.64,1.002
q_ind_371_pop_1,3626.03,1.000
q_ind_372_pop_1,4874.48,1.000
q_ind_373_pop_1,858.29,1.004
q_ind_374_pop_1,1677.71,1.003
q_ind_375_pop_1,2323.72,1.000
q_ind_376_pop_1,2552.82,1.000
q_ind_377_pop_1,1565.18,1.000
q_ind_378_pop_1,3790.21,1.000
q_ind_379_pop_1,3464.90,1.000
q_ind_380_pop_1,4124.34,1.001
q_ind_381_pop_1,4865.92,1.001
q_ind_382_pop_1,170.62,1.020
q_ind_383_pop_1,5229.14,1.000
q_ind_384_pop_1,3015.89,1.001
q_ind_385_pop_1,3876.12,1.000
q_ind_386_pop_1,3404.99,1.000
q_ind_387_pop_1,2486.07,1.001
q_ind_388_pop_1,5367.06,1.000
q_ind_389_pop_1,3010.21,1.000
q_ind_390_pop_1,5184.14,1.001
q_ind_391_pop_1,2748.83,1.000
q_ind_392_pop_1,4850.43,1.000
q_ind_393_pop_1,3026.77,1.000
q_ind_394_pop_1,4382.95,1.000
q_ind_395_pop_1,6429.18,1.000
q_ind_396_pop_1,3905.80,1.000
q_ind_397_pop_1,1911.84,1.000
q_ind_398_pop_1,3240.31,1.001
q_ind_399_pop_1,5973.87,1.000
q_ind_400_pop_1,3786.99,1.000
q_ind_401_pop_1,5749.89,1.001
q_ind_402_pop_1,3929.15,1.001
q_ind_403_pop_1,4687.82,1.000
q_ind_404_pop_1,2570.35,1.000
q_ind_405_pop_1,3401.22,1.001
q_ind_406_pop_1,16.65,1.607
q_ind_407_pop_1,3361.16,1.000
q_ind_408_pop_1,6287.66,1.000
q_ind_409_pop_1,3780.06,1.000
q_ind_410_pop_1,3817.72,1.001
q_ind_411_pop_1,4661.88,1.000
q_ind_412_pop_1,2688.17,1.001
q_ind_413_pop_1,2646.75,1.001
q_ind_414_pop_1,616.78,1.007
q_ind_415_pop_1,4141.92,1.000
q_ind_416_pop_1,3875.98,1.003
q_ind_417_pop_1,5476.27,1.000
q_ind_418_pop_1,5929.32,1.000
q_ind_419_pop_1,5516.94,1.000
q_ind_420_pop_1,6113.36,1.000
q_ind_421_pop_1,1693.53,1.002
q_ind_422_pop_1,3845.62,1.000
q_ind_423_pop_1,5724.16,1.000
q_ind_424_pop_1,4629.01,1.000
q_ind_425_pop_1,6935.69,1.000
q_ind_426_pop_1,365.49,1.007
q_ind_427_pop_1,8227.36,1.000
q_ind_428_pop_1,1622.03,1.000
q_ind_429_pop_1,1832.35,1.001
q_ind_430_pop_1,550.01,1.003
q_ind_431_pop_1,8290.05,1.000
q_ind_432_pop_1,5411.21,1.000
q_ind_433_pop_1,135.32,1.051
q_ind_434_pop_1,2487.00,1.000
q_ind_435_pop_1,6400.51,1.000
q_ind_436_pop_1,7836.09,1.001
q_ind_437_pop_1,6763.38,1.001
q_ind_438_pop_1,6387.52,1.000
q_ind_439_pop_1,370.30,1.001
q_ind_440_pop_1,6299.80,1.000
q_ind_441_pop_1,3725.45,1.001
q_ind_442_pop_1,158.15,1.029
q_ind_443_pop_1,1791.97,1.003
q_ind_444_pop_1,577.00,1.004
q_ind_445_pop_1,1035.37,1.002
q_ind_446_pop_1,231.75,1.006
q_ind_447_pop_1,1764.93,1.001
q_ind_448_pop_1,1094.39,1.002
q_ind_449_pop_1,187.26,1.036
q_ind_450_pop_1,1309.49,1.001
q_ind_451_pop_1,1370.63,1.000
q_ind_452_pop_1,2.23,2.699
q_ind_453_pop_1,2.03,3.178
q_ind_454_pop_1,2.16,2.936
q_ind_455_pop_1,2.28,2.740
q_ind_456_pop_1,2.28,2.760
q_ind_457_pop_1,1.96,3.568
q_ind_458_pop_1,2.19,2.768
q_ind_459_pop_1,2.22,2.741
q_ind_460_pop_1,2919.07,1.001
q_ind_461_pop_1,7813.95,1.000
q_ind_462_pop_1,5453.60,1.000
q_ind_463_pop_1,4813.01,1.000
q_ind_464_pop_1,6821.87,1.000
q_ind_465_pop_1,2264.13,1.002
q_ind_466_pop_1,1448.10,1.001
q_ind_467_pop_1,735.29,1.004
q_ind_468_pop_1,2265.17,1.002
q_ind_469_pop_1,3261.25,1.001
q_ind_470_pop_1,2352.60,1.000
q_ind_471_pop_1,3013.21,1.001
q_ind_472_pop_1,2552.51,1.002
q_ind_473_pop_1,1132.39,1.000
q_ind_474_pop_1,1146.58,1.000
q_ind_475_pop_1,3456.54,1.000
q_ind_476_pop_1,4463.98,1.000
q_ind_477_pop_1,3152.61,1.001
q_ind_478_pop_1,3616.30,1.000
q_ind_479_pop_1,973.96,1.000
q_ind_480_pop_1,1445.04,1.001
q_ind_481_pop_1,2116.00,1.000
q_ind_482_pop_1,2080.45,1.001
q_ind_483_pop_1,4171.69,1.000
q_ind_484_pop_1,3003.29,1.000
q_ind_485_pop_1,3020.54,1.000
q_ind_486_pop_1,3794.34,1.000
q_ind_487_pop_1,4042.69,1.001
q_ind_488_pop_1,1813.99,1.001
q_ind_489_pop_1,1.65,7.690
q_ind_490_pop_1,2534.06,1.001
q_ind_491_pop_1,1.63,7.632
q_ind_492_pop_1,1.61,8.279
q_ind_493_pop_1,1102.54,1.002
q_ind_494_pop_1,1.64,7.670
q_ind_495_pop_1,4198.37,1.001
q_ind_496_pop_1,6417.69,1.000
q_ind_497_pop_1,2423.74,1.000
q_ind_498_pop_1,6239.66,1.000
q_ind_499_pop_1,4028.71,1.000
q_ind_500_pop_1,6690.86,1.001
q_ind_501_pop_1,6568.79,1.000
q_ind_502_pop_1,4592.38,1.001
q_ind_503_pop_1,6949.43,1.000
q_ind_504_pop_1,6121.92,1.000
q_ind_505_pop_1,3830.49,1.000
q_ind_506_pop_1,4555.14,1.000
q_ind_507_pop_1,2741.07,1.001
q_ind_508_pop_1,7233.22,1.000
q_ind_509_pop_1,4513.40,1.001
q_ind_510_pop_1,6446.89,1.000
q_ind_511_pop_1,7703.52,1.000
q_ind_512_pop_1,6089.49,1.000
q_ind_513_pop_1,7390.78,1.000
q_ind_514_pop_1,4922.16,1.000
q_ind_515_pop_1,6303.76,1.000
q_ind_516_pop_1,5193.30,1.000
q_ind_517_pop_1,7963.05,1.000
q_ind_518_pop_1,4666.55,1.000
q_ind_519_pop_1,22.82,1.224
q_ind_520_pop_1,5659.36,1.001
q_ind_521_pop_1,119.16,1.020
q_ind_522_pop_1,3292.14,1.000
q_ind_523_pop_1,3641.62,1.000
q_ind_524_pop_1,3434.80,1.000
q_ind_525_pop_1,5402.49,1.000
q_ind_526_pop_1,4593.34,1.000
q_ind_527_pop_1,4534.36,1.000
q_ind_528_pop_1,5714.51,1.000
q_ind_529_pop_1,3451.23,1.001
q_ind_530_pop_1,3931.72,1.000
q_ind_531_pop_1,4538.74,1.000
q_ind_532_pop_1,5286.49,1.000
q_ind_533_pop_1,5646.17,1.000
q_ind_534_pop_1,4690.67,1.001
q_ind_535_pop_1,4768.93,1.000
q_ind_536_pop_1,6358.64,1.001
q_ind_537_pop_1,7379.66,1.000
q_ind_538_pop_1,7583.00,1.001
q_ind_539_pop_1,4540.05,1.000
q_ind_540_pop_1,7016.29,1.000
q_ind_541_pop_1,6274.25,1.000
q_ind_542_pop_1,4182.73,1.000
q_ind_543_pop_1,3619.89,1.000
q_ind_544_pop_1,4001.39,1.000
q_ind_545_pop_1,5162.68,1.000
q_ind_546_pop_1,4570.74,1.000
q_ind_547_pop_1,1.60,9.731
q_ind_548_pop_1,2161.15,1.001
q_ind_549_pop_1,3121.36,1.000
q_ind_550_pop_1,5145.45,1.000
q_ind_551_pop_1,3838.57,1.000
q_ind_552_pop_1,3517.05,1.000
q_ind_553_pop_1,2555.76,1.001
q_ind_554_pop_1,3415.28,1.003
q_ind_555_pop_1,2612.11,1.000
q_ind_556_pop_1,3625.91,1.000
q_ind_557_pop_1,3181.44,1.001
q_ind_558_pop_1,3215.52,1.000
q_ind_559_pop_1,1277.82,1.001
q_ind_560_pop_1,1160.20,1.002
q_ind_561_pop_1,4227.20,1.001
q_ind_562_pop_1,1890.65,1.002
q_ind_563_pop_1,1081.03,1.001
q_ind_564_pop_1,3837.62,1.000
q_ind_565_pop_1,3964.53,1.000
q_ind_566_pop_1,3702.30,1.000
q_ind_567_pop_1,3124.15,1.000
q_ind_568_pop_1,2906.92,1.000
q_ind_569_pop_1,364.60,1.006
q_ind_570_pop_1,5345.62,1.000
q_ind_571_pop_1,2433.34,1.000
q_ind_572_pop_1,2477.79,1.000
q_ind_573_pop_1,3305.28,1.002
q_ind_574_pop_1,1.55,18.438
q_ind_575_pop_1,147.62,1.004
q_ind_576_pop_1,1.54,19.487
q_ind_577_pop_1,1.54,20.613
q_ind_578_pop_1,2820.01,1.000
q_ind_579_pop_1,3816.49,1.002
q_ind_580_pop_1,5197.98,1.000
q_ind_581_pop_1,4349.74,1.000
q_ind_582_pop_1,1721.82,1.002
q_ind_583_pop_1,490.42,1.014
q_ind_584_pop_1,1981.26,1.001
q_ind_585_pop_1,2263.16,1.000
q_ind_586_pop_1,4789.87,1.000
q_ind_587_pop_1,5317.30,1.000
q_ind_588_pop_1,522.83,1.003
q_ind_589_pop_1,1725.43,1.001
q_ind_590_pop_1,2198.16,1.000
q_ind_591_pop_1,474.24,1.007
q_ind_592_pop_1,1035.51,1.004
q_ind_593_pop_1,682.11,1.001
q_ind_594_pop_1,2381.79,1.004
q_ind_595_pop_1,303.48,1.003
q_ind_596_pop_1,1295.70,1.004
q_ind_597_pop_1,84.64,1.024
q_ind_598_pop_1,2509.52,1.000
q_ind_599_pop_1,6504.41,1.000
q_ind_600_pop_1,2662.26,1.005
q_ind_601_pop_1,1.81,4.105
q_ind_602_pop_1,596.85,1.005
q_ind_603_pop_1,1088.26,1.008
q_ind_604_pop_1,1.94,3.734
q_ind_605_pop_1,1.77,4.403
q_ind_606_pop_1,2027.19,1.001
q_ind_607_pop_1,61.05,1.021
q_ind_608_pop_1,2.40,2.864
q_ind_609_pop_1,5201.29,1.000
q_ind_610_pop_1,3712.21,1.000
q_ind_611_pop_1,3294.20,1.000
q_ind_612_pop_1,3039.20,1.001
q_ind_613_pop_1,3150.72,1.000
q_ind_614_pop_1,6010.12,1.000
q_ind_615_pop_1,4806.91,1.000
q_ind_616_pop_1,5966.24,1.000
q_ind_617_pop_1,4959.40,1.000
q_ind_618_pop_1,6972.17,1.000
q_ind_619_pop_1,3433.81,1.000
q_ind_620_pop_1,1851.85,1.000
q_ind_621_pop_1,4202.71,1.000
q_ind_622_pop_1,3958.44,1.000
q_ind_623_pop_1,5531.88,1.000
q_ind_624_pop_1,2151.72,1.000
q_ind_625_pop_1,6499.40,1.000
q_ind_626_pop_1,1059.44,1.001
q_ind_627_pop_1,4370.72,1.000
q_ind_628_pop_1,4291.59,1.000
q_ind_629_pop_1,2131.48,1.000
q_ind_630_pop_1,2.17,2.810
q_ind_631_pop_1,3763.04,1.000
q_ind_632_pop_1,5319.25,1.000
q_ind_633_pop_1,2.41,2.636
q_ind_634_pop_1,1097.57,1.002
q_ind_635_pop_1,2681.46,1.001
q_ind_636_pop_1,4165.31,1.000
q_ind_637_pop_1,2.14,2.921
q_ind_638_pop_1,3050.66,1.001
q_ind_639_pop_1,3547.78,1.000
q_ind_640_pop_1,8783.83,1.000
q_ind_641_pop_1,3846.80,1.000
q_ind_642_pop_1,4210.64,1.000
q_ind_643_pop_1,4939.25,1.000
q_ind_644_pop_1,3557.89,1.000
q_ind_645_pop_1,4414.69,1.000
q_ind_646_pop_1,4728.01,1.000
q_ind_647_pop_1,5967.84,1.000
q_ind_648_pop_1,1.61,8.256
q_ind_649_pop_1,4458.73,1.000
q_ind_650_pop_1,5088.73,1.000
q_ind_651_pop_1,7007.28,1.000
